SA2_CODE_2021,F_GrDi_GrCer_GrDi_Mng,F_GrDi_GrCer_GrDi_Pro,F_GrDi_GrCer_GrDi_TTW,F_GrDi_GrCer_GrDi_CPS,F_GrDi_GrCer_GrDi_CA,F_GrDi_GrCer_GrDi_Sal,F_GrDi_GrCer_GrDi_MOD,F_GrDi_GrCer_GrDi_Lab,F_GrDi_GrCer_GrDi_IDNS,F_GrDi_GrCer_GrDi_Tot,F_GrDi_GrCer_GradCer_Mng,F_GrDi_GrCer_GradCer_Pro,F_GrDi_GrCer_GradCer_TTW,F_GrDi_GrCer_GradCer_CPS,F_GrDi_GrCer_GradCer_CA,F_GrDi_GrCer_GradCer_Sal,F_GrDi_GrCer_GradCer_MOD,F_GrDi_GrCer_GradCer_Lab,F_GrDi_GrCer_GradCer_IDNS,F_GrDi_GrCer_GradCer_Tot,F_BaDe_BaDe_Mng,F_BaDe_BaDe_Pro,F_BaDe_BaDe_TTW,F_BaDe_BaDe_CPS,F_BaDe_BaDe_CA,F_BaDe_BaDe_Sal,F_BaDe_BaDe_MOD,F_BaDe_BaDe_Lab,F_BaDe_BaDe_IDNS,F_BaDe_BaDe_Tot,F_AdvDi_Di_AdvDi_Di_NFD_Mng,F_AdvDi_Di_AdvDi_Di_NFD_Pro,F_AdvDi_Di_AdvDi_Di_NFD_TTW,F_AdvDi_Di_AdvDi_Di_NFD_CPS,F_AdvDi_Di_AdvDi_Di_NFD_CA,F_AdvDi_Di_AdvDi_Di_NFD_Sal,F_AdvDi_Di_AdvDi_Di_NFD_MOD,F_AdvDi_Di_AdvDi_Di_NFD_Lab,F_AdvDi_Di_AdvDi_Di_NFD_IDNS,F_AdvDi_Di_AdvDi_Di_NFD_Tot,F_AdvDi_Di_AdvDi_AsDe_Mng,F_AdvDi_Di_AdvDi_AsDe_Pro,F_AdvDi_Di_AdvDi_AsDe_TTW,F_AdvDi_Di_AdvDi_AsDe_CPS,F_AdvDi_Di_AdvDi_AsDe_CA,F_AdvDi_Di_AdvDi_AsDe_Sal,F_AdvDi_Di_AdvDi_AsDe_MOD,F_AdvDi_Di_AdvDi_AsDe_Lab,F_AdvDi_Di_AdvDi_AsDe_IDNS,F_AdvDi_Di_AdvDi_AsDe_Tot,F_AdvDi_Di_Dip_Mng,F_AdvDi_Di_Dip_Pro,F_AdvDi_Di_Dip_TTW,F_AdvDi_Di_Dip_CPS,F_AdvDi_Di_Dip_CA,F_AdvDi_Di_Dip_Sal,F_AdvDi_Di_Dip_MOD,F_AdvDi_Di_Dip_Lab,F_AdvDi_Di_Dip_IDNS,F_AdvDi_Di_Dip_Tot,F_Cert_CertIII_IV_Mng,F_Cert_CertIII_IV_Pro,F_Cert_CertIII_IV_TTW,F_Cert_CertIII_IV_CPS,F_Cert_CertIII_IV_CA,F_Cert_CertIII_IV_Sal,F_Cert_CertIII_IV_MOD,F_Cert_CertIII_IV_Lab,F_Cert_CertIII_IV_IDNS,F_Cert_CertIII_IV_Tot,F_Cert_CertI_II_Mng,F_Cert_CertI_II_Pro,F_Cert_CertI_II_TTW,F_Cert_CertI_II_CPS,F_Cert_CertI_II_CA,F_Cert_CertI_II_Sal,F_Cert_CertI_II_MOD,F_Cert_CertI_II_Lab,F_Cert_CertI_II_IDNS,F_Cert_CertI_II_Tot,F_Cert_Cert_nfd_Mng,F_Cert_Cert_nfd_Pro,F_Cert_Cert_nfd_TTW,F_Cert_Cert_nfd_CPS,F_Cert_Cert_nfd_CA,F_Cert_Cert_nfd_Sal,F_Cert_Cert_nfd_MOD,F_Cert_Cert_nfd_Lab,F_Cert_Cert_nfd_IDNS,F_Cert_Cert_nfd_Tot,F_LE_ID_Mng,F_LE_ID_Pro,F_LE_ID_TTW,F_LE_ID_CPS,F_LE_ID_CA,F_LE_ID_Sal,F_LE_ID_MOD,F_LE_ID_Lab,F_LE_ID_IDNS,F_LE_ID_Tot,F_LE_NS_Mng,F_LE_NS_Pro,F_LE_NS_TTW,F_LE_NS_CPS,F_LE_NS_CA,F_LE_NS_Sal,F_LE_NS_MOD,F_LE_NS_Lab,F_LE_NS_IDNS,F_LE_NS_Tot,F_Tot_Mng,F_Tot_Pro,F_Tot_TTW,F_Tot_CPS,F_Tot_CA,F_Tot_Sal,F_Tot_MOD,F_Tot_Lab,F_Tot_IDNS,F_Tot_Tot,P_PoDe_PoDe_NFD_Mng,P_PoDe_PoDe_NFD_Pro,P_PoDe_PoDe_NFD_TTW,P_PoDe_PoDe_NFD_CPS,P_PoDe_PoDe_NFD_CA,P_PoDe_PoDe_NFD_Sal,P_PoDe_PoDe_NFD_MOD,P_PoDe_PoDe_NFD_Lab,P_PoDe_PoDe_NFD_IDNS,P_PoDe_PoDe_NFD_Tot,P_PoDe_DoctDe_Mng,P_PoDe_DoctDe_Pro,P_PoDe_DoctDe_TTW,P_PoDe_DoctDe_CPS,P_PoDe_DoctDe_CA,P_PoDe_DoctDe_Sal,P_PoDe_DoctDe_MOD,P_PoDe_DoctDe_Lab,P_PoDe_DoctDe_IDNS,P_PoDe_DoctDe_Tot,P_PoDe_MasDe_Mng,P_PoDe_MasDe_Pro,P_PoDe_MasDe_TTW,P_PoDe_MasDe_CPS,P_PoDe_MasDe_CA,P_PoDe_MasDe_Sal,P_PoDe_MasDe_MOD,P_PoDe_MasDe_Lab,P_PoDe_MasDe_IDNS,P_PoDe_MasDe_Tot,P_GrDiGrCer_GrDiGrCerNFD_Mng,P_GrDiGrCer_GrDiGrCerNFD_Pro,P_GrDiGrCer_GrDiGrCerNFD_TTW,P_GrDiGrCer_GrDiGrCerNFD_CPS,P_GrDiGrCer_GrDiGrCerNFD_CA,P_GrDiGrCer_GrDiGrCerNFD_Sal,P_GrDiGrCer_GrDiGrCerNFD_MOD,P_GrDiGrCer_GrDiGrCerNFD_Lab,P_GrDiGrCer_GrDiGrCerNFD_IDNS,P_GrDiGrCer_GrDiGrCerNFD_Tot,P_GrDi_GrCer_GrDi_Mng,P_GrDi_GrCer_GrDi_Pro,P_GrDi_GrCer_GrDi_TTW,P_GrDi_GrCer_GrDi_CPS,P_GrDi_GrCer_GrDi_CA,P_GrDi_GrCer_GrDi_Sal,P_GrDi_GrCer_GrDi_MOD,P_GrDi_GrCer_GrDi_Lab,P_GrDi_GrCer_GrDi_IDNS,P_GrDi_GrCer_GrDi_Tot,P_GrDi_GrCer_GradCer_Mng,P_GrDi_GrCer_GradCer_Pro,P_GrDi_GrCer_GradCer_TTW,P_GrDi_GrCer_GradCer_CPS,P_GrDi_GrCer_GradCer_CA,P_GrDi_GrCer_GradCer_Sal,P_GrDi_GrCer_GradCer_MOD,P_GrDi_GrCer_GradCer_Lab,P_GrDi_GrCer_GradCer_IDNS,P_GrDi_GrCer_GradCer_Tot,P_BaDe_BaDe_Mng,P_BaDe_BaDe_Pro,P_BaDe_BaDe_TTW,P_BaDe_BaDe_CPS,P_BaDe_BaDe_CA,P_BaDe_BaDe_Sal,P_BaDe_BaDe_MOD,P_BaDe_BaDe_Lab,P_BaDe_BaDe_IDNS,P_BaDe_BaDe_Tot,P_AdvDi_Di_AdvDi_Di_NFD_Mng,P_AdvDi_Di_AdvDi_Di_NFD_Pro,P_AdvDi_Di_AdvDi_Di_NFD_TTW,P_AdvDi_Di_AdvDi_Di_NFD_CPS,P_AdvDi_Di_AdvDi_Di_NFD_CA,P_AdvDi_Di_AdvDi_Di_NFD_Sal,P_AdvDi_Di_AdvDi_Di_NFD_MOD,P_AdvDi_Di_AdvDi_Di_NFD_Lab,P_AdvDi_Di_AdvDi_Di_NFD_IDNS,P_AdvDi_Di_AdvDi_Di_NFD_Tot
206031502,31,88,0,15,18,3,0,4,0,167,9,32,0,0,0,0,0,0,0,44,184,669,31,117,190,59,3,32,9,1294,0,0,0,0,0,0,0,0,0,0,26,37,8,25,34,10,0,9,0,153,39,45,11,64,63,21,0,13,4,257,16,19,24,59,63,23,8,9,0,228,6,3,3,0,9,4,0,0,0,26,6,8,0,9,19,6,0,0,0,44,5,0,0,0,5,0,0,0,0,16,4,14,0,12,7,4,0,0,8,50,417,1273,81,313,472,137,18,83,41,2834,0,16,0,0,4,0,0,0,0,24,21,115,0,0,4,0,0,0,0,143,176,482,27,19,77,20,15,16,13,839,8,20,0,0,0,0,0,4,0,39,56,155,3,16,21,5,0,4,5,279,21,44,3,0,0,0,0,0,0,68,425,1243,91,185,296,114,17,68,26,2461,0,0,0,0,0,0,0,0,0,0
206041117,11,73,3,12,15,7,0,0,5,126,0,24,0,0,4,3,0,0,0,31,159,788,66,200,222,116,15,57,19,1641,0,0,0,7,0,0,0,0,0,0,17,16,16,20,14,12,0,7,5,100,11,24,27,78,24,28,9,14,5,216,9,14,27,44,22,17,0,20,4,163,6,0,0,8,6,3,0,0,0,27,7,0,3,14,8,3,0,3,0,34,6,7,3,7,0,0,0,0,0,34,3,8,0,6,3,0,0,4,10,36,371,1684,178,466,432,215,27,129,60,3546,0,18,0,0,5,0,0,0,0,25,37,323,3,5,13,0,0,6,4,383,203,1083,70,100,155,67,21,42,24,1759,4,21,0,0,4,0,0,0,0,34,22,121,8,20,16,7,0,6,5,193,5,35,0,0,6,3,0,0,0,50,314,1594,155,317,351,207,80,145,31,3197,0,0,0,7,0,0,0,0,0,5
206041118,12,53,3,14,9,0,0,0,0,89,10,24,0,0,3,0,0,0,0,41,219,810,57,156,211,104,16,95,24,1692,0,0,0,4,0,3,0,0,0,6,27,24,13,19,35,14,0,9,0,136,46,42,36,42,59,26,5,10,0,276,22,19,26,45,45,20,0,10,5,195,0,3,0,0,4,8,0,0,0,21,3,8,0,8,6,6,0,0,0,47,5,15,3,3,6,0,0,4,0,37,3,7,3,6,9,3,0,10,10,47,483,1646,171,338,553,244,27,143,56,3667,3,7,0,0,0,0,0,0,0,15,36,158,6,0,7,4,0,0,0,201,304,1124,54,66,215,92,14,43,26,1946,9,35,0,0,4,5,0,0,3,55,33,105,12,16,18,7,0,4,0,196,19,36,4,0,10,0,0,4,0,74,574,2036,157,236,350,196,71,172,57,3844,0,0,0,5,4,3,0,0,0,13
206041119,14,36,0,8,15,0,0,0,0,72,0,11,0,0,0,0,0,0,0,17,111,347,14,35,81,25,4,3,12,634,0,0,0,0,0,0,0,0,0,0,18,16,0,0,13,3,0,0,0,51,6,14,3,13,25,6,0,0,3,76,4,12,9,9,15,0,0,0,0,45,0,3,0,0,3,0,0,0,0,9,0,0,0,3,6,0,0,0,0,10,4,3,0,3,6,0,0,0,0,12,4,6,0,0,0,0,0,0,4,15,244,703,35,84,172,41,6,10,27,1321,0,8,0,0,0,0,0,0,0,8,19,131,0,0,0,0,0,3,0,157,129,352,6,17,38,6,0,3,4,558,0,16,0,0,0,0,0,0,0,20,32,71,0,7,21,0,0,0,0,133,8,19,0,0,0,0,0,0,0,27,252,736,30,53,116,58,10,29,22,1303,0,0,0,0,0,0,0,0,0,0
206041120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,6,0,0,6,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,3,6,7,0,32,0,0,0,0,0,0,0,0,0,0
206041121,34,96,0,18,12,0,0,0,0,172,9,34,0,0,5,0,0,0,0,49,225,696,33,99,164,72,0,26,15,1342,0,0,0,0,4,0,0,0,0,3,17,27,4,21,29,9,3,5,0,112,32,29,13,35,40,15,0,0,0,168,17,22,18,34,37,13,3,14,0,156,0,0,3,0,6,0,0,6,0,13,7,4,0,8,3,0,0,5,0,29,0,13,0,0,6,0,0,0,0,18,0,5,0,5,6,0,0,0,5,22,501,1459,87,249,382,114,19,52,36,2895,9,17,0,0,0,0,0,0,0,21,33,228,0,0,5,0,0,3,0,274,229,655,23,38,99,12,12,10,4,1083,10,23,4,0,0,0,0,0,0,38,55,161,6,24,19,0,0,0,0,257,15,46,0,0,9,0,0,0,0,72,465,1396,104,153,266,109,22,54,27,2598,0,0,0,0,4,0,0,0,0,9
206041124,7,34,0,4,9,0,0,0,0,58,5,14,0,0,0,0,0,0,0,20,65,299,18,78,77,36,5,21,5,601,0,0,0,0,0,0,0,0,0,4,3,6,0,5,3,0,0,0,0,26,16,11,0,19,14,10,0,5,0,73,6,5,19,25,12,9,0,0,0,72,0,0,0,4,3,0,0,0,0,11,0,0,0,3,0,0,0,0,0,9,3,3,0,0,0,0,0,0,0,9,0,4,0,0,5,0,0,3,5,20,154,710,57,161,172,66,7,33,14,1381,0,4,0,0,0,0,0,0,0,5,36,212,3,4,4,0,0,0,4,255,89,426,22,26,73,9,4,13,8,669,0,5,0,0,0,0,0,0,0,8,13,52,6,4,14,0,4,0,0,91,6,17,0,0,3,0,0,0,0,30,138,608,59,125,136,63,20,56,14,1221,0,0,0,0,0,0,0,0,0,4
206041125,12,56,0,4,13,4,0,0,0,89,4,15,0,0,3,0,0,0,0,27,143,430,9,39,88,28,3,9,4,755,0,0,0,0,0,0,0,0,0,0,16,14,4,9,13,3,0,0,0,59,20,22,5,12,20,15,0,0,0,95,8,9,4,11,14,8,0,8,0,61,0,0,0,5,5,3,0,0,0,10,3,8,3,0,7,5,0,0,0,24,4,0,0,0,5,0,0,0,0,15,3,0,0,0,3,0,0,0,9,19,293,869,42,82,210,75,3,21,25,1616,0,11,0,0,3,0,0,0,0,17,25,135,0,0,7,0,0,0,0,160,150,438,20,16,58,16,0,5,10,705,6,16,3,0,0,0,0,0,0,26,29,76,0,5,13,4,0,0,0,136,8,19,0,0,3,0,0,0,0,32,318,842,43,63,150,65,6,33,15,1530,0,0,0,0,0,0,0,0,0,3
206041127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041503,10,34,0,11,8,5,0,0,4,74,0,11,0,0,0,0,0,0,0,11,123,384,63,162,145,82,8,80,17,1054,0,0,0,0,0,0,0,0,0,0,13,16,20,20,9,9,0,7,4,89,11,22,27,58,16,14,0,21,5,176,13,11,16,35,20,9,3,18,0,126,0,0,0,5,3,0,0,0,0,11,3,4,3,8,11,0,0,5,0,31,6,6,0,8,5,0,0,0,0,26,3,3,4,4,3,4,0,7,10,42,260,910,147,353,301,152,23,152,44,2340,0,6,0,0,0,0,0,0,0,8,19,148,0,0,6,0,0,0,0,172,143,661,27,55,129,53,9,45,19,1160,6,11,0,0,0,0,0,0,0,19,25,69,0,17,10,5,0,0,3,139,14,16,0,0,5,0,0,0,0,37,289,903,136,231,239,138,43,148,30,2153,0,0,0,0,0,0,0,0,0,6
206041504,8,45,0,24,5,3,0,6,0,92,5,11,0,0,0,0,0,0,0,12,157,688,121,367,237,196,16,129,23,1943,3,0,3,3,0,0,0,0,0,5,11,9,25,29,23,9,0,8,0,115,13,16,53,144,29,53,4,43,0,352,9,3,36,64,21,21,0,16,4,186,0,0,6,10,3,5,0,6,0,29,5,0,4,15,4,3,0,3,3,38,3,6,0,9,3,3,3,5,0,34,0,3,4,14,6,5,3,0,14,49,316,1368,286,789,480,398,44,237,70,3984,0,11,0,0,0,0,0,0,0,14,14,134,6,4,0,0,0,0,0,160,172,1025,82,151,227,153,24,76,31,1945,8,14,5,0,3,5,0,3,3,39,7,81,4,29,11,3,3,6,0,143,8,18,0,0,4,6,0,0,0,38,335,1408,267,494,415,325,72,279,55,3648,3,0,7,3,0,0,0,0,0,13
206041505,8,38,0,22,16,3,0,3,5,95,3,18,0,3,3,0,0,0,0,31,193,721,131,312,223,137,15,152,31,1928,0,0,0,3,0,0,0,0,0,11,18,17,29,30,18,17,4,11,0,149,23,30,59,143,50,35,4,30,3,377,18,14,37,76,41,28,4,24,7,248,0,0,0,3,3,0,0,5,0,17,9,0,3,15,4,4,0,10,0,47,0,18,8,10,0,5,0,3,0,49,3,12,3,13,0,5,0,5,14,55,402,1482,303,725,516,295,36,280,80,4117,0,14,0,0,0,0,0,0,0,18,19,125,4,0,7,0,0,0,3,159,231,1092,69,123,219,119,32,86,43,2013,6,29,0,3,4,0,0,0,0,46,24,70,3,27,19,6,0,3,7,163,11,30,0,3,9,0,0,0,0,56,434,1688,310,434,391,232,89,308,66,3962,0,0,0,3,5,0,0,5,0,16
206041506,20,103,4,20,13,4,0,3,0,163,4,49,0,4,5,0,0,0,4,73,184,876,72,177,235,79,13,52,24,1706,0,0,0,0,0,0,0,0,0,3,19,29,15,18,21,9,3,3,4,117,25,47,19,73,36,18,6,11,0,231,19,18,30,55,44,22,4,14,4,207,0,0,3,9,8,0,0,0,0,20,7,3,0,5,12,0,0,6,4,41,8,11,3,0,4,0,0,0,0,22,4,14,3,6,5,4,0,0,3,47,449,1928,163,411,463,161,31,113,54,3772,0,21,0,0,0,0,0,0,0,20,43,452,6,0,8,0,0,4,0,515,246,1004,48,60,124,49,23,27,19,1607,5,30,0,0,5,0,0,0,0,43,42,175,5,19,29,8,6,8,4,286,12,64,3,7,11,0,0,0,0,103,434,1706,169,261,369,146,65,132,45,3330,0,0,4,0,0,0,0,0,0,9
206041507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041508,14,30,0,7,5,3,0,4,0,69,0,8,0,0,0,0,0,0,0,20,117,322,25,97,104,41,6,43,11,763,0,0,0,0,0,0,0,0,0,0,6,15,8,8,10,4,0,6,0,58,23,22,13,35,29,8,0,0,5,129,7,12,11,27,26,9,0,9,0,99,0,0,0,0,0,0,0,0,0,5,3,0,6,5,4,7,0,4,0,23,0,6,0,0,4,0,0,3,0,16,0,0,0,7,3,0,0,0,5,25,245,716,69,215,252,85,14,72,21,1701,0,13,0,0,0,0,0,0,0,17,7,78,4,0,0,0,0,3,0,98,169,467,24,32,92,37,24,22,17,887,5,16,0,0,0,3,0,0,0,26,21,60,0,12,10,3,0,3,0,107,7,19,0,5,3,0,0,0,0,30,277,737,72,150,182,79,20,79,20,1609,0,0,0,0,0,0,0,0,0,0
206041509,22,83,6,18,10,3,0,4,0,148,13,29,0,5,4,0,0,0,0,56,256,940,89,253,295,140,17,198,39,2219,6,0,4,0,0,0,0,0,0,3,23,27,17,33,29,15,0,14,0,160,45,41,28,85,60,34,0,20,3,314,31,25,32,49,47,18,3,18,8,226,0,0,0,4,4,4,0,0,0,15,10,10,5,9,13,6,0,6,0,45,8,19,9,7,5,0,0,17,0,67,7,12,0,7,4,3,0,16,12,64,607,1950,224,530,656,281,24,305,88,4663,3,16,0,0,4,3,0,0,0,29,21,186,0,0,3,0,0,0,0,213,365,1325,83,94,303,130,31,48,46,2420,5,26,0,5,10,0,6,3,0,53,46,152,10,24,19,5,4,8,5,270,24,46,0,5,5,0,0,0,0,88,620,2025,253,388,487,227,78,344,64,4483,6,0,5,0,0,0,0,0,0,3
206041510,12,34,5,12,4,0,0,0,0,71,8,17,0,0,4,0,0,0,0,28,122,386,36,107,111,53,10,61,19,908,0,0,0,0,0,0,0,0,0,0,11,10,6,10,10,0,4,0,0,50,18,19,17,32,22,17,0,9,0,141,10,8,15,24,29,8,4,5,5,114,0,0,0,4,4,0,0,6,0,12,5,0,3,3,4,0,0,0,0,25,0,5,0,6,0,0,0,3,0,16,3,0,0,4,9,3,0,8,8,29,280,851,105,233,259,105,15,108,28,1978,6,4,0,0,0,0,0,0,0,11,11,122,0,5,6,0,0,0,0,144,147,552,32,41,92,38,10,22,12,941,4,17,0,3,5,0,0,0,0,36,23,62,5,18,7,0,0,5,0,116,13,25,0,0,3,0,0,0,0,44,250,917,105,153,208,92,43,124,30,1925,0,0,0,0,0,0,0,0,0,3
206051128,47,100,3,9,24,5,0,0,3,199,8,24,0,0,5,3,0,0,0,42,352,817,30,105,207,82,5,15,27,1642,0,4,0,0,0,0,0,0,0,0,39,60,4,22,36,14,0,7,3,183,56,42,8,39,51,27,0,3,4,239,36,19,23,33,37,21,0,9,7,175,6,4,3,0,7,5,0,7,0,33,9,10,0,4,26,13,0,6,0,63,7,14,0,0,3,0,0,0,0,28,7,17,3,7,14,0,0,4,11,58,770,1685,103,243,487,190,13,63,63,3618,8,10,0,0,0,0,0,0,0,23,37,231,0,3,7,3,0,0,0,286,399,854,29,40,105,40,15,12,21,1514,12,26,0,0,9,4,0,6,0,55,79,179,5,14,35,6,0,3,6,321,20,30,6,3,5,4,0,0,0,59,797,1664,88,157,310,151,23,53,59,3300,0,4,0,0,0,0,0,0,0,0
206051129,38,141,4,13,15,4,0,0,4,219,18,46,0,5,5,0,0,0,0,72,397,1052,53,165,230,99,3,11,20,2037,5,3,0,0,0,4,0,0,0,7,39,61,13,25,32,19,3,10,5,206,56,71,14,90,63,52,0,9,4,359,40,30,49,50,67,23,3,9,0,264,11,0,0,6,12,4,0,0,0,36,19,7,6,9,16,15,0,3,0,67,5,9,0,0,0,4,0,0,0,21,3,14,0,12,11,3,0,0,5,58,790,2021,147,410,520,240,13,38,47,4229,4,21,0,0,0,0,0,0,0,22,36,209,4,4,0,0,0,0,0,253,277,737,21,37,80,32,3,11,18,1223,12,26,5,0,4,0,0,0,0,58,64,199,7,16,23,12,0,4,4,321,19,58,3,10,12,0,0,0,0,95,810,1805,134,227,325,192,29,58,41,3624,5,3,0,4,0,4,0,0,0,11
206051130,52,128,5,9,17,4,0,0,3,213,13,38,0,0,9,3,0,0,0,70,391,833,29,88,228,70,0,7,21,1679,0,0,0,0,0,0,0,0,0,5,50,60,6,24,56,19,4,6,5,212,75,72,16,57,65,29,0,3,4,329,39,37,37,51,72,38,0,5,3,281,5,4,0,0,8,3,0,3,0,31,14,13,3,10,29,9,0,5,0,80,7,13,0,3,9,0,0,0,0,32,12,20,0,9,13,5,0,3,11,71,894,1644,108,274,545,195,10,29,62,3758,8,5,0,0,0,0,0,0,0,19,40,146,0,0,10,0,0,0,0,198,373,607,17,16,64,25,3,9,17,1125,15,28,0,7,3,0,0,0,0,49,76,189,16,12,20,8,0,0,6,334,28,47,0,0,9,3,0,0,0,94,844,1502,83,145,333,134,15,24,43,3128,3,0,0,0,0,0,0,0,0,3
206051134,44,142,0,14,20,0,0,0,3,229,16,49,0,0,3,0,0,0,0,69,384,1041,55,180,242,102,7,41,25,2071,0,0,0,0,0,0,0,0,0,3,45,50,19,29,37,18,0,5,0,202,69,67,31,85,55,37,3,7,3,366,38,42,62,75,73,29,6,14,3,337,8,5,0,0,6,0,0,4,0,19,7,9,3,12,22,6,0,7,0,66,0,13,0,3,6,0,0,5,0,26,10,13,4,4,9,0,0,0,10,51,776,1988,190,444,561,228,21,89,54,4343,7,19,0,0,0,0,0,0,0,28,26,173,0,4,9,0,0,0,0,211,274,762,41,53,109,47,32,28,19,1365,17,29,0,5,4,3,6,0,0,58,62,206,0,20,37,3,0,0,3,338,29,64,0,0,3,0,0,0,0,104,745,1926,154,260,378,194,36,106,37,3842,0,0,0,0,0,0,0,0,0,3
206051511,0,14,0,3,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,39,88,3,9,27,12,0,11,0,196,0,0,0,0,0,0,0,0,0,6,0,0,0,4,4,3,0,0,0,18,12,5,6,13,13,0,0,0,3,46,3,5,0,5,14,0,0,0,0,35,0,0,0,0,3,0,0,0,0,8,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,0,0,5,17,85,178,17,46,81,28,6,11,8,455,0,4,0,0,0,0,0,0,0,4,5,11,0,0,0,0,0,0,0,18,44,91,3,14,18,6,0,0,3,178,3,4,0,0,0,0,0,0,0,8,3,11,0,5,0,0,0,0,0,23,3,8,0,0,0,0,0,0,0,3,80,222,16,22,37,23,9,20,0,432,0,0,0,0,0,0,0,0,0,0
206051512,28,75,0,18,11,4,0,0,0,136,5,27,0,0,7,0,0,0,0,41,285,656,26,64,198,58,3,19,12,1332,0,0,0,0,0,0,0,0,0,0,26,36,4,15,35,11,0,5,9,139,32,43,18,32,39,19,0,3,4,199,24,22,21,33,36,21,0,10,0,173,4,6,0,0,9,4,0,0,0,26,7,7,0,5,19,0,0,0,0,45,6,7,5,0,10,3,0,4,0,29,5,8,0,10,0,0,4,0,10,35,551,1282,88,211,417,140,8,50,57,2812,6,11,0,0,6,0,0,0,0,26,23,140,0,3,3,0,0,0,4,174,242,611,23,32,86,32,5,8,17,1060,4,21,0,0,0,4,0,0,5,37,48,120,3,24,20,6,0,0,0,232,10,32,0,4,8,0,0,4,0,57,618,1335,95,116,282,119,11,52,29,2666,0,0,0,0,0,0,0,0,0,0
206051513,25,82,5,11,16,5,0,0,0,143,3,33,0,5,0,0,0,0,0,46,272,725,51,155,173,85,8,34,16,1520,0,3,0,7,0,0,0,0,0,8,26,39,13,30,28,5,0,7,5,154,54,52,33,68,76,32,4,10,8,339,39,30,49,86,67,22,3,16,7,318,5,0,4,3,9,3,0,0,0,19,18,7,3,12,8,5,0,3,5,64,0,5,0,0,3,0,0,3,0,22,0,13,0,7,5,3,0,0,0,41,546,1400,165,416,450,194,19,75,52,3316,0,3,0,0,0,0,0,0,0,7,11,134,0,4,4,0,0,0,0,154,201,589,33,54,94,37,13,12,16,1050,7,21,0,0,0,0,0,6,0,35,47,138,4,16,19,8,0,0,5,245,13,45,0,7,0,0,0,0,0,72,506,1344,146,243,276,162,43,94,39,2848,0,4,0,7,0,3,0,0,0,17
