SA2_CODE_2021,C15_17F_EO_M_O_E_T,C15_17F_EO_M_LPENS,C15_17F_EO_M_T,C15_17F_O_EVWW_M_EO,C15_17F_O_EVWW_M_O_EVWW,C15_17F_O_EVWW_M_O_ENWNA,C15_17F_O_EVWW_M_O_PENS,C15_17F_O_EVWW_M_O_E_T,C15_17F_O_EVWW_M_LPENS,C15_17F_O_EVWW_M_T,C15_17F_O_ENWNA_M_EO,C15_17F_O_ENWNA_M_O_EVWW,C15_17F_O_ENWNA_M_O_ENWNA,C15_17F_O_ENWNA_M_O_PENS,C15_17F_O_ENWNA_M_O_E_T,C15_17F_O_ENWNA_M_LPENS,C15_17F_O_ENWNA_M_T,C15_17F_O_PENS_M_EO,C15_17F_O_PENS_M_O_EVWW,C15_17F_O_PENS_M_O_ENWNA,C15_17F_O_PENS_M_O_PENS,C15_17F_O_PENS_M_O_E_T,C15_17F_O_PENS_M_LPENS,C15_17F_O_PENS_M_T,C15_17F_O_E_T_M_EO,C15_17F_O_E_T_M_O_EVWW,C15_17F_O_E_T_M_O_ENWNA,C15_17F_O_E_T_M_O_PENS,C15_17F_O_E_T_M_O_E_T,C15_17F_O_E_T_M_LPENS,C15_17F_O_E_T_M_T,C15_17F_LPENS_M_EO,C15_17F_LPENS_M_O_EVWW,C15_17F_LPENS_M_O_ENWNA,C15_17F_LPENS_M_O_PENS,C15_17F_LPENS_M_O_E_T,C15_17F_LPENS_M_LPENS,C15_17F_LPENS_M_T,C15_17F_T_M_EO,C15_17F_T_M_O_EVWW,C15_17F_T_M_O_ENWNA,C15_17F_T_M_O_PENS,C15_17F_T_M_O_E_T,C15_17F_T_M_LPENS,C15_17F_T_M_T,C18_20F_EO_M_EO,C18_20F_EO_M_O_EVWW,C18_20F_EO_M_O_ENWNA,C18_20F_EO_M_O_PENS,C18_20F_EO_M_O_E_T,C18_20F_EO_M_LPENS,C18_20F_EO_M_T,C18_20F_O_EVWW_M_EO,C18_20F_O_EVWW_M_O_EVWW,C18_20F_O_EVWW_M_O_ENWNA,C18_20F_O_EVWW_M_O_PENS,C18_20F_O_EVWW_M_O_E_T,C18_20F_O_EVWW_M_LPENS,C18_20F_O_EVWW_M_T,C18_20F_O_ENWNA_M_EO,C18_20F_O_ENWNA_M_O_EVWW,C18_20F_O_ENWNA_M_O_ENWNA,C18_20F_O_ENWNA_M_O_PENS,C18_20F_O_ENWNA_M_O_E_T,C18_20F_O_ENWNA_M_LPENS,C18_20F_O_ENWNA_M_T,C18_20F_O_PENS_M_EO,C18_20F_O_PENS_M_O_EVWW,C18_20F_O_PENS_M_O_ENWNA,C18_20F_O_PENS_M_O_PENS,C18_20F_O_PENS_M_O_E_T,C18_20F_O_PENS_M_LPENS,C18_20F_O_PENS_M_T,C18_20F_O_E_T_M_EO,C18_20F_O_E_T_M_O_EVWW,C18_20F_O_E_T_M_O_ENWNA,C18_20F_O_E_T_M_O_PENS,C18_20F_O_E_T_M_O_E_T,C18_20F_O_E_T_M_LPENS,C18_20F_O_E_T_M_T,C18_20F_LPENS_M_EO,C18_20F_LPENS_M_O_EVWW,C18_20F_LPENS_M_O_ENWNA,C18_20F_LPENS_M_O_PENS,C18_20F_LPENS_M_O_E_T,C18_20F_LPENS_M_LPENS,C18_20F_LPENS_M_T,C18_20F_T_M_EO,C18_20F_T_M_O_EVWW,C18_20F_T_M_O_ENWNA,C18_20F_T_M_O_PENS,C18_20F_T_M_O_E_T,C18_20F_T_M_LPENS,C18_20F_T_M_T,C21_24F_EO_M_EO,C21_24F_EO_M_O_EVWW,C21_24F_EO_M_O_ENWNA,C21_24F_EO_M_O_PENS,C21_24F_EO_M_O_E_T,C21_24F_EO_M_LPENS,C21_24F_EO_M_T,C21_24F_O_EVWW_M_EO,C21_24F_O_EVWW_M_O_EVWW,C21_24F_O_EVWW_M_O_ENWNA,C21_24F_O_EVWW_M_O_PENS,C21_24F_O_EVWW_M_O_E_T,C21_24F_O_EVWW_M_LPENS,C21_24F_O_EVWW_M_T,C21_24F_O_ENWNA_M_EO,C21_24F_O_ENWNA_M_O_EVWW,C21_24F_O_ENWNA_M_O_ENWNA,C21_24F_O_ENWNA_M_O_PENS,C21_24F_O_ENWNA_M_O_E_T,C21_24F_O_ENWNA_M_LPENS,C21_24F_O_ENWNA_M_T,C21_24F_O_PENS_M_EO,C21_24F_O_PENS_M_O_EVWW,C21_24F_O_PENS_M_O_ENWNA,C21_24F_O_PENS_M_O_PENS,C21_24F_O_PENS_M_O_E_T,C21_24F_O_PENS_M_LPENS,C21_24F_O_PENS_M_T,C21_24F_O_E_T_M_EO,C21_24F_O_E_T_M_O_EVWW,C21_24F_O_E_T_M_O_ENWNA,C21_24F_O_E_T_M_O_PENS,C21_24F_O_E_T_M_O_E_T,C21_24F_O_E_T_M_LPENS,C21_24F_O_E_T_M_T,C21_24F_LPENS_M_EO,C21_24F_LPENS_M_O_EVWW,C21_24F_LPENS_M_O_ENWNA,C21_24F_LPENS_M_O_PENS,C21_24F_LPENS_M_O_E_T,C21_24F_LPENS_M_LPENS,C21_24F_LPENS_M_T,C21_24F_T_M_EO,C21_24F_T_M_O_EVWW,C21_24F_T_M_O_ENWNA,C21_24F_T_M_O_PENS,C21_24F_T_M_O_E_T,C21_24F_T_M_LPENS,C21_24F_T_M_T,TCF_EO_M_EO,TCF_EO_M_O_EVWW,TCF_EO_M_O_ENWNA,TCF_EO_M_O_PENS,TCF_EO_M_O_E_T,TCF_EO_M_LPENS,TCF_EO_M_T,TCF_O_EVWW_M_EO,TCF_O_EVWW_M_O_EVWW,TCF_O_EVWW_M_O_ENWNA,TCF_O_EVWW_M_O_PENS,TCF_O_EVWW_M_O_E_T,TCF_O_EVWW_M_LPENS,TCF_O_EVWW_M_T,TCF_O_ENWNA_M_EO,TCF_O_ENWNA_M_O_EVWW,TCF_O_ENWNA_M_O_ENWNA,TCF_O_ENWNA_M_O_PENS,TCF_O_ENWNA_M_O_E_T,TCF_O_ENWNA_M_LPENS,TCF_O_ENWNA_M_T,TCF_O_PENS_M_EO,TCF_O_PENS_M_O_EVWW,TCF_O_PENS_M_O_ENWNA,TCF_O_PENS_M_O_PENS,TCF_O_PENS_M_O_E_T,TCF_O_PENS_M_LPENS,TCF_O_PENS_M_T,TCF_O_E_T_M_EO,TCF_O_E_T_M_O_EVWW,TCF_O_E_T_M_O_ENWNA,TCF_O_E_T_M_O_PENS,TCF_O_E_T_M_O_E_T,TCF_O_E_T_M_LPENS,TCF_O_E_T_M_T,TCF_LPENS_M_EO,TCF_LPENS_M_O_EVWW,TCF_LPENS_M_O_ENWNA,TCF_LPENS_M_O_PENS,TCF_LPENS_M_O_E_T,TCF_LPENS_M_LPENS,TCF_LPENS_M_T,TCF_T_M_EO,TCF_T_M_O_EVWW,TCF_T_M_O_ENWNA,TCF_T_M_O_PENS,TCF_T_M_O_E_T,TCF_T_M_LPENS,TCF_T_M_T
207011152,3,0,277,15,54,0,0,56,0,68,0,0,0,0,0,0,8,0,0,0,0,0,0,0,18,51,5,0,54,0,76,0,0,0,0,0,0,0,290,56,5,0,57,0,350,176,7,0,0,7,0,188,9,38,0,0,36,0,48,0,5,5,0,8,0,8,0,0,0,0,0,0,0,9,37,5,0,41,0,54,0,0,0,0,0,0,0,194,43,5,0,48,0,238,95,3,0,0,3,0,97,7,23,0,0,24,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,4,0,28,0,30,0,0,0,0,0,0,0,99,26,4,0,29,0,133,1827,66,0,0,66,0,1893,150,515,19,0,540,0,693,0,22,23,0,45,0,50,0,0,0,0,0,0,0,158,537,47,0,586,0,742,0,0,0,0,0,5,6,1987,607,47,0,653,5,2642
207011154,3,0,153,9,42,0,0,42,0,55,0,5,0,0,7,0,7,0,0,0,0,0,0,0,9,48,3,0,45,0,59,0,0,0,0,0,0,0,157,53,3,0,51,0,213,104,4,0,0,4,0,108,8,41,0,0,40,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,44,0,0,41,0,51,0,0,0,0,0,0,0,113,43,0,0,46,0,161,50,0,0,0,0,0,50,7,22,0,0,29,0,28,0,4,0,0,4,0,4,0,0,0,0,0,0,0,7,29,0,0,29,0,37,0,0,0,0,0,0,0,55,29,0,0,29,0,87,942,45,0,0,45,0,983,80,341,14,0,353,0,433,0,20,5,0,24,0,24,0,0,0,0,0,0,0,80,359,21,0,380,0,455,0,0,0,0,0,0,0,1029,397,21,0,419,0,1441
207011155,16,0,532,20,88,8,0,90,0,111,0,5,10,0,13,0,13,0,0,0,0,0,0,0,20,89,13,0,104,0,126,0,0,0,0,0,0,0,538,103,13,0,119,0,658,361,11,0,0,11,0,374,9,52,3,0,52,0,65,0,6,5,0,8,0,8,0,0,0,0,0,0,0,9,52,10,0,60,0,76,0,0,0,0,0,0,0,380,61,10,0,69,0,447,192,3,0,0,3,0,197,9,31,5,0,35,0,51,0,0,3,0,8,0,8,0,0,0,0,0,0,0,9,28,10,0,40,0,52,0,0,0,0,0,0,0,202,34,10,0,44,0,250,2507,92,0,0,92,3,2600,172,614,41,0,654,0,820,5,47,49,0,95,0,98,0,4,0,0,4,0,4,170,662,85,0,750,0,920,4,5,0,0,5,0,3,2679,752,85,0,841,3,3523
207011519,6,0,193,14,14,0,0,16,0,28,0,4,0,0,5,0,5,0,0,0,0,0,0,0,14,17,4,0,17,0,30,0,0,0,0,0,0,0,203,22,4,0,26,0,227,96,5,0,0,5,0,99,14,14,0,0,7,0,27,0,0,4,0,5,0,5,0,0,0,0,0,0,0,14,10,3,0,17,0,24,0,0,0,0,0,0,0,112,12,3,0,15,0,127,64,5,0,0,5,0,68,7,5,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,10,0,13,0,0,0,0,0,0,0,71,13,0,0,13,0,81,1213,48,0,0,48,0,1260,99,164,11,0,174,0,269,0,12,5,0,21,0,21,0,0,0,0,0,0,0,99,167,18,0,190,0,286,0,0,0,0,0,0,0,1310,218,18,0,237,0,1544
207011520,4,0,187,9,24,0,0,23,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,26,3,0,28,0,41,0,0,0,0,0,0,0,194,34,3,0,36,0,229,129,0,0,0,0,0,133,12,10,0,0,10,0,23,0,5,0,0,4,0,4,0,0,0,0,0,0,0,12,12,0,0,16,0,27,0,0,0,0,0,0,0,143,17,0,0,15,0,163,62,3,0,0,3,0,67,3,11,0,0,11,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,8,0,15,0,0,0,0,0,0,0,66,10,0,0,10,0,83,1100,38,0,0,38,0,1141,99,296,8,3,307,0,408,0,16,5,0,21,0,21,0,0,0,0,0,0,0,99,314,15,3,332,0,431,0,3,0,0,3,0,3,1197,353,15,3,376,0,1574
207011521,8,0,310,13,49,5,0,55,0,75,0,3,6,0,14,0,14,0,0,0,0,0,0,0,13,60,9,0,65,0,85,0,0,0,0,0,0,0,314,65,9,0,74,0,390,184,10,0,0,10,0,188,10,38,4,0,45,0,55,0,4,3,0,6,0,6,0,0,0,0,0,0,0,10,44,9,0,48,0,57,0,0,0,0,0,0,0,194,45,9,0,52,0,247,109,8,0,0,8,0,112,5,33,11,0,40,0,40,0,7,7,0,9,0,9,0,0,0,0,0,0,0,5,38,12,0,45,0,50,0,0,0,0,0,0,0,110,40,12,0,49,0,161,1460,58,0,0,58,0,1511,107,451,42,0,493,0,599,0,30,39,0,72,0,72,0,0,0,0,0,0,0,107,487,79,0,566,0,675,4,0,0,0,0,0,0,1565,543,79,0,621,0,2187
207011522,6,0,262,16,66,4,0,73,0,92,0,6,3,0,10,0,10,0,0,0,0,0,0,0,16,74,11,0,86,0,99,0,0,0,0,0,0,0,275,84,11,0,91,0,367,149,6,0,0,6,0,154,12,50,6,0,55,0,69,0,0,3,0,8,0,8,0,0,0,0,0,0,0,12,58,6,0,63,0,74,0,0,0,0,0,0,0,162,64,6,0,72,0,233,82,4,0,0,4,0,80,5,28,5,0,27,0,34,0,0,4,0,5,0,5,0,0,0,0,0,0,0,5,28,5,0,35,0,38,0,0,0,0,0,0,0,87,28,5,0,36,0,125,1478,86,0,0,86,5,1572,141,550,27,0,575,0,719,6,28,35,0,65,0,66,0,0,0,0,0,0,0,143,578,59,0,637,0,785,0,0,0,0,0,3,6,1624,665,59,0,723,3,2355
207021156,11,0,144,7,109,5,0,123,0,132,0,8,0,0,8,0,8,0,0,0,0,0,0,0,7,118,5,0,128,0,137,0,0,0,0,0,0,0,136,130,5,0,140,0,275,86,12,0,0,12,0,94,8,91,9,0,98,0,111,0,3,0,0,10,0,10,0,0,0,0,0,0,0,8,94,15,0,108,0,123,0,0,0,0,0,0,0,97,102,15,0,118,0,215,65,0,0,0,0,0,66,0,52,0,0,56,0,54,0,5,4,0,12,0,12,0,0,0,0,0,0,0,0,55,10,0,66,0,66,0,0,0,0,0,0,0,65,59,10,0,67,0,128,854,82,0,0,82,0,931,139,812,44,0,853,0,996,4,48,25,0,65,0,69,0,0,0,0,0,0,0,139,855,70,0,925,0,1063,0,0,4,0,4,0,4,994,936,67,0,1004,0,2002
207021157,11,0,175,34,190,14,0,203,0,237,0,4,25,0,32,0,32,0,0,0,0,0,0,0,33,193,38,0,232,0,267,0,0,0,0,0,0,0,193,206,38,0,243,0,440,97,6,0,0,6,0,106,23,149,9,0,164,0,183,0,10,31,0,45,0,45,0,0,0,0,0,0,0,23,163,43,0,205,0,228,0,0,0,0,0,0,0,123,172,43,0,210,0,332,47,5,0,0,5,0,54,8,107,11,0,118,0,125,0,15,30,0,40,0,40,0,0,0,0,0,0,0,8,125,34,0,160,0,163,0,0,0,0,0,0,0,58,129,34,0,169,0,218,975,89,0,0,89,0,1064,230,1978,132,0,2106,0,2337,4,160,166,0,325,0,334,0,0,0,0,0,0,0,236,2138,297,0,2436,0,2671,0,0,0,0,0,0,4,1209,2231,297,0,2527,0,3744
207021159,7,0,249,28,159,6,0,165,0,187,0,7,9,0,10,0,10,0,0,0,0,0,0,0,28,163,12,0,178,0,204,0,0,0,0,0,0,0,272,170,12,0,183,0,451,168,3,0,0,9,0,177,8,126,6,0,133,0,142,0,7,9,0,13,0,17,0,0,0,0,0,0,0,13,129,15,0,144,0,161,0,0,0,0,0,0,0,185,135,15,0,151,0,334,93,0,0,0,0,0,92,9,89,11,0,100,0,105,0,8,7,0,10,0,16,0,0,0,0,0,0,0,9,96,22,0,109,0,116,0,0,0,0,0,0,0,97,94,22,0,117,0,213,1318,71,0,0,65,0,1389,163,1416,78,0,1494,4,1655,3,64,65,0,127,0,131,0,0,0,0,0,0,0,165,1480,143,0,1619,4,1789,0,3,0,0,3,3,7,1489,1551,143,0,1688,4,3180
207021160,8,0,202,19,138,7,0,146,0,164,0,10,7,0,21,0,21,0,0,0,0,0,0,0,19,147,16,0,168,0,182,0,0,0,0,0,0,0,209,163,16,0,173,0,387,85,5,0,0,5,0,94,15,93,8,0,98,0,120,0,7,10,0,18,0,18,0,0,0,0,0,0,0,15,104,17,0,119,0,129,0,0,0,0,0,0,0,102,103,17,0,126,0,226,57,0,0,0,0,0,61,3,54,8,0,62,0,65,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,54,6,0,62,0,68,0,0,0,0,0,0,0,63,55,6,0,66,0,129,1137,86,0,0,86,0,1223,177,1154,55,0,1210,0,1387,5,58,30,0,92,0,96,0,0,0,0,0,0,0,179,1209,90,0,1298,0,1484,0,0,0,0,0,0,4,1323,1302,90,0,1390,0,2712
207021424,19,0,173,30,158,18,0,175,0,199,0,12,15,0,32,0,32,0,0,0,0,0,0,0,30,167,37,0,202,0,228,0,0,0,0,0,0,0,180,189,37,0,222,0,403,107,5,0,0,5,0,116,13,135,15,0,153,0,167,0,9,14,0,21,0,21,0,0,0,0,0,0,0,13,144,32,0,179,0,192,0,0,0,0,0,0,0,123,150,32,0,184,0,306,57,0,0,0,0,0,57,6,92,7,0,101,0,104,0,12,15,0,26,0,26,0,0,0,0,0,0,0,6,100,25,0,127,0,130,0,0,0,0,0,0,0,65,100,25,0,127,0,193,874,95,0,0,95,0,971,167,1638,144,0,1778,0,1940,9,118,104,0,221,0,226,0,0,0,0,0,0,0,171,1749,247,0,1994,0,2168,0,0,0,0,7,0,7,1041,1850,249,0,2102,0,3142
207021425,8,0,115,18,136,17,3,151,0,172,0,24,20,0,40,0,40,0,0,0,0,0,0,0,18,160,29,3,194,0,206,0,0,0,0,0,0,0,119,171,29,3,200,0,321,56,0,0,0,3,0,56,3,100,8,0,107,0,114,0,15,20,0,33,0,33,0,0,0,0,0,0,0,3,111,27,0,141,0,142,0,0,0,0,0,0,0,57,113,24,0,142,0,199,29,0,0,0,0,0,33,0,63,4,0,75,0,77,0,16,15,0,26,0,26,0,0,0,0,0,0,0,0,77,23,0,105,0,105,0,0,0,0,0,0,0,31,82,23,0,102,0,137,689,40,0,0,41,0,726,125,1929,102,5,2040,0,2168,0,196,116,0,311,0,310,0,0,0,0,0,0,0,126,2126,216,5,2349,0,2471,0,0,0,0,0,0,3,814,2164,218,5,2395,0,3207
207031161,11,0,503,21,108,6,0,113,0,137,0,7,8,0,20,0,20,0,0,0,0,0,0,0,21,117,16,0,136,0,161,0,0,0,0,0,0,0,513,127,16,0,149,0,658,299,7,0,0,7,0,306,9,77,3,0,85,0,93,0,7,10,0,16,0,16,0,0,0,0,0,0,0,9,81,15,0,99,0,112,0,0,0,0,0,0,0,310,92,15,0,107,0,415,147,4,0,0,4,0,155,3,43,6,0,52,0,57,0,7,9,0,9,0,9,0,0,0,0,0,0,0,3,48,11,0,61,0,62,0,0,0,0,0,0,0,156,53,11,0,66,0,216,2803,105,0,0,103,0,2902,230,1270,56,0,1326,0,1553,5,75,58,0,136,0,137,3,0,0,0,0,0,3,237,1342,118,0,1459,0,1697,0,4,0,0,4,0,4,3036,1447,116,0,1563,0,4606
207031162,6,0,209,10,82,0,0,87,0,94,0,5,5,0,7,0,7,0,0,0,0,0,0,0,10,83,8,0,92,0,99,0,0,0,0,0,0,0,216,90,8,0,101,0,311,141,7,0,0,7,0,142,6,48,4,0,47,0,57,0,4,9,0,11,0,11,0,0,0,0,0,0,0,6,54,7,0,59,0,68,0,0,0,0,0,0,0,149,54,7,0,62,0,217,57,0,0,0,0,0,57,3,25,0,0,27,0,32,0,5,4,0,9,0,9,0,0,0,0,0,0,0,3,28,5,0,34,0,40,0,0,0,0,0,0,0,66,28,5,0,34,0,93,1245,49,0,0,49,0,1300,114,727,25,0,747,0,858,0,53,34,0,90,0,90,0,3,0,0,3,0,3,114,784,54,0,834,0,948,0,0,0,0,0,0,0,1360,831,54,0,885,0,2245
207031163,7,0,277,23,111,17,0,128,0,151,0,13,20,0,39,0,38,0,0,0,0,0,0,0,25,127,39,0,162,0,186,0,0,0,0,0,0,0,294,135,33,0,172,0,462,186,7,0,0,7,0,191,19,56,0,0,59,0,77,0,3,14,0,21,0,21,0,0,0,0,0,0,0,19,60,16,0,79,0,96,0,0,0,0,0,0,0,206,64,16,0,80,0,287,102,4,0,0,4,0,105,9,37,6,0,42,0,54,0,5,10,0,16,0,17,0,0,0,0,0,0,0,11,44,20,0,62,0,69,0,0,0,0,0,0,0,112,45,20,0,66,0,176,1442,67,3,0,72,0,1508,164,1119,122,0,1245,0,1402,5,118,132,0,253,0,259,0,0,0,0,0,0,0,172,1241,255,0,1494,0,1663,0,3,0,0,3,0,3,1613,1307,258,0,1565,0,3175
207031164,10,0,310,23,118,9,0,135,0,153,0,18,16,0,32,0,32,0,0,0,0,0,0,0,23,139,27,0,163,0,185,0,0,0,0,0,0,0,318,145,27,0,174,0,496,191,6,0,0,6,0,201,7,96,3,0,95,0,105,0,14,18,0,28,0,28,0,0,0,0,0,0,0,7,109,24,0,126,0,140,0,0,0,0,0,0,0,203,115,24,0,134,0,338,114,3,0,0,3,0,110,3,43,4,0,47,0,54,0,3,14,0,15,0,15,0,0,0,0,0,0,0,3,47,16,0,61,0,73,0,0,0,0,0,0,0,116,51,13,0,69,0,187,1773,49,0,0,49,0,1824,224,1159,85,6,1249,0,1477,4,127,125,0,249,0,254,0,4,0,0,4,0,4,229,1284,211,6,1504,0,1728,0,0,4,0,5,0,8,2001,1336,216,6,1552,3,3554
207031165,8,0,131,10,59,4,0,70,0,78,0,3,3,0,10,0,10,0,0,0,0,0,0,0,10,67,10,0,83,0,91,0,0,0,0,0,0,0,131,75,10,0,86,0,223,84,4,0,0,4,0,88,6,63,5,0,68,0,73,0,3,5,0,7,0,7,0,0,0,0,0,0,0,6,69,16,0,85,0,90,0,0,0,0,0,0,0,84,69,16,0,82,0,173,48,0,0,0,0,0,52,4,29,0,0,31,0,38,0,0,3,0,3,0,3,0,0,0,0,0,0,0,4,29,4,0,37,0,38,0,0,0,0,0,0,0,58,33,4,0,36,0,91,723,31,0,0,31,0,751,86,629,40,0,674,0,764,0,48,38,0,86,0,86,0,0,0,0,0,0,0,86,677,78,0,753,0,844,0,0,0,0,0,0,0,808,715,78,0,785,0,1598
207031166,4,0,93,6,89,3,0,91,0,100,0,5,6,0,12,0,15,0,0,0,0,0,0,0,9,93,11,0,104,0,116,0,0,0,0,0,0,0,98,100,11,0,112,0,208,64,6,0,0,6,0,70,0,75,6,0,82,0,84,0,5,6,0,17,0,18,0,0,0,0,0,0,0,3,79,13,0,98,0,101,0,0,0,0,0,0,0,68,86,13,0,103,0,172,26,4,0,0,4,0,27,0,35,11,0,43,0,43,0,8,12,0,14,0,14,0,0,0,0,0,0,0,0,42,18,0,58,0,58,0,0,0,0,0,0,0,26,40,18,0,59,0,90,513,58,0,0,58,0,575,72,903,60,0,964,0,1037,4,71,51,0,117,0,118,0,0,0,0,0,0,0,77,975,107,0,1080,0,1157,0,0,0,0,0,0,0,595,1027,107,0,1140,0,1729
207031167,8,0,258,9,41,0,0,41,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,41,0,0,46,0,52,0,0,0,0,0,0,0,255,54,0,0,53,0,311,173,5,0,0,5,0,177,8,42,4,0,46,0,44,0,0,9,0,9,0,7,0,0,0,0,0,0,0,8,42,4,0,51,0,58,0,0,0,0,0,0,0,176,46,4,0,53,0,231,105,3,0,0,3,0,112,0,17,3,0,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,0,25,0,25,0,0,0,0,0,0,0,102,28,3,0,26,0,135,1373,53,0,0,53,0,1429,103,447,12,0,455,0,557,0,15,24,0,35,0,33,0,0,0,0,0,0,0,100,455,36,0,491,0,594,0,3,0,0,3,0,3,1480,516,36,0,551,0,2026
208011168,5,0,448,17,56,3,0,61,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,56,4,0,61,0,82,0,0,0,0,0,0,0,467,58,4,0,65,0,533,294,6,0,0,6,0,299,15,28,0,0,28,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,28,0,0,34,0,48,0,0,0,0,0,0,0,313,32,0,0,37,0,348,148,0,0,0,0,0,147,8,7,0,0,9,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,9,0,17,0,0,0,0,0,0,0,153,12,0,0,9,0,163,2721,62,0,0,62,4,2781,144,289,10,0,293,0,441,3,6,4,0,8,0,13,0,0,0,0,0,0,0,148,298,11,0,305,0,452,4,0,0,0,0,0,4,2869,356,11,0,372,4,3241
208011169,8,0,585,27,58,0,0,59,0,86,0,3,8,0,8,0,11,0,0,0,0,0,0,0,22,65,5,0,69,0,99,0,0,0,0,0,0,0,598,73,5,0,78,0,678,415,14,0,0,14,0,422,16,53,0,0,58,0,71,0,7,5,0,10,0,10,0,0,0,0,0,0,0,16,58,5,0,61,0,79,4,0,0,0,0,0,4,430,69,5,0,75,0,501,206,5,0,0,5,0,210,13,33,0,0,37,0,45,0,0,6,0,0,0,0,0,0,0,0,0,0,0,13,32,6,0,36,0,48,0,0,0,0,0,0,0,222,41,6,0,45,0,261,3418,105,3,0,110,0,3524,223,500,23,0,525,0,754,4,38,29,0,71,0,71,0,0,0,0,0,0,0,228,543,51,0,590,0,821,6,0,0,0,0,0,10,3646,650,54,0,704,0,4354
208011170,11,0,484,23,78,9,0,85,0,108,0,7,0,0,5,0,5,0,0,0,0,0,0,0,23,86,8,0,88,0,113,0,0,0,0,0,0,0,497,98,8,0,102,0,603,265,8,0,0,8,0,268,20,62,5,0,72,0,95,0,0,5,0,3,0,3,0,0,0,0,0,0,0,20,69,9,0,77,0,97,0,0,0,0,0,0,0,283,72,9,0,82,0,363,137,3,0,0,3,0,142,13,39,0,0,42,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,41,4,0,48,0,60,0,0,0,0,0,0,0,150,49,4,0,49,0,203,2801,116,0,0,116,0,2919,210,655,28,0,687,0,897,0,22,18,0,40,0,40,0,0,0,0,0,0,0,210,677,47,0,725,0,938,0,0,0,0,0,0,0,3012,798,47,0,845,0,3860
208011171,5,0,273,14,38,0,0,38,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,38,0,0,38,0,51,0,0,0,0,0,0,0,281,46,0,0,46,0,324,141,4,0,0,4,0,149,11,22,0,0,22,0,28,0,5,0,0,5,0,5,0,0,0,0,0,0,0,11,22,0,0,22,0,34,0,0,0,0,0,0,0,157,24,0,0,24,0,176,67,4,0,0,4,0,71,3,7,0,0,14,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,14,0,14,0,0,0,0,0,0,0,70,20,0,0,17,0,85,2118,65,0,0,65,3,2189,127,355,8,0,365,0,487,6,10,10,0,20,0,25,0,0,0,0,0,0,0,132,367,14,0,384,0,520,0,0,0,0,0,0,0,2253,435,14,0,454,3,2705
208011172,6,0,516,18,51,0,0,51,0,65,0,0,6,0,3,0,3,0,0,0,0,0,0,0,18,51,6,0,53,0,72,0,0,0,0,0,0,0,523,59,6,0,59,0,586,350,10,0,0,10,0,362,13,48,0,0,48,0,58,0,4,0,0,4,0,4,0,0,0,0,0,0,0,13,51,0,0,51,0,68,0,0,0,0,0,0,0,368,60,0,0,60,0,423,185,0,0,0,0,0,181,9,17,0,0,17,0,24,0,0,4,0,4,0,4,0,0,0,0,0,0,0,9,17,4,0,22,0,26,0,0,0,0,0,0,0,189,21,4,0,24,0,211,3055,111,0,0,111,0,3162,204,458,6,0,466,0,670,0,21,15,0,34,0,32,0,0,0,0,0,0,0,206,483,21,0,499,0,704,3,0,0,0,0,0,3,3264,589,21,0,611,0,3868
208011173,11,0,488,24,37,0,0,37,0,57,0,0,5,0,0,0,0,0,0,0,0,0,0,0,24,41,5,0,40,0,63,0,0,0,0,0,0,0,494,48,5,0,50,0,545,324,4,0,0,4,0,325,6,21,0,0,21,0,27,0,0,5,0,5,0,5,0,0,0,0,0,0,0,6,21,5,0,21,0,27,0,0,0,0,0,0,0,333,25,5,0,26,0,356,165,4,0,0,4,0,168,6,21,0,0,21,0,21,0,0,6,0,4,0,4,0,0,0,0,0,0,0,6,18,6,0,20,0,26,0,0,0,0,0,0,0,170,18,6,0,26,0,195,2884,83,0,0,83,4,2973,148,295,0,0,293,0,442,0,4,7,0,10,0,13,0,0,0,0,0,0,0,153,300,12,0,309,0,460,0,0,0,0,0,0,0,3035,381,12,0,392,4,3427
