SA2_CODE_2021,F_Health_Occ_Mng,F_Health_Occ_Pro,F_Health_Occ_TTW,F_Health_Occ_CPS,F_Health_Occ_CA,F_Health_Occ_Sal,F_Health_Occ_MOD,F_Health_Occ_Lab,F_Health_Occ_IDNS,F_Health_Total,F_Educat_Occ_Mng,F_Educat_Occ_Pro,F_Educat_Occ_TTW,F_Educat_Occ_CPS,F_Educat_Occ_CA,F_Educat_Occ_Sal,F_Educat_Occ_MOD,F_Educat_Occ_Lab,F_Educat_Occ_IDNS,F_Educat_Total,F_ManagCom_Occ_Mng,F_ManagCom_Occ_Pro,F_ManagCom_Occ_TTW,F_ManagCom_Occ_CPS,F_ManagCom_Occ_CA,F_ManagCom_Occ_Sal,F_ManagCom_Occ_MOD,F_ManagCom_Occ_Lab,F_ManagCom_Occ_IDNS,F_ManagCom_Total,F_SocietCultu_Occ_Mng,F_SocietCultu_Occ_Pro,F_SocietCultu_Occ_TTW,F_SocietCultu_Occ_CPS,F_SocietCultu_Occ_CA,F_SocietCultu_Occ_Sal,F_SocietCultu_Occ_MOD,F_SocietCultu_Occ_Lab,F_SocietCultu_Occ_IDNS,F_SocietCultu_Total,F_CreatArt_Occ_Mng,F_CreatArt_Occ_Pro,F_CreatArt_Occ_TTW,F_CreatArt_Occ_CPS,F_CreatArt_Occ_CA,F_CreatArt_Occ_Sal,F_CreatArt_Occ_MOD,F_CreatArt_Occ_Lab,F_CreatArt_Occ_IDNS,F_CreatArt_Total,F_FoodHospPersServ_Occ_Mng,F_FoodHospPersServ_Occ_Pro,F_FoodHospPersServ_Occ_TTW,F_FoodHospPersServ_Occ_CPS,F_FoodHospPersServ_Occ_CA,F_FoodHospPersServ_Occ_Sal,F_FoodHospPersServ_Occ_MOD,F_FoodHospPersServ_Occ_Lab,F_FoodHospPersServ_Occ_IDNS,F_FoodHospPersServ_Total,F_MixFieldProg_Occ_Mng,F_MixFieldProg_Occ_Pro,F_MixFieldProg_Occ_TTW,F_MixFieldProg_Occ_CPS,F_MixFieldProg_Occ_CA,F_MixFieldProg_Occ_Sal,F_MixFieldProg_Occ_MOD,F_MixFieldProg_Occ_Lab,F_MixFieldProg_Occ_IDNS,F_MixFieldProg_Total,F_FS_ID_Occ_Mng,F_FS_ID_Occ_Pro,F_FS_ID_Occ_TTW,F_FS_ID_Occ_CPS,F_FS_ID_Occ_CA,F_FS_ID_Occ_Sal,F_FS_ID_Occ_MOD,F_FS_ID_Occ_Lab,F_FS_ID_Occ_IDNS,F_FS_ID_Total,F_FS_NS_Occ_Mng,F_FS_NS_Occ_Pro,F_FS_NS_Occ_TTW,F_FS_NS_Occ_CPS,F_FS_NS_Occ_CA,F_FS_NS_Occ_Sal,F_FS_NS_Occ_MOD,F_FS_NS_Occ_Lab,F_FS_NS_Occ_IDNS,F_FS_NS_Total,F_Tot_Occ_Mng,F_Tot_Occ_Pro,F_Tot_Occ_TTW,F_Tot_Occ_CPS,F_Tot_Occ_CA,F_Tot_Occ_Sal,F_Tot_Occ_MOD,F_Tot_Occ_Lab,F_Tot_Occ_IDNS,F_Total_Total,P_NatPhySci_Occ_Mng,P_NatPhySci_Occ_Pro,P_NatPhySci_Occ_TTW,P_NatPhySci_Occ_CPS,P_NatPhySci_Occ_CA,P_NatPhySci_Occ_Sal,P_NatPhySci_Occ_MOD,P_NatPhySci_Occ_Lab,P_NatPhySci_Occ_IDNS,P_NatPhySci_Total,P_InfoTechn_Occ_Mng,P_InfoTechn_Occ_Pro,P_InfoTechn_Occ_TTW,P_InfoTechn_Occ_CPS,P_InfoTechn_Occ_CA,P_InfoTechn_Occ_Sal,P_InfoTechn_Occ_MOD,P_InfoTechn_Occ_Lab,P_InfoTechn_Occ_IDNS,P_InfoTechn_Total,P_EngRelTech_Occ_Mng,P_EngRelTech_Occ_Pro,P_EngRelTech_Occ_TTW,P_EngRelTech_Occ_CPS,P_EngRelTech_Occ_CA,P_EngRelTech_Occ_Sal,P_EngRelTech_Occ_MOD,P_EngRelTech_Occ_Lab,P_EngRelTech_Occ_IDNS,P_EngRelTech_Total,P_ArchitBuild_Occ_Mng,P_ArchitBuild_Occ_Pro,P_ArchitBuild_Occ_TTW,P_ArchitBuild_Occ_CPS,P_ArchitBuild_Occ_CA,P_ArchitBuild_Occ_Sal,P_ArchitBuild_Occ_MOD,P_ArchitBuild_Occ_Lab,P_ArchitBuild_Occ_IDNS,P_ArchitBuild_Total,P_AgriEnviRelStu_Occ_Mng,P_AgriEnviRelStu_Occ_Pro,P_AgriEnviRelStu_Occ_TTW,P_AgriEnviRelStu_Occ_CPS,P_AgriEnviRelStu_Occ_CA,P_AgriEnviRelStu_Occ_Sal,P_AgriEnviRelStu_Occ_MOD,P_AgriEnviRelStu_Occ_Lab,P_AgriEnviRelStu_Occ_IDNS,P_AgriEnviRelStu_Total,P_Health_Occ_Mng,P_Health_Occ_Pro,P_Health_Occ_TTW,P_Health_Occ_CPS,P_Health_Occ_CA,P_Health_Occ_Sal,P_Health_Occ_MOD,P_Health_Occ_Lab,P_Health_Occ_IDNS,P_Health_Total,P_Educat_Occ_Mng,P_Educat_Occ_Pro,P_Educat_Occ_TTW,P_Educat_Occ_CPS,P_Educat_Occ_CA,P_Educat_Occ_Sal,P_Educat_Occ_MOD,P_Educat_Occ_Lab,P_Educat_Occ_IDNS,P_Educat_Total,P_ManagCom_Occ_Mng,P_ManagCom_Occ_Pro,P_ManagCom_Occ_TTW,P_ManagCom_Occ_CPS,P_ManagCom_Occ_CA,P_ManagCom_Occ_Sal,P_ManagCom_Occ_MOD,P_ManagCom_Occ_Lab,P_ManagCom_Occ_IDNS,P_ManagCom_Total,P_SocietCultu_Occ_Mng,P_SocietCultu_Occ_Pro,P_SocietCultu_Occ_TTW,P_SocietCultu_Occ_CPS,P_SocietCultu_Occ_CA,P_SocietCultu_Occ_Sal,P_SocietCultu_Occ_MOD,P_SocietCultu_Occ_Lab,P_SocietCultu_Occ_IDNS,P_SocietCultu_Total,P_CreatArt_Occ_Mng,P_CreatArt_Occ_Pro,P_CreatArt_Occ_TTW,P_CreatArt_Occ_CPS,P_CreatArt_Occ_CA,P_CreatArt_Occ_Sal,P_CreatArt_Occ_MOD,P_CreatArt_Occ_Lab,P_CreatArt_Occ_IDNS,P_CreatArt_Total
207011520,32,359,10,43,45,4,0,6,5,503,19,172,0,45,26,3,0,3,0,269,217,299,6,41,184,57,3,17,13,835,71,295,7,50,76,19,0,4,14,542,45,142,17,25,41,34,3,8,3,319,23,5,26,9,16,3,4,7,0,91,0,0,0,0,0,0,0,0,0,0,16,25,0,4,14,4,0,0,0,65,6,6,0,0,7,5,0,0,6,33,491,1549,99,261,453,157,10,62,43,3118,44,149,12,26,30,19,4,7,0,291,56,212,24,14,22,18,9,18,4,378,86,248,63,10,25,16,16,20,0,492,52,81,73,8,17,9,0,12,0,251,11,20,10,4,5,3,0,3,0,63,46,548,18,60,46,10,3,15,11,748,38,237,3,53,26,3,0,3,0,370,457,663,31,58,260,136,8,39,26,1687,130,496,15,90,108,22,3,12,18,893,77,213,39,42,63,50,4,16,3,500
207011521,37,351,4,48,43,8,0,5,0,490,25,146,3,27,37,9,0,0,0,241,172,202,3,18,131,40,4,4,3,589,75,235,4,46,61,8,6,0,5,432,36,76,4,20,24,9,0,0,0,171,15,5,9,7,13,3,0,0,0,54,0,0,0,0,0,0,0,0,0,4,8,16,5,3,7,4,0,3,4,46,3,3,0,0,7,8,0,0,13,34,434,1164,54,181,373,116,11,30,33,2390,56,119,14,11,33,17,3,4,3,264,38,103,17,0,11,8,5,4,4,199,110,138,46,11,16,22,7,10,8,359,37,74,50,6,14,6,0,3,5,203,9,15,11,4,3,5,3,4,0,51,41,643,9,63,47,11,6,4,0,822,35,190,0,23,37,9,0,3,0,312,458,460,19,35,206,92,4,11,22,1305,131,432,13,61,91,14,6,14,13,768,46,143,9,30,34,13,4,3,0,288
207011522,26,427,10,44,39,8,0,4,0,564,18,151,3,33,23,8,0,4,0,246,178,241,6,40,153,54,0,13,12,697,70,247,3,55,78,11,0,6,7,489,35,107,11,16,25,27,5,4,4,237,11,0,23,17,11,12,0,0,0,80,0,0,0,0,0,0,0,0,0,8,19,13,0,7,9,7,0,0,0,57,7,3,0,0,3,0,0,0,15,33,465,1352,72,236,399,142,8,39,49,2768,71,117,14,18,30,12,4,8,8,271,74,114,11,4,24,9,9,9,5,245,114,173,70,10,19,12,5,12,8,431,64,115,69,3,17,8,3,13,4,286,15,20,16,3,4,3,0,3,0,68,47,716,13,68,42,15,4,9,5,919,33,208,5,36,28,11,0,4,4,330,426,503,29,65,218,118,13,26,21,1427,136,455,11,80,99,31,6,17,10,844,54,179,22,34,35,37,6,15,6,393
207021156,29,239,12,33,26,16,0,0,0,352,17,135,0,41,25,12,3,8,0,241,125,171,11,29,139,55,5,13,10,553,35,92,0,64,54,13,0,8,0,268,19,31,7,9,11,25,0,0,0,98,3,0,22,14,12,11,0,3,3,77,0,0,0,0,0,0,0,0,0,0,10,7,0,9,11,7,0,0,0,51,4,6,0,4,10,6,0,0,11,41,302,790,79,219,322,169,19,33,27,1968,34,84,16,10,11,18,3,8,0,189,66,126,28,8,35,9,6,4,0,280,92,149,130,12,32,16,22,24,14,485,31,22,101,5,15,9,6,18,5,212,3,4,13,0,3,0,0,6,0,35,32,341,13,47,32,13,0,4,6,493,21,170,0,45,25,14,8,12,0,304,287,350,36,52,200,119,19,28,12,1105,56,164,8,99,72,23,9,10,0,439,32,61,19,20,21,29,3,7,0,189
207021157,32,540,14,92,54,15,4,9,9,763,38,243,4,73,31,19,0,4,6,424,256,427,33,96,393,147,15,36,26,1428,70,215,22,167,111,40,3,23,7,663,41,73,10,24,36,20,0,4,3,217,19,8,39,37,32,39,0,10,5,195,0,0,0,0,0,0,0,0,0,4,10,18,0,7,12,5,0,0,0,67,8,15,5,5,14,5,0,6,19,73,571,1782,196,570,782,342,32,124,93,4491,60,160,42,27,49,28,8,15,6,390,128,331,59,25,53,41,16,28,11,697,206,355,215,30,72,51,55,64,21,1069,73,73,143,9,23,12,5,33,7,390,14,13,23,7,9,3,7,8,0,75,56,787,22,134,60,19,11,15,18,1121,49,305,3,90,39,19,7,8,4,530,569,847,107,153,560,279,65,86,49,2718,125,355,41,231,132,58,16,36,16,1013,69,138,34,39,46,40,0,17,7,390
207021159,23,306,6,47,37,15,0,5,10,450,27,182,0,47,43,13,0,5,4,320,178,247,25,36,265,89,0,8,17,871,58,142,10,78,74,31,0,0,8,402,12,39,5,9,31,16,0,3,7,125,20,3,28,25,33,13,0,5,0,128,0,0,0,0,0,0,0,0,0,0,8,14,0,13,15,8,0,0,0,58,3,9,8,0,9,5,0,3,13,52,408,1084,128,287,562,229,10,39,58,2811,61,102,20,14,36,15,4,4,3,270,98,152,31,10,45,27,3,6,6,376,177,237,167,20,47,40,26,25,14,759,78,47,122,8,17,15,6,19,3,307,11,3,15,5,8,6,3,3,4,49,42,489,18,64,39,21,0,12,15,694,31,227,5,50,41,15,0,5,0,385,472,539,55,56,355,159,16,28,27,1716,96,245,19,110,98,42,3,13,12,638,33,87,20,17,31,30,0,3,7,225
207021160,21,282,11,48,30,8,0,0,3,405,17,178,5,46,26,10,0,3,0,282,142,206,18,49,231,58,5,8,3,720,46,126,16,88,68,29,0,9,0,379,19,45,6,19,18,13,0,0,0,123,12,6,19,23,16,25,0,4,0,99,0,0,0,0,0,0,0,0,0,0,3,19,5,0,13,5,0,4,0,48,3,6,0,4,3,0,0,0,15,42,319,1022,95,295,448,172,13,32,36,2433,48,94,16,6,26,12,5,9,0,217,74,191,26,9,27,11,7,6,9,354,140,181,155,10,38,21,16,39,13,601,42,44,124,11,10,13,7,15,6,265,6,3,6,3,5,0,0,3,0,33,40,406,20,61,34,5,5,5,9,588,29,224,3,50,23,10,6,3,3,357,354,435,34,72,325,118,15,27,14,1399,79,192,22,118,86,36,7,18,0,560,38,77,29,23,15,30,0,3,0,214
207021424,11,310,17,50,26,14,4,4,9,438,23,163,3,57,17,7,0,5,3,278,166,227,12,69,277,80,4,21,9,870,30,126,5,89,77,25,0,7,4,373,12,42,12,13,21,13,0,0,4,119,18,3,25,25,25,9,0,12,0,122,0,0,0,0,0,0,0,0,0,3,6,10,4,6,16,3,3,0,3,51,5,3,4,8,8,7,0,0,17,46,323,1050,105,359,540,186,16,70,53,2698,55,130,28,32,31,15,0,9,3,301,82,245,44,8,39,28,11,14,4,477,152,264,162,26,57,36,38,31,17,780,46,31,92,9,13,4,9,14,3,218,5,5,9,0,5,4,0,5,0,33,26,456,24,73,29,18,6,8,13,652,36,198,11,62,17,11,0,7,8,346,380,496,43,99,390,150,26,47,22,1655,65,202,16,114,93,36,5,21,7,556,21,70,19,17,26,19,3,3,0,195
207021425,24,276,8,70,24,14,0,10,4,426,13,129,5,61,29,7,0,4,0,239,154,264,14,69,263,80,4,15,15,885,37,117,15,113,55,17,0,5,3,364,15,39,6,16,21,16,0,0,5,114,11,5,41,29,22,15,0,9,0,125,0,4,0,0,0,0,0,4,0,9,4,15,0,5,3,8,0,0,0,34,5,7,0,8,3,10,0,5,8,47,338,1007,123,402,479,192,10,68,48,2660,38,102,27,12,32,15,0,17,3,247,125,255,43,16,41,26,16,14,10,544,139,220,150,14,51,28,31,36,12,682,43,37,84,4,16,16,8,24,4,226,4,6,17,0,4,0,3,9,0,37,32,396,15,83,26,16,3,17,4,595,24,152,10,60,28,8,5,4,3,291,338,490,49,93,366,172,30,40,33,1616,65,174,23,149,72,29,9,16,11,548,30,69,19,18,32,24,0,6,4,200
207031161,60,541,22,98,67,15,4,11,3,821,43,316,4,67,40,11,0,9,0,497,245,420,19,56,351,83,0,27,22,1222,86,243,14,132,108,25,3,9,3,638,36,96,20,15,43,21,3,0,4,231,21,9,34,26,23,14,0,19,3,143,0,0,0,0,0,0,0,0,0,0,16,30,0,10,21,10,0,4,0,97,5,8,0,16,16,9,0,0,20,78,600,1974,164,468,765,217,22,99,65,4379,70,230,29,25,40,18,7,8,7,439,117,378,60,19,45,28,18,20,12,702,189,410,187,28,56,44,41,48,12,1014,77,74,166,8,22,18,11,23,0,400,13,23,28,7,11,0,9,16,6,109,77,710,30,134,73,19,13,15,10,1084,73,413,9,79,44,17,4,9,0,645,615,847,59,92,503,160,38,65,31,2420,156,432,31,183,150,44,9,17,14,1043,66,183,40,25,56,35,13,8,8,436
207031162,23,201,17,39,28,11,0,4,4,325,25,159,0,39,17,10,0,0,0,254,122,184,12,28,203,42,5,10,11,611,33,116,10,77,52,14,0,4,4,317,9,35,7,12,13,11,0,3,0,87,10,3,12,6,9,8,0,4,0,52,0,0,0,0,0,0,0,0,0,0,6,18,0,10,6,3,0,0,0,45,3,6,0,0,3,0,0,0,7,23,280,842,79,219,380,117,10,35,32,1992,39,91,16,13,23,15,3,0,5,211,68,136,26,9,28,5,7,8,4,294,101,173,118,14,38,25,26,22,5,522,32,23,82,3,9,0,7,12,0,167,7,6,19,0,7,0,4,0,0,46,28,280,15,49,30,11,3,9,4,430,44,202,6,41,22,11,3,0,0,329,274,392,34,30,276,86,16,25,16,1154,68,167,14,108,67,17,4,14,4,461,17,69,15,16,11,19,11,4,0,158
207031163,46,518,16,144,51,28,0,14,4,817,30,254,0,78,29,15,6,9,0,411,206,405,21,137,323,126,13,59,21,1305,62,214,11,134,80,33,4,26,6,572,35,107,9,35,46,33,0,6,0,279,22,5,56,42,18,25,0,30,7,207,0,0,0,4,0,0,0,0,0,5,9,21,5,9,16,3,0,6,0,72,6,9,9,13,7,5,3,8,24,81,493,1803,188,634,650,316,31,179,75,4370,60,160,37,17,38,25,10,17,0,357,106,390,77,38,58,47,34,35,15,804,143,325,187,25,64,39,43,71,9,915,45,63,123,16,20,11,10,21,4,318,11,20,19,14,12,3,3,9,0,72,63,691,29,193,56,31,7,17,9,1087,46,335,11,99,30,14,6,14,0,558,495,757,102,195,485,228,73,139,37,2505,117,355,32,184,107,53,26,39,14,927,57,184,36,47,56,60,9,21,5,479
207031164,27,497,17,92,45,13,0,5,3,697,36,220,6,59,28,9,0,0,3,358,182,341,23,65,302,102,10,31,14,1066,69,214,15,117,88,23,0,10,8,552,32,80,5,18,25,31,0,4,3,188,16,0,35,25,16,19,5,8,0,129,0,0,0,3,0,0,0,0,0,5,6,21,3,9,13,4,0,4,3,61,0,3,0,10,9,0,0,3,11,38,447,1608,153,423,594,223,17,76,52,3596,54,150,25,23,31,14,4,14,0,319,75,321,49,17,47,18,20,19,15,576,144,258,157,16,45,27,27,36,13,727,62,64,144,7,13,13,9,9,0,314,5,19,25,10,7,0,4,5,0,76,35,684,28,131,50,12,4,10,5,969,54,295,11,68,29,16,0,0,5,475,485,660,56,88,408,169,38,74,27,2002,114,338,29,164,109,37,19,19,16,835,50,139,22,20,35,47,3,11,9,339
207031165,20,263,12,81,29,17,0,9,3,429,15,151,0,48,26,4,0,5,4,252,114,226,17,50,169,62,5,22,4,665,37,95,9,68,42,16,3,13,3,287,19,41,0,11,24,28,4,0,6,133,11,0,24,36,12,7,0,3,0,92,0,0,0,0,0,0,0,0,0,0,0,11,0,7,3,3,0,0,0,33,8,4,4,3,6,0,0,3,11,36,272,955,92,319,348,176,24,71,37,2296,32,87,22,15,23,15,6,8,6,219,58,226,30,24,37,47,26,32,13,483,82,175,96,5,25,22,25,32,13,475,30,26,56,6,9,7,4,9,6,145,8,5,13,3,5,3,0,3,0,47,25,351,16,105,43,27,5,10,3,585,22,181,4,43,22,14,0,3,4,301,261,402,49,71,263,140,54,70,19,1344,67,154,18,102,65,33,12,20,4,471,29,78,16,24,28,42,7,11,3,233
207031166,8,218,9,53,14,9,6,3,0,313,7,99,0,31,12,3,4,0,5,166,98,172,6,31,177,55,5,31,12,586,30,70,5,56,48,19,0,10,0,241,11,38,7,12,24,15,0,4,0,105,5,0,27,17,11,12,0,3,0,75,0,0,0,0,0,0,0,0,0,0,9,14,0,7,6,0,0,0,0,41,0,5,0,0,0,3,0,0,3,26,220,753,81,221,333,149,15,70,22,1862,31,75,16,10,22,10,0,15,6,181,57,191,25,20,33,27,18,25,0,399,79,169,128,17,38,28,29,44,9,542,20,25,53,4,9,6,6,17,0,141,5,10,14,0,0,0,0,3,0,36,16,297,11,66,13,13,3,7,3,427,15,139,3,31,12,6,8,0,5,221,225,333,33,51,251,110,38,72,17,1122,57,109,19,81,59,24,4,20,0,376,21,68,19,14,29,16,0,7,0,181
207031167,25,296,12,26,30,6,0,3,0,398,21,146,0,22,19,9,0,3,0,220,157,225,9,31,163,38,3,10,7,639,41,192,4,53,45,3,0,4,0,346,22,49,6,13,19,9,0,4,0,130,7,4,11,10,12,5,0,0,0,55,0,0,0,0,0,0,0,3,0,5,7,18,0,4,8,0,0,0,4,41,3,10,0,0,4,0,0,0,4,29,336,1105,53,171,345,91,3,28,28,2168,43,115,12,9,26,12,0,8,8,222,51,159,18,10,19,9,0,6,3,275,82,166,60,8,14,16,8,16,4,378,33,60,59,0,7,5,3,13,0,179,10,12,11,6,5,0,5,4,0,41,39,458,13,37,28,10,0,4,0,596,36,186,0,27,18,12,0,4,0,283,382,500,19,43,227,87,11,22,16,1307,80,346,10,85,65,13,0,8,3,607,32,89,10,16,25,16,0,10,0,216
208011168,32,267,9,31,48,10,3,0,4,408,41,254,3,36,44,8,0,0,5,393,213,192,10,36,182,67,0,0,6,707,70,180,6,61,82,15,0,4,5,413,36,71,10,8,20,20,0,3,0,173,13,6,14,12,19,18,0,3,0,84,0,0,0,3,0,0,0,0,0,4,14,18,0,7,16,5,0,0,0,60,8,3,0,7,3,5,0,0,4,35,503,1119,70,214,454,161,13,21,39,2592,80,127,12,12,17,12,0,3,4,265,66,95,6,3,24,6,4,0,6,214,180,140,92,3,35,25,20,16,11,517,107,61,126,0,23,5,3,11,0,343,16,10,20,4,8,3,0,3,0,71,65,358,17,53,46,16,3,5,3,563,70,303,6,43,47,3,0,6,5,489,605,441,30,51,250,133,5,17,27,1562,132,297,13,89,101,22,3,7,4,673,51,113,20,11,25,22,5,6,0,261
208011169,74,475,14,49,62,20,0,4,11,706,58,232,4,41,48,25,0,0,4,402,429,410,17,47,262,112,3,8,17,1299,139,378,8,83,97,23,3,0,16,754,48,131,10,21,43,27,4,4,0,283,27,13,24,17,31,16,0,0,3,134,0,0,0,0,0,0,0,0,0,0,25,35,0,10,23,7,0,0,0,102,11,25,3,3,13,8,0,4,18,75,934,1910,93,289,638,267,13,25,81,4251,100,177,10,21,37,34,6,7,7,383,105,146,11,6,23,13,0,5,8,312,240,213,93,14,33,28,14,17,14,677,168,106,102,7,23,15,0,7,6,436,21,22,13,8,4,0,0,3,0,76,113,784,20,69,65,25,0,4,9,1081,85,289,3,42,50,23,3,5,4,512,1095,956,35,68,364,248,15,24,60,2863,292,742,11,118,134,43,4,6,27,1382,79,226,25,31,49,30,7,15,6,469
208011170,39,326,8,38,42,9,0,0,3,470,30,209,3,46,35,7,0,8,0,336,307,281,3,38,223,70,4,0,10,940,98,257,3,62,73,18,0,3,6,533,38,94,9,15,26,16,0,3,4,194,24,5,15,8,23,16,0,3,0,97,0,0,0,0,0,0,0,0,0,0,23,18,8,12,12,4,0,0,0,78,8,7,0,3,0,0,0,0,12,36,653,1367,61,231,495,166,10,26,47,3058,74,122,9,13,30,13,3,4,8,274,104,133,11,4,27,11,5,4,3,298,183,197,112,15,30,20,13,27,10,606,87,66,114,6,20,9,4,7,5,310,15,10,11,3,10,0,0,3,3,54,54,502,6,56,44,15,0,5,4,686,43,248,0,49,35,9,4,9,4,402,776,627,24,65,318,185,13,10,28,2041,177,423,10,93,102,33,5,10,15,856,62,146,16,21,32,20,3,7,6,312
208011171,30,264,6,62,23,9,0,5,6,400,27,205,3,46,26,3,0,4,3,317,217,204,6,40,191,51,0,5,9,737,65,189,8,98,67,17,0,7,4,463,33,72,10,22,22,26,0,6,3,188,13,9,22,20,11,16,5,11,0,104,0,0,0,0,0,0,0,0,0,0,14,20,4,6,20,6,0,0,0,66,7,0,0,4,0,5,0,0,0,31,470,1075,94,324,406,147,14,41,32,2599,56,96,11,12,15,11,3,0,7,216,92,131,15,7,17,8,4,0,6,275,122,162,146,8,29,20,18,29,0,537,67,38,127,0,20,13,3,11,3,291,22,12,20,4,7,6,4,5,0,77,42,328,12,80,32,17,3,4,6,519,47,270,9,57,31,3,0,3,3,413,487,417,34,54,268,110,16,19,16,1426,107,265,22,124,94,33,3,20,5,666,61,132,28,29,32,28,3,11,3,331
208011172,49,386,16,58,50,21,0,4,3,593,46,230,3,56,26,12,0,5,4,377,331,300,11,38,228,77,0,16,14,1024,112,279,7,95,88,27,0,5,10,627,49,124,5,21,41,30,0,6,8,277,30,11,22,19,35,16,3,9,6,146,0,0,0,0,0,0,0,0,0,0,18,32,3,4,14,6,0,4,0,81,5,14,0,5,7,8,0,0,13,50,753,1580,101,305,552,217,14,48,61,3623,99,178,16,22,31,13,0,0,4,356,98,190,16,7,26,16,4,6,4,369,187,208,144,16,40,18,16,20,4,656,96,72,135,3,20,12,3,18,7,349,16,14,12,4,8,7,0,10,0,69,68,535,24,75,56,21,6,8,6,806,66,297,6,68,27,16,4,3,4,498,888,715,39,72,327,175,15,31,29,2287,218,431,16,131,123,48,0,14,10,989,79,207,27,27,48,34,4,13,11,453
208011173,52,351,7,49,42,9,0,3,6,526,38,262,7,42,48,7,0,0,6,406,337,268,22,41,218,79,4,13,13,1000,86,262,3,72,87,33,0,6,4,553,51,110,14,13,32,32,0,5,4,254,12,3,36,14,18,13,0,7,9,106,0,0,0,0,0,0,0,0,0,0,17,27,0,11,14,9,0,0,4,84,3,11,0,3,5,6,0,3,14,46,697,1449,120,266,520,204,11,37,61,3367,77,154,17,14,37,15,4,5,3,323,72,128,19,3,16,10,0,8,3,266,215,200,129,19,32,19,8,23,7,642,126,76,119,6,25,15,0,17,3,397,19,9,20,6,8,0,0,6,5,76,77,490,15,76,47,17,0,4,6,730,59,325,9,51,56,15,3,3,6,525,784,641,35,65,299,174,10,19,30,2053,184,429,14,109,113,45,5,4,12,922,72,179,28,19,41,38,6,17,9,405
208021174,58,502,22,107,67,23,9,8,4,796,46,338,3,82,50,26,0,5,5,557,387,495,25,91,412,115,7,25,28,1576,131,373,14,151,126,36,0,8,10,856,58,125,15,31,39,27,7,3,3,311,21,15,45,40,39,15,0,9,0,188,0,0,0,0,0,0,0,0,0,3,18,45,7,8,15,12,3,4,3,118,9,17,4,8,14,6,0,3,11,73,873,2251,172,563,877,300,31,78,80,5220,102,226,18,30,49,22,5,12,5,464,181,402,50,15,52,24,21,23,13,773,237,373,218,36,56,29,38,58,13,1070,94,79,187,4,30,18,4,24,8,462,21,26,28,5,6,0,0,3,0,86,84,689,29,147,75,28,12,11,5,1080,67,452,12,96,56,26,6,10,3,725,875,975,62,139,559,234,43,50,43,2986,212,602,33,209,179,63,9,13,19,1344,99,244,44,46,52,43,10,17,4,556
208021176,35,457,23,101,32,15,7,12,8,683,34,314,4,62,27,9,0,7,0,463,272,392,15,81,338,90,6,38,23,1261,84,295,14,120,104,35,0,12,11,674,48,152,12,33,39,29,3,12,3,332,14,3,38,28,22,22,0,7,0,149,0,0,0,0,0,0,0,0,0,3,15,31,3,14,24,11,0,3,3,110,7,6,4,9,10,5,0,5,17,56,599,2029,197,485,676,264,19,123,83,4477,81,264,40,27,43,34,4,16,9,517,125,457,53,21,48,32,29,38,8,816,130,378,179,28,54,39,52,57,10,929,59,84,133,6,20,18,5,21,7,341,10,19,23,6,10,9,6,6,0,84,58,617,24,132,42,24,7,16,8,926,58,398,9,79,37,9,0,12,3,606,553,786,71,118,479,185,43,83,39,2357,137,460,29,181,156,51,7,27,16,1064,74,241,46,52,53,42,24,18,7,561
208021177,39,529,17,78,60,7,4,5,10,753,55,353,7,75,57,24,0,9,3,582,242,357,17,78,233,82,9,23,20,1065,126,521,15,143,134,31,5,7,16,1003,61,168,11,35,48,37,0,10,10,380,22,6,37,31,24,16,0,8,5,147,0,0,0,0,0,0,0,0,0,4,22,45,0,15,31,10,0,0,4,125,5,15,0,8,9,3,0,0,26,68,684,2266,145,507,668,238,28,85,93,4705,87,189,22,25,37,14,0,8,8,400,98,270,45,15,29,22,10,19,4,513,173,238,123,18,52,39,26,27,11,701,84,122,105,6,30,18,6,16,4,394,16,22,10,3,12,4,0,9,0,68,73,915,18,110,68,16,6,8,14,1231,72,439,6,81,62,27,6,12,3,704,714,899,58,123,353,203,35,60,56,2497,278,929,35,213,181,65,12,21,32,1769,111,307,38,58,63,51,9,22,7,667
208021178,40,413,15,76,43,15,0,5,4,611,56,325,5,66,47,18,0,0,5,521,237,313,15,53,232,77,4,13,7,951,100,360,9,111,104,23,0,6,9,723,59,149,8,27,51,25,0,12,0,324,20,4,21,22,27,6,0,0,4,101,0,0,0,0,0,0,0,0,0,0,22,29,4,5,18,9,0,3,10,92,8,16,6,4,15,3,0,0,13,59,599,1792,112,378,569,202,10,54,57,3772,70,145,10,9,32,11,0,11,6,292,87,189,34,14,25,12,7,11,10,384,154,214,122,14,37,28,24,27,8,633,80,82,108,3,10,16,3,23,3,323,5,13,8,3,4,3,0,6,0,44,60,646,26,106,50,13,3,12,0,911,67,403,11,81,43,23,0,0,5,634,657,754,42,82,336,179,27,34,39,2139,165,607,14,155,135,47,7,18,12,1159,92,218,30,42,61,39,6,22,9,513
