SAL_CODE_2021,F_ID_NS_15_19,F_ID_NS_20_24,F_ID_NS_25_34,F_ID_NS_35_44,F_ID_NS_45_54,F_ID_NS_55_64,F_ID_NS_65_74,F_ID_NS_75_84,F_ID_NS_85ov,F_ID_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ag_For_Fshg_15_19,P_Ag_For_Fshg_20_24,P_Ag_For_Fshg_25_34,P_Ag_For_Fshg_35_44,P_Ag_For_Fshg_45_54,P_Ag_For_Fshg_55_64,P_Ag_For_Fshg_65_74,P_Ag_For_Fshg_75_84,P_Ag_For_Fshg_85ov,P_Ag_For_Fshg_Tot,P_Mining_15_19,P_Mining_20_24,P_Mining_25_34,P_Mining_35_44,P_Mining_45_54,P_Mining_55_64,P_Mining_65_74,P_Mining_75_84,P_Mining_85ov,P_Mining_Tot,P_Manufact_15_19,P_Manufact_20_24,P_Manufact_25_34,P_Manufact_35_44,P_Manufact_45_54,P_Manufact_55_64,P_Manufact_65_74,P_Manufact_75_84,P_Manufact_85ov,P_Manufact_Tot,P_El_Gas_Wt_Waste_15_19,P_El_Gas_Wt_Waste_20_24,P_El_Gas_Wt_Waste_25_34,P_El_Gas_Wt_Waste_35_44,P_El_Gas_Wt_Waste_45_54,P_El_Gas_Wt_Waste_55_64,P_El_Gas_Wt_Waste_65_74,P_El_Gas_Wt_Waste_75_84,P_El_Gas_Wt_Waste_85ov,P_El_Gas_Wt_Waste_Tot,P_Constru_15_19,P_Constru_20_24,P_Constru_25_34,P_Constru_35_44,P_Constru_45_54,P_Constru_55_64,P_Constru_65_74,P_Constru_75_84,P_Constru_85ov,P_Constru_Tot,P_WhlesaleTde_15_19,P_WhlesaleTde_20_24,P_WhlesaleTde_25_34,P_WhlesaleTde_35_44,P_WhlesaleTde_45_54,P_WhlesaleTde_55_64,P_WhlesaleTde_65_74,P_WhlesaleTde_75_84,P_WhlesaleTde_85ov,P_WhlesaleTde_Tot,P_RetTde_15_19,P_RetTde_20_24,P_RetTde_25_34,P_RetTde_35_44,P_RetTde_45_54,P_RetTde_55_64,P_RetTde_65_74,P_RetTde_75_84,P_RetTde_85ov,P_RetTde_Tot,P_Accom_food_15_19,P_Accom_food_20_24,P_Accom_food_25_34,P_Accom_food_35_44,P_Accom_food_45_54,P_Accom_food_55_64,P_Accom_food_65_74,P_Accom_food_75_84,P_Accom_food_85ov,P_Accom_food_Tot,P_Trans_post_wrehsg_15_19,P_Trans_post_wrehsg_20_24,P_Trans_post_wrehsg_25_34,P_Trans_post_wrehsg_35_44,P_Trans_post_wrehsg_45_54,P_Trans_post_wrehsg_55_64,P_Trans_post_wrehsg_65_74,P_Trans_post_wrehsg_75_84,P_Trans_post_wrehsg_85ov,P_Trans_post_wrehsg_Tot,P_Info_media_teleco_15_19,P_Info_media_teleco_20_24,P_Info_media_teleco_25_34,P_Info_media_teleco_35_44,P_Info_media_teleco_45_54,P_Info_media_teleco_55_64,P_Info_media_teleco_65_74,P_Info_media_teleco_75_84,P_Info_media_teleco_85ov,P_Info_media_teleco_Tot,P_Fin_Insur_15_19,P_Fin_Insur_20_24,P_Fin_Insur_25_34,P_Fin_Insur_35_44,P_Fin_Insur_45_54,P_Fin_Insur_55_64,P_Fin_Insur_65_74,P_Fin_Insur_75_84,P_Fin_Insur_85ov,P_Fin_Insur_Tot,P_RtnHir_REst_15_19,P_RtnHir_REst_20_24,P_RtnHir_REst_25_34,P_RtnHir_REst_35_44,P_RtnHir_REst_45_54,P_RtnHir_REst_55_64,P_RtnHir_REst_65_74,P_RtnHir_REst_75_84,P_RtnHir_REst_85ov,P_RtnHir_REst_Tot,P_Pro_scien_tec_15_19,P_Pro_scien_tec_20_24,P_Pro_scien_tec_25_34,P_Pro_scien_tec_35_44,P_Pro_scien_tec_45_54,P_Pro_scien_tec_55_64,P_Pro_scien_tec_65_74,P_Pro_scien_tec_75_84,P_Pro_scien_tec_85ov,P_Pro_scien_tec_Tot,P_Admin_supp_15_19,P_Admin_supp_20_24,P_Admin_supp_25_34,P_Admin_supp_35_44,P_Admin_supp_45_54,P_Admin_supp_55_64,P_Admin_supp_65_74,P_Admin_supp_75_84,P_Admin_supp_85ov,P_Admin_supp_Tot,P_Public_admin_sfty_15_19,P_Public_admin_sfty_20_24,P_Public_admin_sfty_25_34,P_Public_admin_sfty_35_44,P_Public_admin_sfty_45_54,P_Public_admin_sfty_55_64,P_Public_admin_sfty_65_74,P_Public_admin_sfty_75_84,P_Public_admin_sfty_85ov,P_Public_admin_sfty_Tot,P_Educ_trng_15_19,P_Educ_trng_20_24,P_Educ_trng_25_34,P_Educ_trng_35_44,P_Educ_trng_45_54,P_Educ_trng_55_64,P_Educ_trng_65_74,P_Educ_trng_75_84,P_Educ_trng_85ov,P_Educ_trng_Tot,P_HlthCare_SocAs_15_19,P_HlthCare_SocAs_20_24,P_HlthCare_SocAs_25_34,P_HlthCare_SocAs_35_44,P_HlthCare_SocAs_45_54,P_HlthCare_SocAs_55_64,P_HlthCare_SocAs_65_74,P_HlthCare_SocAs_75_84,P_HlthCare_SocAs_85ov,P_HlthCare_SocAs_Tot,P_Art_recn_15_19,P_Art_recn_20_24,P_Art_recn_25_34,P_Art_recn_35_44,P_Art_recn_45_54,P_Art_recn_55_64,P_Art_recn_65_74,P_Art_recn_75_84,P_Art_recn_85ov,P_Art_recn_Tot
SAL20712,17,3,16,22,24,9,0,0,0,87,171,218,445,493,506,368,64,0,0,2263,0,5,9,7,11,17,0,0,0,55,0,0,3,12,11,6,0,0,0,38,19,12,43,60,71,74,9,0,0,288,4,0,20,15,18,11,3,0,0,74,39,108,202,166,123,88,21,0,0,753,4,4,15,26,26,31,6,0,0,114,59,72,70,59,68,56,12,3,0,410,116,45,37,19,7,7,5,0,0,236,3,12,69,90,87,77,17,0,0,364,0,6,3,14,13,11,0,0,0,42,0,4,11,26,28,12,4,0,0,89,0,8,12,14,14,7,0,0,0,53,0,13,56,58,45,32,14,0,0,223,4,11,30,17,27,23,0,0,0,109,4,9,67,92,102,67,17,0,0,357,21,36,100,119,138,71,17,0,0,497,0,47,105,115,123,111,17,0,0,514,8,5,18,14,14,6,4,0,0,69
SAL20713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,17,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
SAL20714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,14,0,0,3,0,3,10,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SAL20715,0,0,0,0,4,3,0,0,0,7,8,23,24,39,54,27,10,0,0,181,3,3,4,3,14,12,7,3,0,48,0,0,3,0,3,0,0,0,0,4,0,0,3,3,3,3,0,0,0,14,0,0,0,7,0,4,0,0,0,12,4,6,3,4,16,4,0,0,0,46,0,0,0,0,5,0,0,0,0,4,3,7,6,4,8,0,0,0,0,26,11,0,0,0,6,0,0,0,0,19,0,0,0,0,5,5,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,9,8,4,0,0,0,16,0,0,0,4,0,0,0,0,0,9,0,3,3,4,0,3,0,0,0,16,0,4,3,6,7,5,0,0,0,28,0,8,11,10,16,5,9,0,0,56,0,0,0,0,0,0,0,0,0,0
SAL20716,0,0,3,0,0,0,0,0,0,0,7,7,11,17,28,23,4,0,0,93,0,0,3,0,5,6,4,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,9,3,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,11,12,7,9,3,0,0,40,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,6,5,4,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,10,0,0,0,0,6,5,0,0,0,7,0,0,3,0,0,5,0,0,0,15,0,3,0,3,3,7,0,0,0,20,0,0,0,0,0,0,0,0,0,5
SAL20717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20718,0,0,0,0,0,0,0,0,0,5,7,3,11,12,13,15,6,0,0,63,3,0,3,5,9,10,6,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,4,3,0,0,0,0,0,14,0,3,0,0,0,0,0,0,0,4,0,0,5,7,4,0,0,0,0,16,7,0,5,4,0,0,0,0,0,8,0,0,3,0,4,9,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0
SAL20719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,12,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL20720,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,3,3,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20721,0,0,3,6,0,4,3,0,0,22,14,29,84,98,151,166,34,5,0,582,0,0,9,3,10,3,3,0,0,26,0,0,0,0,0,0,0,0,0,0,5,0,5,12,9,12,0,0,0,43,0,0,0,0,0,0,0,0,0,7,6,7,16,15,21,25,3,0,0,86,0,0,0,0,6,3,3,0,0,22,3,5,4,12,26,30,4,4,0,90,16,20,76,30,19,37,7,0,0,216,0,0,3,3,6,13,6,0,0,34,0,0,3,5,4,6,3,0,0,18,0,0,0,0,7,4,0,0,0,21,0,0,0,0,4,7,0,0,0,17,0,0,11,14,21,25,6,0,0,90,0,0,3,8,9,21,5,0,0,53,0,0,4,16,26,22,5,0,0,77,0,0,11,23,27,16,9,0,0,84,0,7,25,13,55,62,18,0,0,177,0,0,3,3,6,5,0,0,0,26
SAL20722,0,0,0,0,0,0,0,0,0,0,3,0,4,3,4,8,0,0,0,26,0,0,5,3,0,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
SAL20723,0,0,0,0,0,0,0,0,0,7,6,4,9,12,24,30,6,0,0,89,0,4,4,0,0,0,9,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,3,3,10,3,0,0,0,25,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,0,11,6,0,0,4,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,8,0,0,3,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,10,0,0,3,4,3,5,0,0,0,16,0,0,3,7,10,12,7,0,0,28,0,0,0,0,0,0,0,0,0,0
SAL20724,0,0,0,3,0,0,0,0,0,6,5,26,56,54,16,6,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,0,0,0,0,19,0,0,0,0,0,0,0,0,0,4,0,6,15,9,0,0,0,0,0,29,0,0,3,0,3,0,0,0,0,9,0,8,11,6,9,0,0,0,0,38,8,0,4,0,0,0,0,0,0,15,0,3,13,13,6,5,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,18,0,0,3,0,0,0,0,0,0,3,0,6,5,11,0,0,0,0,0,24,0,0,8,9,0,0,0,0,0,17,0,6,8,7,0,3,0,0,0,20,0,9,8,6,0,3,0,0,0,26,0,4,22,21,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0
SAL20725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20726,0,0,0,0,0,0,0,0,0,0,0,3,13,10,10,13,4,0,0,56,0,3,8,0,4,9,13,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,5,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,8,0,0,0,0,3,5,0,0,0,11,0,0,0,0,0,0,0,0,0,5
SAL20727,0,0,0,0,0,3,0,0,0,3,0,4,5,7,10,7,5,0,0,40,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,8,0,0,0,5,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,11,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,3,5,3,0,0,0,10,0,0,0,0,3,0,0,0,0,5,0,4,0,3,7,3,0,0,0,14,0,0,0,0,0,0,3,0,0,3
SAL20728,0,6,6,3,3,3,3,0,0,18,25,52,71,96,106,79,32,4,0,467,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,6,12,3,7,9,4,0,0,42,0,0,0,0,0,0,0,0,0,7,0,6,10,10,10,8,0,0,0,42,4,3,7,7,10,3,0,0,0,36,4,29,16,15,11,11,6,0,0,97,24,10,0,10,7,7,6,0,0,57,0,3,0,0,7,4,0,0,0,18,0,5,4,0,4,0,4,0,0,17,0,3,8,18,19,10,5,0,0,66,0,0,0,6,6,9,4,0,0,26,0,4,30,28,29,25,15,3,0,134,0,3,0,4,5,0,0,0,0,20,0,0,6,5,13,11,6,0,0,39,5,9,24,14,26,18,10,3,0,105,0,14,21,36,31,40,19,0,0,156,0,0,4,0,4,9,0,0,0,11
SAL20729,3,25,61,42,45,24,3,0,0,203,130,317,913,802,607,372,90,4,0,3230,0,0,16,13,22,7,0,0,0,57,0,0,0,7,0,7,0,0,0,13,3,26,154,174,212,124,30,0,0,726,0,0,19,30,10,11,3,0,0,78,17,61,201,205,91,68,11,0,0,654,4,18,48,58,60,40,4,0,0,242,68,118,206,135,99,70,9,0,0,698,99,73,92,75,46,31,6,0,0,422,6,56,181,179,150,116,23,4,0,713,0,9,22,34,13,4,0,0,0,79,0,32,114,89,38,17,3,0,0,287,0,0,21,25,9,3,4,0,0,65,0,17,140,90,50,25,7,0,0,330,7,30,60,74,66,30,14,0,0,277,0,22,96,110,57,55,19,0,0,371,8,28,120,104,74,52,8,0,0,387,8,67,249,237,166,121,41,0,0,888,6,17,23,24,20,7,3,0,0,101
SAL20730,0,0,6,6,6,4,0,0,0,26,94,138,273,211,218,187,51,6,0,1183,4,8,6,3,7,3,0,3,0,34,0,0,3,3,5,3,0,0,0,20,13,9,35,38,63,46,12,0,0,218,0,0,4,8,4,5,0,0,0,19,10,45,86,43,41,18,4,0,0,237,6,4,13,7,12,9,6,0,0,55,44,54,72,39,48,36,11,0,0,292,62,34,39,23,13,22,3,0,0,191,0,3,15,20,23,30,9,0,0,93,7,0,14,4,0,5,0,0,0,24,0,0,12,7,8,9,3,0,0,38,0,7,5,4,3,0,0,0,0,23,0,8,25,27,18,12,4,0,0,103,0,7,26,11,19,10,10,0,0,80,0,5,23,33,31,16,3,0,0,115,7,13,34,46,37,28,8,0,0,178,3,45,117,74,75,89,25,0,0,430,0,3,3,5,5,4,3,0,0,24
SAL20731,4,7,23,10,31,11,0,0,0,93,95,185,393,292,400,281,34,0,0,1681,0,0,3,10,8,3,0,0,0,31,0,0,3,0,0,0,0,0,0,7,9,10,66,55,102,143,20,0,0,406,0,6,11,12,7,0,0,0,0,33,11,31,86,71,65,50,14,0,0,324,3,10,25,26,27,27,4,0,0,119,40,105,85,50,72,58,3,0,0,413,69,31,38,24,25,27,4,0,0,210,7,20,73,74,94,80,13,0,0,367,4,3,12,8,8,3,0,0,0,37,0,8,57,25,13,16,4,0,0,129,0,0,11,11,11,0,0,0,0,44,0,22,62,29,22,16,4,0,0,154,3,12,26,27,26,35,4,0,0,134,0,19,41,36,34,23,9,3,0,168,0,21,64,44,47,31,10,0,0,211,3,25,108,63,101,68,10,0,0,383,3,6,7,11,10,3,0,0,0,37
SAL20732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20733,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20734,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
SAL20735,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
SAL20736,0,0,0,0,0,0,0,0,0,0,13,11,21,23,18,9,10,0,0,105,8,7,17,29,24,9,9,5,0,106,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,5,4,0,0,3,3,4,0,0,0,18,0,0,0,0,3,0,0,0,0,5,3,0,4,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,5,0,0,8,4,4,5,4,6,5,3,0,0,20,0,0,0,0,0,0,0,0,0,0
SAL20737,3,0,4,0,0,0,0,0,0,8,45,53,126,121,117,59,15,0,0,521,4,3,5,5,6,0,3,0,0,33,0,0,0,0,0,0,0,0,0,4,6,8,23,33,18,15,0,0,0,93,0,0,3,8,6,3,0,0,0,20,14,22,37,28,22,13,4,0,0,136,0,3,6,5,9,7,0,0,0,26,35,19,28,28,39,13,5,0,0,171,28,12,12,7,8,7,0,0,0,69,0,0,9,7,15,11,4,0,0,34,0,4,0,0,0,0,0,0,0,4,0,0,3,9,4,0,0,0,0,17,0,4,3,4,0,0,0,0,0,18,0,0,11,8,7,4,3,0,0,33,0,3,3,4,7,5,0,0,0,30,0,0,12,10,11,9,4,0,0,47,0,0,16,19,16,0,5,0,0,61,0,10,44,34,42,29,13,0,0,176,0,0,0,4,0,0,0,0,0,8
SAL20738,0,0,0,0,0,0,0,0,0,0,0,3,0,4,8,9,5,0,0,25,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,3,3,0,0,8,0,0,0,3,4,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
