SAL_CODE_2021,P_15_19_Num_chld_evr_brn_Nne,P_15_19_Num_chld_evr_brn_1,P_15_19_Num_chld_evr_brn_2,P_15_19_Num_chld_evr_brn_3,P_15_19_Num_chld_evr_brn_4,P_15_19_Num_chld_evr_brn_5,P_15_19_Num_chd_evr_brn_6_mr,P_15_19_Num_chld_evr_brn_ns,P_15_19_yrs_Total,P_20_24_Num_chld_evr_brn_Nne,P_20_24_Num_chld_evr_brn_1,P_20_24_Num_chld_evr_brn_2,P_20_24_Num_chld_evr_brn_3,P_20_24_Num_chld_evr_brn_4,P_20_24_Num_chld_evr_brn_5,P_20_24_Num_chd_evr_brn_6_mr,P_20_24_Num_chld_evr_brn_ns,P_20_24_yrs_Total,P_25_29_Num_chld_evr_brn_Nne,P_25_29_Num_chld_evr_brn_1,P_25_29_Num_chld_evr_brn_2,P_25_29_Num_chld_evr_brn_3,P_25_29_Num_chld_evr_brn_4,P_25_29_Num_chld_evr_brn_5,P_25_29_Num_chd_evr_brn_6_mr,P_25_29_Num_chld_evr_brn_ns,P_25_29_yrs_Total,P_30_34_Num_chld_evr_brn_Nne,P_30_34_Num_chld_evr_brn_1,P_30_34_Num_chld_evr_brn_2,P_30_34_Num_chld_evr_brn_3,P_30_34_Num_chld_evr_brn_4,P_30_34_Num_chld_evr_brn_5,P_30_34_Num_chd_evr_brn_6_mr,P_30_34_Num_chld_evr_brn_ns,P_30_34_yrs_Total,P_35_39_Num_chld_evr_brn_Nne,P_35_39_Num_chld_evr_brn_1,P_35_39_Num_chld_evr_brn_2,P_35_39_Num_chld_evr_brn_3,P_35_39_Num_chld_evr_brn_4,P_35_39_Num_chld_evr_brn_5,P_35_39_Num_chd_evr_brn_6_mr,P_35_39_Num_chld_evr_brn_ns,P_35_39_yrs_Total,P_40_44_Num_chld_evr_brn_Nne,P_40_44_Num_chld_evr_brn_1,P_40_44_Num_chld_evr_brn_2,P_40_44_Num_chld_evr_brn_3,P_40_44_Num_chld_evr_brn_4,P_40_44_Num_chld_evr_brn_5,P_40_44_Num_chd_evr_brn_6_mr,P_40_44_Num_chld_evr_brn_ns,P_40_44_yrs_Total,P_45_49_Num_chld_evr_brn_Nne,P_45_49_Num_chld_evr_brn_1,P_45_49_Num_chld_evr_brn_2,P_45_49_Num_chld_evr_brn_3,P_45_49_Num_chld_evr_brn_4,P_45_49_Num_chld_evr_brn_5,P_45_49_Num_chd_evr_brn_6_mr,P_45_49_Num_chld_evr_brn_ns,P_45_49_yrs_Total,P_50_54_Num_chld_evr_brn_Nne,P_50_54_Num_chld_evr_brn_1,P_50_54_Num_chld_evr_brn_2,P_50_54_Num_chld_evr_brn_3,P_50_54_Num_chld_evr_brn_4,P_50_54_Num_chld_evr_brn_5,P_50_54_Num_chd_evr_brn_6_mr,P_50_54_Num_chld_evr_brn_ns,P_50_54_yrs_Total,P_55_59_Num_chld_evr_brn_Nne,P_55_59_Num_chld_evr_brn_1,P_55_59_Num_chld_evr_brn_2,P_55_59_Num_chld_evr_brn_3,P_55_59_Num_chld_evr_brn_4,P_55_59_Num_chld_evr_brn_5,P_55_59_Num_chd_evr_brn_6_mr,P_55_59_Num_chld_evr_brn_ns,P_55_59_yrs_Total,P_60_64_Num_chld_evr_brn_Nne,P_60_64_Num_chld_evr_brn_1,P_60_64_Num_chld_evr_brn_2,P_60_64_Num_chld_evr_brn_3,P_60_64_Num_chld_evr_brn_4,P_60_64_Num_chld_evr_brn_5,P_60_64_Num_chd_evr_brn_6_mr,P_60_64_Num_chld_evr_brn_ns,P_60_64_yrs_Total,P_65_69_Num_chld_evr_brn_Nne,P_65_69_Num_chld_evr_brn_1,P_65_69_Num_chld_evr_brn_2,P_65_69_Num_chld_evr_brn_3,P_65_69_Num_chld_evr_brn_4,P_65_69_Num_chld_evr_brn_5,P_65_69_Num_chd_evr_brn_6_mr,P_65_69_Num_chld_evr_brn_ns,P_65_69_yrs_Total,P_70_74_Num_chld_evr_brn_Nne,P_70_74_Num_chld_evr_brn_1,P_70_74_Num_chld_evr_brn_2,P_70_74_Num_chld_evr_brn_3,P_70_74_Num_chld_evr_brn_4,P_70_74_Num_chld_evr_brn_5,P_70_74_Num_chd_evr_brn_6_mr,P_70_74_Num_chld_evr_brn_ns,P_70_74_yrs_Total,P_75_79_Num_chld_evr_brn_Nne,P_75_79_Num_chld_evr_brn_1,P_75_79_Num_chld_evr_brn_2,P_75_79_Num_chld_evr_brn_3,P_75_79_Num_chld_evr_brn_4,P_75_79_Num_chld_evr_brn_5,P_75_79_Num_chd_evr_brn_6_mr,P_75_79_Num_chld_evr_brn_ns,P_75_79_yrs_Total,P_80_84_Num_chld_evr_brn_Nne,P_80_84_Num_chld_evr_brn_1,P_80_84_Num_chld_evr_brn_2,P_80_84_Num_chld_evr_brn_3,P_80_84_Num_chld_evr_brn_4,P_80_84_Num_chld_evr_brn_5,P_80_84_Num_chd_evr_brn_6_mr,P_80_84_Num_chld_evr_brn_ns,P_80_84_yrs_Total,P_85_ov_Num_chld_evr_brn_Nne,P_85_ov_Num_chld_evr_brn_1,P_85_ov_Num_chld_evr_brn_2,P_85_ov_Num_chld_evr_brn_3,P_85_ov_Num_chld_evr_brn_4,P_85_ov_Num_chld_evr_brn_5,P_85_ov_Num_chd_evr_brn_6_mr,P_85_ov_Num_chld_evr_brn_ns,P_85ov_Total,Tot_Nmbr_child_ever_born_None,Tot_Nmbr_children_ever_born_1,Tot_Nmbr_children_ever_born_2,Tot_Nmbr_children_ever_born_3,Tot_Nmbr_children_ever_born_4,Tot_Nmbr_children_ever_born_5,Tot_Nmbr_chidrn_ever_brn_6_mr,Tot_Nmbr_childrn_ever_born_Ns,Total_Total
SAL20863,8,0,0,0,0,0,0,4,11,13,0,0,0,0,0,0,0,12,6,3,0,3,0,0,0,0,17,7,3,0,3,0,0,0,6,19,3,6,0,4,0,0,0,4,14,0,0,14,3,0,0,0,0,23,7,0,9,3,0,0,0,0,20,8,3,9,0,0,0,0,4,34,7,3,10,3,0,0,3,0,26,0,0,10,8,3,0,0,0,26,6,4,11,10,4,0,0,6,30,0,3,5,4,4,0,0,4,21,0,0,0,6,0,0,0,0,12,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,73,32,69,41,16,3,9,24,270
SAL20864,308,0,0,0,0,0,0,18,328,282,4,6,8,0,0,0,19,313,436,16,7,0,0,0,0,32,493,354,81,41,7,4,6,3,28,513,173,68,86,25,9,3,7,24,391,105,63,137,59,9,0,5,14,394,91,52,134,70,7,9,5,8,384,88,65,159,52,11,3,5,13,398,85,58,135,52,3,0,3,5,337,77,50,108,44,13,0,0,12,308,60,46,107,29,10,3,4,9,272,50,48,88,41,12,10,4,16,276,18,18,64,37,12,5,4,10,164,15,12,46,26,14,3,5,10,132,14,25,61,39,13,0,4,8,171,2164,611,1169,483,124,42,51,220,4860
SAL20865,589,0,0,0,0,0,0,42,635,440,4,4,0,0,0,0,23,468,283,21,9,4,0,0,0,14,332,210,100,85,20,5,0,0,10,428,105,130,258,85,16,0,0,6,600,68,109,302,103,20,3,0,22,628,73,105,386,169,26,11,4,22,791,85,98,358,177,37,4,5,22,775,71,75,299,167,34,5,0,16,673,73,69,316,160,56,4,5,22,705,49,64,282,179,50,16,4,12,657,37,29,224,136,51,12,0,18,509,19,37,141,87,33,15,3,20,349,6,7,54,45,32,3,5,10,175,13,14,43,37,29,11,5,21,168,2126,851,2774,1373,371,73,41,285,7900
SAL20866,215,0,0,0,0,0,0,13,223,184,0,0,0,0,0,0,4,188,118,3,9,3,0,0,0,0,129,53,43,33,3,0,0,0,0,140,27,39,92,35,3,0,0,9,203,21,23,136,58,5,0,0,7,247,21,36,136,51,9,0,0,9,271,16,33,146,66,14,4,3,6,280,30,21,129,52,25,0,0,7,272,15,31,127,74,26,3,3,7,284,14,17,101,64,20,0,0,4,227,10,15,73,42,11,0,0,8,163,7,5,30,24,3,5,5,0,82,3,0,8,13,4,9,0,7,36,0,0,3,5,8,0,4,0,28,742,262,1026,490,130,24,11,66,2769
SAL20867,220,0,0,0,0,0,0,15,238,353,0,0,0,0,0,0,45,400,794,21,3,0,0,0,0,72,887,736,114,38,5,0,0,0,69,969,513,167,104,24,3,0,0,83,892,307,105,133,39,3,0,0,39,630,279,117,151,54,11,0,0,36,642,253,81,178,53,7,0,0,34,612,176,90,129,60,5,0,0,31,493,145,72,124,55,13,4,6,19,439,84,44,109,36,9,0,0,14,297,34,34,102,27,12,0,0,19,225,20,15,61,31,10,0,0,12,145,11,8,27,19,9,3,0,11,80,11,4,18,19,12,3,3,14,89,3941,878,1171,419,99,10,13,505,7044
SAL20868,158,0,0,0,0,0,0,8,175,130,5,0,0,0,0,0,16,152,82,11,8,0,0,0,0,6,111,65,28,32,18,0,0,0,3,145,29,33,71,30,3,0,0,7,184,31,24,105,38,10,0,0,8,212,28,27,94,45,10,5,0,15,222,32,27,99,55,15,3,5,9,242,26,16,76,65,15,3,0,0,211,33,20,68,48,17,3,0,3,205,15,19,67,49,31,3,0,3,188,18,14,66,42,15,7,6,0,160,7,0,29,23,20,3,0,8,91,5,6,13,10,7,5,7,5,56,0,3,13,14,9,3,0,16,61,669,233,749,441,153,34,14,122,2413
SAL20869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,19
SAL20870,13,0,0,0,0,0,0,0,13,6,0,0,0,0,0,0,0,6,3,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,8,0,6,3,0,4,0,0,0,17,4,0,0,5,0,0,0,0,11,0,0,6,0,0,0,0,0,18,0,0,12,4,0,0,0,0,14,0,0,18,3,7,0,0,0,26,3,0,3,0,0,0,0,0,9,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,14,51,24,17,0,0,7,142
SAL20871,606,0,0,0,0,0,0,63,669,599,21,10,0,0,0,0,59,692,554,82,55,21,3,0,0,55,781,328,200,177,65,18,6,0,45,849,173,173,307,120,42,17,6,56,893,116,127,320,134,46,12,3,32,792,103,126,274,130,50,19,8,41,759,74,107,291,163,47,20,16,39,762,75,132,347,163,62,20,14,30,862,62,142,402,207,60,26,14,40,943,49,102,335,189,50,25,9,34,789,48,67,220,127,47,11,18,44,587,22,34,107,74,41,14,13,15,315,4,24,54,59,27,12,19,19,214,10,12,39,54,40,16,25,19,213,2821,1359,2944,1510,545,207,154,584,10123
SAL20872,8,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,4,11,7,10,0,0,0,0,3,20,9,6,3,0,0,0,0,0,14,5,0,14,3,0,0,0,6,23,5,5,6,0,0,0,0,0,15,0,4,8,0,3,0,0,5,21,0,0,5,8,3,0,0,0,26,0,0,16,4,0,0,0,0,23,0,5,7,8,3,4,0,0,26,0,0,4,7,0,0,0,0,16,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,46,26,74,36,18,3,8,15,223
SAL20873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,8
SAL20874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,8,4,5,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,3,5,0,0,0,6,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,12,6,19,13,7,0,0,3,64
SAL20876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,16
SAL20877,20,0,0,0,0,0,0,4,19,13,0,0,0,0,0,0,0,16,11,0,0,0,0,0,0,4,13,5,7,8,4,0,0,0,0,25,6,0,11,0,0,0,0,4,23,0,3,12,3,0,0,0,0,26,3,0,7,14,0,3,0,0,31,3,4,11,7,0,0,0,3,32,5,4,7,6,0,0,0,0,30,3,3,11,5,4,0,0,3,31,5,3,5,9,4,0,0,0,29,0,0,9,7,5,0,0,3,23,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,30,73,59,18,9,0,38,298
SAL20878,823,0,0,0,0,0,0,64,896,893,32,11,6,0,0,0,74,1017,776,196,106,23,6,0,0,120,1229,503,335,318,119,36,8,3,89,1411,257,291,572,197,45,18,15,85,1482,169,189,454,186,79,17,14,49,1170,166,148,415,206,61,27,17,35,1081,124,124,411,184,72,25,13,38,987,96,118,410,225,74,17,20,45,1010,58,90,363,194,84,23,15,48,878,38,65,292,169,63,11,19,40,705,30,40,207,137,76,14,24,54,588,21,21,87,83,37,15,9,64,332,6,9,64,45,23,18,16,97,271,10,10,48,46,17,23,17,212,376,3975,1681,3756,1829,681,215,183,1115,13431
SAL20879,123,0,0,0,0,0,0,14,147,116,7,3,0,0,0,0,4,143,123,52,40,12,0,0,0,9,235,69,41,69,26,9,0,0,8,217,39,23,99,45,15,3,0,4,233,16,19,54,32,13,4,5,3,151,16,16,59,38,11,4,4,3,149,16,19,37,29,13,3,9,3,131,3,11,41,32,12,7,0,0,113,8,14,58,25,21,8,0,0,143,8,4,46,40,13,4,0,3,120,0,6,23,26,13,7,3,3,85,7,0,20,22,10,0,3,4,63,0,4,3,4,6,4,0,0,26,0,0,10,11,4,0,0,7,26,552,233,553,335,148,38,35,83,1982
SAL20880,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,6,10,0,0,0,6,34
SAL20881,10,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,11,0,0,0,0,0,0,0,0,10,0,0,5,3,4,0,0,0,3,0,4,9,3,3,0,0,0,9,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,4,22,16,12,0,0,8,79
SAL20882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20883,5,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,10,0,0,5,5,0,0,0,0,13,0,0,4,4,0,0,0,0,17,0,0,3,3,0,0,0,0,12,0,0,0,5,0,0,0,0,13,0,0,0,4,4,0,0,4,12,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,19,26,15,4,0,6,99
SAL20884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6
SAL20885,553,0,0,0,0,0,0,29,584,720,7,0,0,0,0,0,65,794,739,39,3,3,0,0,0,75,859,558,145,70,11,0,0,0,43,835,320,150,231,59,12,0,0,37,802,188,114,287,101,14,0,0,32,739,165,124,297,146,23,0,0,28,793,153,90,335,160,31,12,3,24,797,111,91,285,162,35,3,3,24,700,107,73,265,135,42,3,0,21,654,97,61,203,113,40,9,5,18,549,54,32,145,114,33,6,10,22,415,32,16,99,82,31,11,4,21,305,24,21,65,46,32,14,15,17,235,34,30,67,92,45,29,37,19,349,3848,990,2357,1232,343,92,78,463,9409
SAL20886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6
SAL20887,73,0,0,0,0,0,0,0,73,103,0,0,0,0,0,0,9,107,126,5,0,0,0,0,0,8,146,107,26,16,0,0,0,0,11,160,55,39,42,7,0,0,0,8,153,17,25,31,14,0,0,0,9,95,27,14,41,13,0,0,0,3,102,31,14,40,17,3,0,0,7,113,24,13,27,21,0,0,0,7,96,14,15,25,18,3,0,0,3,84,17,11,35,10,8,0,0,8,92,3,4,26,15,5,0,0,3,54,0,5,12,10,3,0,0,6,39,3,6,9,8,8,3,0,3,39,3,4,20,18,10,0,9,0,66,618,175,334,152,48,5,10,78,1412
SAL20888,58,0,0,0,0,0,0,0,60,44,0,0,0,0,0,0,4,44,23,0,0,0,0,0,0,0,28,35,8,7,0,0,0,0,5,52,16,10,26,7,0,0,0,0,57,7,7,17,13,7,0,0,0,46,5,13,32,19,3,0,0,0,73,9,7,33,16,0,0,0,0,65,4,14,18,16,6,0,0,0,60,7,0,12,3,0,0,0,0,37,0,4,18,5,3,4,0,4,40,3,4,15,9,0,0,0,0,32,4,4,9,6,0,0,0,0,22,0,0,4,7,5,0,0,0,25,0,4,0,5,10,5,0,5,26,210,65,197,115,27,10,0,24,660
SAL20889,46,0,0,0,0,0,0,3,53,56,3,0,0,0,0,0,6,73,58,14,15,5,0,0,0,11,101,43,33,19,12,0,0,0,5,114,18,13,21,13,3,0,0,3,80,12,14,22,8,6,4,0,8,70,9,13,14,11,6,6,4,5,67,11,13,15,3,6,6,3,0,49,10,4,16,8,8,0,0,0,46,9,5,21,8,5,8,0,13,72,0,5,22,10,7,0,0,3,46,5,3,15,11,10,3,5,9,45,4,4,11,9,10,4,0,6,46,0,0,13,3,3,0,5,6,33,0,0,8,10,0,0,9,8,40,286,129,207,112,60,26,23,84,926
SAL20890,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,4,0,0,0,20
SAL20891,17,0,0,0,0,0,0,0,20,21,0,0,0,0,0,0,3,26,16,5,3,0,0,0,0,4,32,9,4,3,0,0,0,0,0,25,3,6,7,3,0,0,0,0,19,0,3,9,4,0,0,0,0,19,6,3,5,0,0,0,0,3,21,0,0,6,0,5,0,0,5,17,0,7,7,4,0,0,0,0,21,6,0,5,0,0,6,0,0,23,4,0,0,3,0,0,0,0,18,0,5,3,4,0,0,0,0,17,3,0,0,0,5,3,0,0,15,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,9,88,31,66,33,19,10,3,29,270
SAL20892,67,0,0,0,0,0,0,9,78,40,3,4,0,0,0,0,5,49,43,13,15,4,0,0,0,6,81,24,14,20,6,5,0,0,6,77,15,18,25,13,5,4,0,12,92,17,11,30,18,8,0,0,7,95,14,15,29,18,3,0,0,7,93,14,19,24,20,10,8,3,4,93,17,18,41,33,7,3,0,10,130,23,14,45,30,17,0,0,17,155,16,18,53,46,21,3,0,10,167,12,8,61,29,9,0,6,22,146,14,6,24,32,12,3,9,14,112,8,3,11,20,16,6,4,11,87,16,8,18,32,23,6,8,10,120,335,178,407,305,148,39,36,146,1590
SAL20893,3,0,0,0,0,0,0,4,8,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,4,6,0,7,0,0,0,0,0,11,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,3,13,0,4,3,0,0,0,0,0,8,5,0,0,0,0,0,0,5,12,0,0,6,0,0,0,0,4,19,0,0,6,0,0,0,0,0,10,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,29,10,22,23,0,3,0,23,104
SAL20894,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,6,0,0,3,4,0,0,0,0,9,6,0,3,0,0,0,0,5,12,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,16,7,9,4,5,7,55
SAL20895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4
SAL20896,4,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,4,9,0,3,9,0,0,0,0,0,7,3,0,0,0,0,0,0,0,6,3,0,0,3,0,0,0,0,9,0,0,3,0,0,0,0,0,4,0,0,3,4,0,0,0,0,6,0,0,3,0,3,3,0,0,7,0,0,0,8,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,20,21,3,3,0,10,83
SAL20897,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,3,0,0,0,0,0,9,0,0,3,0,0,0,0,0,10,0,0,3,0,0,0,0,0,6,3,0,4,6,6,0,0,0,15,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,20,4,7,4,5,5,61
SAL20898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,5,0,0,5,3,0,0,0,0,3,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,13,10,5,0,0,8,51
SAL20899,93,0,0,0,0,0,0,9,100,39,0,3,0,0,0,0,0,46,37,10,7,7,0,0,0,0,62,26,33,38,19,0,0,0,4,118,20,24,61,34,7,0,0,0,148,15,32,76,27,3,0,0,0,154,13,13,57,14,10,0,0,3,109,12,15,37,19,0,0,0,3,86,8,3,26,15,9,0,0,4,66,5,0,25,12,0,0,0,0,47,0,0,26,7,9,4,0,0,53,0,0,12,19,4,3,0,0,43,0,3,3,4,0,0,0,0,16,0,0,0,0,3,0,0,0,5,0,0,0,3,0,0,0,0,3,271,138,372,185,44,11,6,27,1050
