SAL_CODE_2021,Neg_Nil_inc_cpl_fam_no_child,Neg_Nil_inc_cpl_fam_wth_chld,Neg_Nil_inc_One_parent_fam,Neg_Nil_inc_Other_fam,Neg_Nil_inc_Tot,FI_1_149_cpl_fam_no_child,FI_1_149_cpl_fam_with_child,FI_1_149_One_parent_fam,FI_1_149_Other_fam,FI_1_149_Tot,FI_150_299_cpl_fam_no_child,FI_150_299_cpl_fam_with_child,FI_150_299_One_parent_fam,FI_150_299_Other_fam,FI_150_299_Tot,FI_300_399_cpl_fam_no_child,FI_300_399_cpl_fam_with_child,FI_300_399_One_parent_fam,FI_300_399_Other_fam,FI_300_399_Tot,FI_400_499_cpl_fam_no_child,FI_400_499_cpl_fam_with_child,FI_400_499_One_parent_fam,FI_400_499_Other_fam,FI_400_499_Tot,FI_500_649_cpl_fam_no_child,FI_500_649_cpl_fam_with_child,FI_500_649_One_parent_fam,FI_500_649_Other_fam,FI_500_649_Tot,FI_650_799_cpl_fam_no_child,FI_650_799_cpl_fam_with_child,FI_650_799_One_parent_fam,FI_650_799_Other_fam,FI_650_799_Tot,FI_800_999_cpl_fam_no_child,FI_800_999_cpl_fam_wth_chld,FI_800_999_One_parent_fam,FI_800_999_Other_fam,FI_800_999_Tot,FI_1000_1249_cpl_fam_no_child,FI_1000_1249_cpl_fam_wth_chld,FI_1000_1249_One_parent_fam,FI_1000_1249_Other_fam,FI_1000_1249_Tot,FI_1250_1499_cpl_fam_no_child,FI_1250_1499_cpl_fam_wth_chld,FI_1250_1499_One_parent_fam,FI_1250_1499_Other_fam,FI_1250_1499_Tot,FI_1500_1749_cpl_fam_no_child,FI_1500_1749_cpl_fam_wth_chld,FI_1500_1749_One_parent_fam,FI_1500_1749_Other_fam,FI_1500_1749_Tot,FI_1750_1999_cpl_fam_no_child,FI_1750_1999_cpl_fam_wth_chld,FI_1750_1999_One_parent_fam,FI_1750_1999_Other_fam,FI_1750_1999_Tot,FI_2000_2499_cpl_fam_no_child,FI_2000_2499_cpl_fam_wth_chld,FI_2000_2499_One_parent_fam,FI_2000_2499_Other_fam,FI_2000_2499_Tot,FI_2500_2999_cpl_fam_no_child,FI_2500_2999_cpl_fam_wth_chld,FI_2500_2999_One_parent_fam,FI_2500_2999_Other_fam,FI_2500_2999_Tot,FI_3000_3499_cpl_fam_no_child,FI_3000_3499_cpl_fam_wth_chld,FI_3000_3499_One_parent_fam,FI_3000_3499_Other_fam,FI_3000_3499_Tot,FI_3500_3999_cpl_fam_no_child,FI_3500_3999_cpl_fam_wth_chld,FI_3500_3999_One_parent_fam,FI_3500_3999_Other_fam,FI_3500_3999_Tot,FI_4000_more_cpl_fam_no_child,FI_4000_more_cpl_fam_wth_chld,FI_4000_more_One_parent_fam,FI_4000_more_Other_fam,FI_4000_more_Tot,Prt_inc_std_cpl_fam_no_child,Part_inc_std_cpl_fam_wth_chld,Part_inc_statd_One_parent_fam,Partial_income_statd_Othr_fam,Partial_income_stated_Tot,All_inc_ns_cpl_fam_no_child,All_inc_ns_cpl_fam_wth_chld,All_incomes_ns_One_parent_fam,All_incomes_ns_Other_fam,All_incomes_ns_Tot,Tot_cpl_fam_no_child,Tot_cpl_fam_wth_chld,Tot_One_parent_fam,Tot_Other_fam,Tot_Tot
SAL20576,4,0,0,0,4,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,12,0,0,0,11,4,0,0,0,4,4,0,0,0,3,0,0,3,0,6,0,0,0,0,0,5,9,0,0,6,4,8,0,0,12,4,0,0,0,4,4,8,0,0,9,3,4,0,0,11,4,13,0,0,13,0,0,6,0,5,0,0,0,0,3,42,39,10,0,96
SAL20577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,9
SAL20578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,4,3,0,0,8,0,0,0,0,0,0,3,0,0,7,3,4,0,0,5,3,0,0,0,4,0,0,0,0,0,0,0,0,0,8,3,9,0,0,10,0,0,0,0,5,0,0,0,0,0,25,28,0,0,49
SAL20579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,6
SAL20580,5,0,0,0,3,4,0,0,0,4,0,0,3,0,3,5,0,4,0,6,11,0,4,4,16,6,0,9,0,10,47,3,10,0,64,38,3,15,0,58,21,10,12,4,43,20,21,3,0,47,8,15,8,0,38,17,13,0,0,33,24,18,7,0,53,15,16,3,0,29,5,13,0,0,22,3,6,0,0,10,6,8,0,0,21,19,14,3,0,42,10,5,0,0,15,260,149,95,12,521
SAL20581,37,8,8,0,49,0,0,4,0,4,0,4,4,0,7,0,4,6,0,12,3,12,17,5,28,10,12,17,0,42,35,19,25,3,71,10,41,45,6,110,34,86,39,0,158,54,140,31,0,229,42,156,32,10,237,84,160,19,5,269,230,390,33,11,669,169,274,26,8,474,77,181,10,8,284,36,92,3,0,138,36,136,0,3,174,29,94,19,0,147,10,10,9,0,26,906,1821,353,49,3135
SAL20582,114,19,11,0,144,10,7,6,0,24,9,6,11,0,31,9,11,11,0,36,32,21,31,0,86,22,35,68,0,119,130,90,71,3,298,98,129,95,4,324,104,274,115,4,495,139,420,95,15,663,109,401,68,5,578,133,445,65,15,657,394,1037,86,30,1546,267,858,41,5,1172,175,585,41,7,808,82,341,6,3,435,126,574,19,0,727,58,270,40,0,367,22,36,3,0,68,2027,5559,889,93,8568
SAL20583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,3,0,4,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,4,0,7,0,0,7,0,0,0,0,0,8,18,3,0,33
SAL20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,4,0,20
SAL20585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,16
SAL20586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,4,0,3,4,0,0,0,4,0,4,0,0,3,4,0,0,0,4,4,5,0,0,4,0,5,4,0,7,8,6,0,0,10,0,5,0,0,5,0,0,0,0,0,0,10,0,0,7,0,5,0,0,3,0,0,0,0,0,32,30,4,0,69
SAL20587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,9,0,5,0,0,4,0,0,0,0,0,16,15,3,0,28
SAL20588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20590,18,9,4,0,27,0,0,0,0,3,0,3,0,0,6,0,3,5,0,5,0,5,10,0,14,0,5,13,0,26,4,10,11,0,27,4,25,13,0,39,10,38,15,0,66,13,59,5,0,79,13,55,8,0,84,20,71,10,0,100,38,106,15,4,166,24,61,3,4,98,10,35,3,3,52,5,19,3,0,38,15,35,0,0,50,6,25,9,0,39,6,6,0,0,10,195,574,128,15,912
SAL20591,6,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,0,4,0,18,9,0,8,0,21,43,0,11,0,53,23,0,8,0,37,23,7,6,0,40,23,9,3,5,37,11,14,10,0,31,10,11,0,0,27,31,32,0,5,63,24,19,3,5,47,8,19,0,0,26,5,11,0,0,17,10,13,0,0,21,12,22,12,0,37,9,3,0,0,9,246,154,81,8,495
SAL20592,20,3,0,0,28,8,0,0,0,12,9,0,9,0,17,7,0,9,0,12,26,0,16,0,43,15,7,21,0,44,165,14,31,0,211,84,16,34,0,138,60,16,28,4,114,69,33,24,4,128,36,39,12,0,93,48,39,15,0,98,90,70,19,5,183,39,69,6,0,121,21,45,3,0,66,7,34,0,0,48,18,40,0,0,58,34,49,26,0,113,34,8,4,0,51,791,491,271,19,1570
SAL20593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,3,0,0,0,4,5,4,0,0,8,6,10,0,0,10,0,0,0,0,5,3,3,0,0,5,0,8,0,0,7,0,5,0,0,3,0,0,0,0,0,30,30,6,0,66
SAL20594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,0,23
SAL20595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,3,0,0,16
SAL20596,62,9,23,6,102,22,3,10,0,35,11,3,10,0,23,11,4,20,0,31,65,10,27,5,109,39,14,41,0,92,253,39,64,18,366,116,48,104,21,285,136,76,111,15,336,177,123,74,19,384,105,110,89,17,323,146,125,49,10,333,309,327,127,24,780,291,325,66,11,691,225,376,45,5,650,153,282,19,4,461,410,1031,35,16,1492,95,134,52,5,285,34,29,16,0,73,2645,3077,967,170,6858
SAL20597,14,3,5,0,26,8,0,3,0,9,3,5,9,0,18,0,0,3,0,3,15,8,13,4,32,5,11,36,4,49,61,10,21,5,100,31,17,39,4,91,38,34,37,7,116,45,28,34,3,113,27,48,37,0,116,39,57,22,0,124,99,132,34,8,270,86,132,18,3,234,59,116,7,0,190,53,78,5,6,138,89,273,14,0,382,25,49,21,0,93,7,6,7,0,19,717,1010,359,42,2130
SAL20598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL20600,7,0,4,0,6,0,0,0,0,4,3,0,3,0,6,3,0,9,0,5,10,0,4,0,17,4,0,9,0,15,33,4,19,0,54,15,7,10,0,35,28,26,25,0,71,38,39,19,0,99,18,34,13,3,67,30,44,6,0,81,54,116,20,0,192,50,105,10,0,164,30,84,6,0,117,17,38,0,0,61,25,51,0,0,73,19,57,24,0,96,10,4,6,0,28,390,612,176,4,1180
SAL20601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,10
SAL20603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,4,0,0,0,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,3,0,0,0,0,0,0,0,0,12,7,5,0,25
SAL20604,7,0,0,0,5,8,0,0,0,8,0,0,0,0,0,3,0,5,0,8,15,0,3,0,23,0,0,4,0,9,60,6,9,0,70,35,0,15,0,51,43,9,11,3,66,53,12,4,0,75,20,21,4,0,51,20,12,6,0,41,23,43,5,0,72,18,29,3,0,54,12,18,0,0,26,3,11,0,0,13,6,20,0,0,31,15,14,3,4,35,7,4,0,0,18,361,213,69,5,643
SAL20605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,7,3,4,0,0,12,0,0,0,0,4,6,4,0,0,17,0,0,0,0,6,0,5,0,0,8,4,7,5,0,9,6,3,6,0,12,4,7,0,0,15,0,0,0,0,0,3,12,0,0,15,3,13,0,0,11,4,0,0,0,5,49,59,13,0,118
SAL20606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20607,15,5,4,0,24,6,0,0,0,8,0,0,9,0,11,3,0,17,0,22,32,0,15,0,49,25,4,39,0,75,130,15,47,7,204,105,17,50,8,180,75,40,80,9,200,128,58,40,5,230,50,72,35,5,171,74,67,24,6,171,124,151,34,11,311,60,104,21,3,176,31,74,7,0,113,15,27,0,0,47,18,44,5,0,73,39,67,26,0,131,22,3,11,6,40,971,746,453,59,2228
SAL20608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,7,9,0,0,19
SAL20609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,3,0,0,0,0,0,3,4,0,0,10,0,0,0,0,3,3,0,0,0,9,10,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,0,0,3,0,0,0,0,0,4,0,0,0,4,28,8,3,3,48
SAL20610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,4,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,10,9,0,0,22
SAL20611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,10,3,0,0,0,3,6,0,6,0,6,7,0,0,0,7,0,5,0,0,5,0,5,0,0,3,3,5,0,0,11,5,5,0,0,9,0,0,0,0,4,0,0,0,0,0,6,0,0,0,6,4,4,0,0,3,0,0,0,0,0,36,21,14,0,72
SAL20612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,5,0,0,13
SAL20613,8,0,0,0,6,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,4,0,10,9,0,3,0,15,16,0,8,0,24,18,5,8,0,32,18,14,8,0,36,19,20,8,0,47,14,17,3,0,38,16,20,6,0,34,41,55,6,0,102,23,39,4,0,69,29,33,5,0,65,12,15,0,0,28,15,30,3,0,54,9,31,10,0,50,4,3,0,0,6,249,288,90,6,625
SAL20614,0,0,0,0,4,4,0,0,0,4,0,0,0,0,6,0,0,0,0,0,3,0,4,0,0,6,0,0,0,8,32,0,3,0,33,12,7,7,0,31,8,7,6,0,16,17,8,3,0,25,5,8,4,0,23,11,7,0,0,18,10,6,9,0,23,9,5,4,0,17,6,0,0,0,6,0,8,0,0,8,8,6,0,0,14,11,11,5,0,22,5,0,0,0,12,137,72,53,4,261
SAL20615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,4,0,4,0,13,4,3,0,0,5,0,8,0,0,9,0,0,0,0,6,0,5,0,0,5,10,4,0,0,11,3,3,0,0,9,0,3,0,0,4,0,0,0,0,0,3,0,0,0,4,3,3,0,0,6,0,0,0,0,0,36,29,6,0,70
SAL20616,6,0,11,0,22,0,0,4,0,6,3,3,21,0,28,0,0,25,0,31,9,9,34,4,51,13,6,24,3,50,41,14,31,5,93,20,17,40,7,83,32,15,24,0,71,48,11,19,3,78,35,11,6,9,58,51,14,8,0,73,158,29,12,7,216,157,34,4,14,210,168,32,6,3,212,146,31,6,4,176,388,125,12,5,528,50,28,16,0,94,0,9,5,5,19,1319,406,315,68,2109
SAL20617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,4,0,0,0,5,7,0,0,0,7,3,0,0,0,4,0,0,0,0,0,6,0,0,0,6,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,3,0,0,3,0,0,0,0,0,26,14,0,0,42
SAL20619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,4,5,0,0,0,5,5,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,22,11,4,0,32
SAL20620,5,0,0,0,5,3,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,4,7,7,8,0,23,0,0,0,0,8,3,11,0,0,15,7,10,0,0,12,9,11,0,0,22,6,10,0,0,18,3,8,0,0,12,0,8,0,0,8,3,7,0,0,15,3,7,0,0,12,0,0,0,0,0,61,91,14,3,160
SAL20621,5,0,0,0,5,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,4,12,0,0,0,11,7,0,0,0,10,6,5,3,0,16,15,5,0,0,25,7,3,0,0,13,7,3,5,0,13,23,8,0,0,38,14,8,0,0,20,4,18,5,0,29,6,7,0,0,18,29,45,7,0,75,6,8,0,0,17,0,0,0,0,0,154,119,22,3,298
SAL20622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7
SAL20623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,5,0,0,8
SAL20624,7,6,7,0,26,6,0,0,0,3,0,3,8,4,15,3,6,14,0,15,7,4,14,0,31,6,12,17,0,39,36,18,21,0,79,30,24,27,4,78,20,42,25,6,83,22,37,22,9,87,5,38,13,0,55,4,25,13,0,44,10,43,15,0,77,7,22,7,0,45,3,15,0,0,18,7,13,0,0,16,0,9,9,0,11,9,25,7,0,39,3,0,5,5,19,184,348,221,29,778
SAL20625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,7,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,4,0,0,0,0,5,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,25
SAL20626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,0,4,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,9,14,3,0,31
SAL20627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,6,6,0,4,0,9,5,0,5,0,7,3,0,0,0,3,0,5,0,0,8,0,4,0,0,7,3,4,0,0,5,6,10,0,0,11,3,5,0,0,7,3,0,0,0,3,3,0,0,0,0,0,9,0,0,8,0,0,0,0,0,33,43,13,0,91
SAL20628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,9,0,0,0,9,3,0,3,0,9,6,0,0,0,6,6,0,0,0,7,7,0,0,0,3,0,0,4,0,3,4,0,0,0,4,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,0,0,5,0,0,0,0,3,48,9,9,0,73
SAL20629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,4,0,0,5
SAL20630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3
SAL20631,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,4,4,0,0,11,10,3,0,0,11,0,5,0,0,6,5,3,0,0,5,3,3,0,0,9,3,3,0,0,6,4,4,0,0,10,3,0,0,0,0,9,5,0,0,14,3,3,0,0,4,0,0,0,0,6,47,38,7,0,89
SAL20632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,15
SAL20633,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,3,4,3,0,0,4,0,0,0,0,0,3,4,0,0,5,4,10,0,0,11,5,3,0,0,5,0,0,0,0,0,0,4,0,0,4,0,6,0,0,6,0,0,0,0,7,0,0,0,0,0,22,27,3,0,60
SAL20634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9
