SAL_CODE_2021,P_OthServ_0,P_OthServ_1_19,P_OthServ_20_29,P_OthServ_30_34,P_OthServ_35_39,P_OthServ_40_44,P_OthServ_45_49,P_OthServ_50_over,P_OthServ_hours_NS,P_OthServ_Tot,P_ID_NS_0,P_ID_NS_1_19,P_ID_NS_20_29,P_ID_NS_30_34,P_ID_NS_35_39,P_ID_NS_40_44,P_ID_NS_45_49,P_ID_NS_50_over,P_ID_NS_hours_NS,P_ID_NS_Tot,P_Tot_0,P_Tot_1_19,P_Tot_20_29,P_Tot_30_34,P_Tot_35_39,P_Tot_40_44,P_Tot_45_49,P_Tot_50_over,P_Tot_hours_NS,P_Tot_Tot
SAL21590,0,4,0,0,0,0,0,5,0,9,5,5,0,0,0,0,0,3,0,12,23,70,53,43,53,53,21,64,5,386
SAL21591,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,5,0,0,0,6,9,18,17,10,16,31,9,18,0,129
SAL21592,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,8,3,12,17,9,13,15,0,23,0,93
SAL21593,0,7,0,0,10,3,4,5,0,29,4,5,5,6,4,11,0,5,7,41,70,208,182,133,261,270,88,183,13,1406
SAL21594,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,5,18,11,4,10,11,0,12,5,67
SAL21595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,3,4,0,3,12,0,37
SAL21596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10
SAL21597,13,17,20,3,44,32,6,8,0,147,3,20,26,20,64,78,11,12,78,314,259,656,575,382,1670,1787,285,382,151,6138
SAL21598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21599,3,14,17,15,15,20,9,11,5,108,0,13,8,3,15,17,5,7,19,91,148,405,334,266,390,479,173,339,62,2596
SAL21600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21601,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,7,3,17,14,8,16,22,3,9,0,90
SAL21602,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,5,18,11,10,7,25,7,21,0,112
SAL21603,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,3,6,32,18,5,29,15,3,9,4,125
SAL21604,18,35,29,21,51,46,13,16,0,226,13,32,17,10,71,55,14,18,66,295,370,896,787,541,1696,1709,419,781,114,7320
SAL21605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,12,6,8,12,0,53
SAL21606,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,7,4,17,18,9,15,13,5,23,6,119
SAL21607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL21608,0,0,0,0,0,4,0,0,0,6,3,0,0,0,0,3,0,0,0,12,26,48,20,34,43,51,16,35,6,278
SAL21609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,5,6,6,7,13,0,46
SAL21610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7
SAL21611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,8
SAL21612,5,4,4,0,10,11,0,5,0,41,4,8,3,0,11,6,0,4,5,37,59,124,125,75,230,236,68,104,23,1039
SAL21613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5,3,0,13,0,40
SAL21614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,3,6,5,0,3,0,29
SAL21615,9,4,3,0,11,8,0,3,0,36,3,5,5,0,4,4,0,0,6,30,54,140,122,88,201,210,35,90,11,950
SAL21616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,5,12,3,6,11,4,8,3,50
SAL21618,10,18,13,5,20,11,3,16,0,105,12,15,10,13,35,26,5,11,24,138,160,482,349,289,602,481,121,239,64,2778
SAL21619,0,0,3,0,4,6,0,3,0,21,3,0,5,0,0,0,0,0,0,6,27,56,48,31,57,81,24,36,3,367
SAL21620,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,20,36,32,22,39,18,5,17,0,196
SAL21621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,3,4,0,23
SAL21622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL21623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6
SAL21624,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,15,13,8,24,24,7,17,3,113
SAL21625,5,11,10,4,8,12,0,6,0,60,4,19,8,4,3,7,0,3,12,63,127,283,199,109,243,228,73,143,29,1442
SAL21626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,6
SAL21627,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,6,14,13,10,20,15,0,15,4,89
SAL21628,0,0,3,0,5,0,5,3,0,14,0,0,0,0,0,0,0,0,5,3,20,59,48,35,49,81,22,37,8,362
SAL21629,5,7,8,13,13,22,5,6,0,81,10,24,4,4,26,31,3,14,12,130,164,533,394,268,598,837,233,457,35,3514
SAL21630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,6,9,4,6,0,32
SAL21631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,5,13,12,6,0,0,52
SAL21632,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,4,5,7,0,4,4,3,15,4,43
SAL21633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,10,4,4,3,0,23,0,56
SAL21634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,4,7,6,9,8,0,50
SAL21635,17,28,23,14,33,40,3,9,0,170,9,45,31,20,70,63,16,14,105,372,205,675,556,373,1089,859,185,289,194,4420
SAL21636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,10
SAL21637,0,4,7,3,0,3,0,0,0,17,4,3,0,5,0,5,0,4,3,26,28,79,46,37,50,79,16,51,13,399
SAL21638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
SAL21639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,3,5,3,12,0,9,0,43
SAL21640,64,159,232,46,147,119,19,35,18,842,79,205,220,80,213,261,36,89,295,1479,1762,5380,5189,1968,6817,7218,1410,2537,596,32880
SAL21641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SAL21642,12,12,10,7,20,22,4,10,0,103,3,16,13,15,35,36,7,13,53,180,151,345,310,208,635,555,125,227,104,2665
SAL21643,11,23,15,7,33,20,8,12,3,135,8,23,16,16,60,45,7,13,38,234,197,531,462,274,1048,755,145,300,80,3794
SAL21644,8,14,24,9,29,32,0,9,0,137,9,14,17,15,41,40,4,7,52,195,204,516,383,327,863,752,185,327,102,3658
SAL21645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,4,14,0,9,0,39
SAL21646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
SAL21647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,4,0,16
SAL21648,14,30,36,24,46,44,19,20,0,235,6,26,21,13,48,68,5,19,24,242,335,940,756,513,1431,1721,486,857,63,7104
SAL21649,5,0,0,5,0,3,0,0,0,10,0,0,0,0,3,4,0,0,4,13,33,65,47,55,84,108,24,62,5,486
SAL21650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,3,0,19
SAL21651,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,11,4,9,0,35
SAL21652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,9,9,0,15,3,46
SAL21653,0,5,9,0,20,11,0,5,5,51,6,0,8,5,9,5,0,3,30,63,60,152,128,116,236,212,55,116,41,1116
SAL21654,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,3,0,9,11,34,30,15,46,46,3,23,0,206
SAL21655,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,6,18,12,3,14,18,3,13,5,101
SAL21656,0,7,0,0,0,0,0,3,0,11,3,0,0,0,0,0,0,0,10,12,19,49,30,27,66,79,16,75,18,387
SAL21657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,6,5,0,15,0,30
SAL21658,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,14,11,5,8,19,6,17,0,93
SAL21659,34,65,57,20,94,87,28,30,0,412,19,36,39,22,114,105,26,44,77,490,547,1424,1269,886,3002,2555,646,914,183,11424
SAL21660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,12,10,10,16,18,7,4,9,89
SAL21661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,4,0,3,9,3,3,0,25
SAL21662,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,11,15,16,6,8,13,6,17,0,94
SAL21663,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,15,12,7,9,15,0,6,0,61
SAL21664,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,6,0,5,5,24,17,48,23,25,17,33,15,24,8,213
SAL21665,3,0,0,5,0,0,0,4,0,15,0,0,3,0,3,0,0,4,7,25,14,29,35,26,61,49,14,45,10,290
SAL21666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21667,0,0,0,0,0,0,0,3,0,9,0,0,0,3,3,0,0,0,4,9,18,44,39,24,45,40,8,67,4,282
SAL21668,0,3,0,0,0,5,0,3,0,9,0,0,4,0,0,6,0,0,3,12,9,29,23,9,34,49,10,30,4,193
SAL21669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,12,0,18
SAL21670,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,6,10,13,15,6,11,19,10,14,0,95
SAL21671,0,0,0,0,3,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,5,16,15,9,13,12,4,4,0,83
SAL21672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,15
SAL21673,4,10,0,0,3,7,4,5,0,32,0,11,0,0,0,3,0,6,8,21,63,165,92,68,119,109,38,76,19,756
SAL21674,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,17,8,21,9,19,0,25,0,102
SAL21675,22,26,43,16,85,69,14,19,0,296,8,38,32,27,119,85,15,24,92,443,354,815,885,644,2176,1713,397,709,220,7917
SAL21676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,4,0,12
SAL21677,4,7,3,7,5,7,0,4,0,31,3,13,14,0,4,12,3,23,12,88,91,282,208,152,242,401,123,518,23,2043
SAL21678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,5,3,3,7,3,20,3,55
SAL21679,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,9,10,4,13,20,4,14,4,80
SAL21680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,6,0,20
SAL21681,5,0,0,4,0,7,0,0,0,13,3,0,0,0,4,0,0,0,0,5,30,40,35,24,56,65,16,40,0,298
SAL21682,31,78,49,36,128,102,16,45,8,498,37,68,59,44,114,96,28,42,193,688,705,1983,1682,1275,3562,2835,790,1578,391,14809
SAL21683,42,91,68,42,129,103,28,33,0,536,27,82,61,30,182,133,25,42,150,732,698,2010,1681,1128,3473,3133,707,1170,273,14266
SAL21684,0,0,0,0,0,0,0,3,0,5,0,0,3,0,0,0,0,0,0,7,5,14,13,11,9,23,3,22,3,102
SAL21685,6,4,0,3,9,6,0,5,0,33,3,4,4,0,11,3,0,0,7,34,46,114,77,55,162,113,32,44,25,668
SAL21686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,6,3,4,0,18
SAL21687,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,7,0,4,0,22
SAL21688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,3,0,0,0,17
SAL21689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,4,3,0,15,0,31
SAL21690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,8
SAL21691,10,19,10,4,9,14,3,6,0,70,3,7,0,0,16,19,9,8,9,73,111,296,229,176,437,446,143,275,16,2121
SAL21692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,10,5,30
SAL21693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,8,8,0,4,8,20,0,59
SAL21694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,6,0,13,0,43
SAL21695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,5,0,9,0,14,0,38
SAL21696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,8,3,0,6,3,29
SAL21697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SAL21698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,28,29,12,35,23,12,36,10,185
SAL21699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,6,5,9,0,26
SAL21702,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,9,4,17,17,14,17,18,4,22,5,127
SAL21703,3,6,5,0,7,0,4,5,0,33,0,5,0,0,8,9,4,3,12,39,63,154,147,83,156,167,70,105,29,964
SAL21704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,10
SAL21706,16,39,39,23,61,57,20,28,0,281,5,37,31,24,80,86,12,21,51,349,418,1246,997,726,1900,2091,532,895,96,8910
SAL21707,0,0,0,0,4,4,0,0,0,10,3,3,0,4,6,0,0,0,0,18,31,58,53,38,90,72,19,39,10,411
SAL21708,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,5,4,7,7,0,6,4,5,10,0,41
SAL21709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,8,13,3,3,9,9,7,7,5,58
SAL21710,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,5,5,9,9,5,6,9,0,42
SAL21711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,5,6,11,12,3,17,0,77
SAL21712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6
SAL21713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,4,0,14
SAL21714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,15,9,9,8,19,3,21,4,97
SAL21715,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,5,0,0,0,4,5,25,10,24,19,33,12,22,3,145
SAL21716,3,20,21,10,37,31,9,13,3,138,13,23,12,3,26,37,4,16,43,182,174,525,433,303,699,568,148,251,105,3213
SAL21717,0,3,0,0,3,0,0,0,0,8,0,0,5,0,0,8,0,0,0,17,17,51,39,16,34,45,16,26,3,250
SAL21718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,11,8,8,9,17,7,6,0,69
SAL21719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,20
SAL21720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,5,7,0,8,6,0,11,0,49
SAL21722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,7,4,4,0,23
SAL21723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,6,0,19
SAL21724,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,3,11,5,0,12,5,4,9,0,53
SAL21725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,17
SAL21726,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,9,13,4,7,17,5,15,0,73
SAL21727,5,11,11,3,11,19,5,5,0,75,4,5,12,0,13,11,5,9,7,70,121,276,221,151,308,372,103,186,21,1763
SAL21728,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,8,0,9,4,17,14,14,9,24,7,21,0,109
SAL21729,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,8,0,0,3,0,5,4,0,27
SAL21730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,6,6,9,0,35
SAL21732,4,18,4,11,16,11,3,7,0,69,9,4,5,9,12,9,0,9,12,72,97,450,304,187,436,579,173,349,22,2590
SAL21733,11,11,12,8,18,14,3,9,0,87,8,13,12,3,11,30,5,7,8,95,142,447,339,231,439,636,162,333,14,2753
SAL21734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,3,5,11,5,31
SAL21735,12,23,24,11,30,29,10,12,4,145,7,18,11,16,23,39,11,16,25,161,252,721,562,410,876,1047,283,543,37,4736
SAL21736,17,15,21,19,19,37,10,9,0,152,8,17,13,5,30,31,7,16,19,146,195,522,428,278,598,816,218,383,41,3473
SAL21737,0,5,4,0,0,5,0,10,4,27,3,5,0,0,8,4,0,0,11,35,29,123,74,41,113,109,41,87,22,631
SAL21738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,3,0,0,0,16
SAL21739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,8,0,21
SAL21740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,3,13,8,5,8,0,67
SAL21741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,7,0,4,0,21
SAL21742,24,38,35,23,39,27,19,26,0,241,9,39,38,18,84,62,8,40,47,342,461,1167,1025,688,1885,2225,618,1262,91,9434
SAL21743,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,6,0,0,3,8,0,5,0,37
SAL21744,0,3,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,12,12,4,5,3,0,3,0,47
SAL21745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,13
SAL21746,9,15,19,10,16,14,5,16,0,113,7,25,15,3,29,32,0,15,7,133,143,407,382,264,686,765,174,377,33,3224
SAL21747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL21748,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,6,5,10,11,7,3,5,0,42
SAL21749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,4,15,0,13,5,51
SAL21750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,0,0,4,0,17
SAL21751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,14
SAL21752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SAL21753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,4,6,12,0,5,0,45
SAL21754,3,4,0,3,0,7,0,0,0,20,0,5,3,0,0,0,0,0,0,16,46,88,63,42,80,117,41,89,4,572
SAL21755,40,83,78,35,106,129,23,65,5,573,22,62,27,37,168,135,26,48,101,628,597,1663,1357,948,2683,2588,712,1213,198,11955
SAL21756,18,23,15,13,47,28,10,11,0,155,12,15,17,3,31,30,13,11,33,151,182,466,365,286,735,695,184,312,56,3290
SAL21757,0,0,4,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,3,7,7,4,6,3,7,15,5,12,3,62
SAL21758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,7,5,0,3,0,31
SAL21759,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,10,15,15,0,8,26,9,21,0,96
SAL21760,8,25,18,16,24,29,4,15,3,151,6,7,8,7,42,45,9,31,14,175,240,614,500,370,917,1149,330,604,46,4767
SAL21761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,15
SAL21762,0,4,0,0,8,4,0,3,0,21,0,0,0,0,4,0,0,0,0,10,25,80,56,50,86,104,25,53,6,476
SAL21763,55,74,55,28,67,72,20,33,4,407,20,57,29,21,81,82,30,45,68,445,720,1803,1349,997,1913,2266,668,1274,181,11179
SAL21764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,8,4,12,8,0,8,0,59
SAL21766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21767,4,0,0,0,0,5,0,0,0,11,0,0,0,0,0,0,5,0,9,17,34,100,72,57,82,103,32,88,14,589
SAL21768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL21769,14,25,14,5,44,29,7,13,6,172,12,22,25,17,58,51,12,8,49,259,259,787,660,419,1033,765,233,401,135,4694
SAL21770,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,0,0,0,4,3,15,9,12,15,10,5,11,0,64
SAL21771,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,4,0,11
SAL21772,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,3,29,76,69,41,61,60,19,24,9,379
SAL21773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL21774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,5,6,0,13
SAL21775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,0,0,15
SAL21776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,5,0,0,0,21
SAL21777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL21778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,5,33,30,14,29,23,7,24,10,166
SAL21779,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,15,6,3,10,16,3,20,3,86
SAL21780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,8,0,23,0,41
SAL21781,0,0,0,0,0,4,0,0,0,6,0,5,0,0,0,0,0,0,0,3,5,5,7,4,7,19,0,10,3,56
SAL21782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL21783,7,8,6,4,8,5,0,5,0,45,6,0,4,4,8,7,0,3,3,41,100,282,209,147,342,329,102,143,22,1681
SAL21784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,3,13
SAL21785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
SAL21786,0,3,0,0,0,0,0,0,0,13,0,0,4,0,0,6,0,0,0,14,11,19,33,11,41,24,12,25,5,178
SAL21787,0,6,4,0,5,5,0,5,0,22,0,7,0,0,0,7,3,7,4,30,34,121,51,47,112,131,44,87,10,640
SAL21788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,5,0,7,11,4,6,0,56
SAL21789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL21790,6,11,13,12,21,22,5,8,0,101,5,11,9,4,11,25,8,12,15,107,196,494,371,286,721,717,224,374,42,3431
SAL21791,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,8,11,7,3,5,5,14,0,56
SAL21792,0,6,0,0,3,3,0,0,0,16,0,0,6,0,0,0,0,5,0,14,20,42,38,47,57,81,27,53,9,360
SAL21793,23,52,40,26,31,44,8,32,0,256,13,55,30,28,50,62,17,46,47,340,480,1559,1098,736,1153,1810,561,1442,103,8937
SAL21794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12
