SAL_CODE_2021,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ag_For_Fshg_15_19,F_Ag_For_Fshg_20_24,F_Ag_For_Fshg_25_34,F_Ag_For_Fshg_35_44,F_Ag_For_Fshg_45_54,F_Ag_For_Fshg_55_64,F_Ag_For_Fshg_65_74,F_Ag_For_Fshg_75_84,F_Ag_For_Fshg_85ov,F_Ag_For_Fshg_Tot,F_Mining_15_19,F_Mining_20_24,F_Mining_25_34,F_Mining_35_44,F_Mining_45_54,F_Mining_55_64,F_Mining_65_74,F_Mining_75_84,F_Mining_85ov,F_Mining_Tot,F_Manufact_15_19,F_Manufact_20_24,F_Manufact_25_34,F_Manufact_35_44,F_Manufact_45_54,F_Manufact_55_64,F_Manufact_65_74,F_Manufact_75_84,F_Manufact_85ov,F_Manufact_Tot,F_El_Gas_Wt_Waste_15_19,F_El_Gas_Wt_Waste_20_24,F_El_Gas_Wt_Waste_25_34,F_El_Gas_Wt_Waste_35_44,F_El_Gas_Wt_Waste_45_54,F_El_Gas_Wt_Waste_55_64,F_El_Gas_Wt_Waste_65_74,F_El_Gas_Wt_Waste_75_84,F_El_Gas_Wt_Waste_85ov,F_El_Gas_Wt_Waste_Tot,F_Constru_15_19,F_Constru_20_24,F_Constru_25_34,F_Constru_35_44,F_Constru_45_54,F_Constru_55_64,F_Constru_65_74,F_Constru_75_84,F_Constru_85ov,F_Constru_Tot,F_WhlesaleTde_15_19,F_WhlesaleTde_20_24,F_WhlesaleTde_25_34,F_WhlesaleTde_35_44,F_WhlesaleTde_45_54,F_WhlesaleTde_55_64,F_WhlesaleTde_65_74,F_WhlesaleTde_75_84,F_WhlesaleTde_85ov,F_WhlesaleTde_Tot,F_RetTde_15_19,F_RetTde_20_24,F_RetTde_25_34,F_RetTde_35_44,F_RetTde_45_54,F_RetTde_55_64,F_RetTde_65_74,F_RetTde_75_84,F_RetTde_85ov,F_RetTde_Tot,F_Accom_food_15_19,F_Accom_food_20_24,F_Accom_food_25_34,F_Accom_food_35_44,F_Accom_food_45_54,F_Accom_food_55_64,F_Accom_food_65_74,F_Accom_food_75_84,F_Accom_food_85ov,F_Accom_food_Tot,F_Trans_post_wrehsg_15_19,F_Trans_post_wrehsg_20_24,F_Trans_post_wrehsg_25_34,F_Trans_post_wrehsg_35_44,F_Trans_post_wrehsg_45_54,F_Trans_post_wrehsg_55_64,F_Trans_post_wrehsg_65_74,F_Trans_post_wrehsg_75_84,F_Trans_post_wrehsg_85ov,F_Trans_post_wrehsg_Tot,F_Info_media_teleco_15_19,F_Info_media_teleco_20_24,F_Info_media_teleco_25_34,F_Info_media_teleco_35_44,F_Info_media_teleco_45_54,F_Info_media_teleco_55_64,F_Info_media_teleco_65_74,F_Info_media_teleco_75_84,F_Info_media_teleco_85ov,F_Info_media_teleco_Tot,F_Fin_Insur_15_19,F_Fin_Insur_20_24,F_Fin_Insur_25_34,F_Fin_Insur_35_44,F_Fin_Insur_45_54,F_Fin_Insur_55_64,F_Fin_Insur_65_74,F_Fin_Insur_75_84,F_Fin_Insur_85ov,F_Fin_Insur_Tot,F_RtnHir_REst_15_19,F_RtnHir_REst_20_24,F_RtnHir_REst_25_34,F_RtnHir_REst_35_44,F_RtnHir_REst_45_54,F_RtnHir_REst_55_64,F_RtnHir_REst_65_74,F_RtnHir_REst_75_84,F_RtnHir_REst_85ov,F_RtnHir_REst_Tot,F_Pro_scien_tec_15_19,F_Pro_scien_tec_20_24,F_Pro_scien_tec_25_34,F_Pro_scien_tec_35_44,F_Pro_scien_tec_45_54,F_Pro_scien_tec_55_64,F_Pro_scien_tec_65_74,F_Pro_scien_tec_75_84,F_Pro_scien_tec_85ov,F_Pro_scien_tec_Tot,F_Admin_supp_15_19,F_Admin_supp_20_24,F_Admin_supp_25_34,F_Admin_supp_35_44,F_Admin_supp_45_54,F_Admin_supp_55_64,F_Admin_supp_65_74,F_Admin_supp_75_84,F_Admin_supp_85ov,F_Admin_supp_Tot,F_Public_admin_sfty_15_19,F_Public_admin_sfty_20_24,F_Public_admin_sfty_25_34,F_Public_admin_sfty_35_44,F_Public_admin_sfty_45_54,F_Public_admin_sfty_55_64,F_Public_admin_sfty_65_74,F_Public_admin_sfty_75_84,F_Public_admin_sfty_85ov,F_Public_admin_sfty_Tot,F_Educ_trng_15_19,F_Educ_trng_20_24,F_Educ_trng_25_34,F_Educ_trng_35_44,F_Educ_trng_45_54,F_Educ_trng_55_64,F_Educ_trng_65_74,F_Educ_trng_75_84,F_Educ_trng_85ov,F_Educ_trng_Tot,F_HlthCare_SocAs_15_19,F_HlthCare_SocAs_20_24,F_HlthCare_SocAs_25_34,F_HlthCare_SocAs_35_44,F_HlthCare_SocAs_45_54,F_HlthCare_SocAs_55_64,F_HlthCare_SocAs_65_74,F_HlthCare_SocAs_75_84,F_HlthCare_SocAs_85ov,F_HlthCare_SocAs_Tot,F_Art_recn_15_19,F_Art_recn_20_24,F_Art_recn_25_34,F_Art_recn_35_44,F_Art_recn_45_54,F_Art_recn_55_64,F_Art_recn_65_74,F_Art_recn_75_84,F_Art_recn_85ov,F_Art_recn_Tot,F_Oth_scs_15_19,F_Oth_scs_20_24,F_Oth_scs_25_34,F_Oth_scs_35_44,F_Oth_scs_45_54,F_Oth_scs_55_64,F_Oth_scs_65_74,F_Oth_scs_75_84,F_Oth_scs_85ov,F_Oth_scs_Tot
SAL20853,0,0,0,0,6,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20854,0,0,0,3,3,0,0,5,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20855,0,7,4,0,9,4,0,0,0,29,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL20856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20857,5,0,8,11,14,10,7,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,11,7,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20858,6,3,14,8,10,11,5,3,0,48,0,0,3,0,4,0,5,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20859,75,71,145,179,192,166,39,4,0,879,3,5,0,3,5,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,8,14,17,19,15,7,6,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,0,5,0,0,21,0,0,4,0,0,8,0,0,0,9,32,8,21,17,25,21,3,0,0,125,29,6,6,9,7,7,0,0,0,59,0,0,0,0,5,0,4,0,0,10,0,0,0,3,0,0,0,0,0,10,0,0,0,3,3,0,0,0,0,11,0,0,0,3,3,0,0,0,0,9,0,3,4,11,9,10,0,0,0,44,0,0,4,4,0,3,0,0,0,18,0,0,6,11,15,7,0,0,0,40,5,5,21,39,35,29,8,0,0,140,5,17,33,47,53,58,9,0,0,214,3,0,0,3,0,0,0,0,0,13,0,3,5,5,9,7,4,0,0,33
SAL20860,4,4,8,11,17,18,9,5,0,64,0,0,4,0,0,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,8,5,0,0,0,10,0,3,0,0,3,0,0,0,0,8,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
SAL20861,4,3,6,4,8,8,6,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,3,0,0,0,0,5,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20862,9,13,33,18,36,33,19,4,0,159,0,0,4,3,0,5,3,4,0,23,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,3,0,3,0,0,0,0,11,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,5,3,7,0,0,0,0,16,0,3,8,4,5,12,0,0,0,36,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,11
SAL20863,11,7,19,30,26,41,14,0,0,150,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,3,4,0,0,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,11,0,0,0,3,7,7,3,0,0,27,0,0,9,8,6,9,0,0,0,32,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7
SAL20864,80,215,744,678,598,411,178,29,0,2941,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,5,0,0,0,9,6,5,13,22,16,9,4,0,0,80,0,0,9,3,4,0,0,0,0,22,0,5,22,20,10,10,3,3,0,69,0,0,20,13,11,8,3,0,0,60,30,52,78,43,42,22,13,0,0,289,59,40,49,21,17,7,3,0,0,199,0,5,8,9,11,5,0,0,0,39,3,6,20,20,22,10,0,0,0,80,0,6,48,57,64,13,5,0,0,197,0,9,22,10,10,7,9,0,0,60,0,17,130,110,106,54,11,0,0,431,0,3,27,20,27,9,3,0,0,95,0,6,39,34,49,37,15,0,0,177,9,19,100,85,79,74,28,0,0,394,12,39,202,115,104,106,39,4,0,621,6,10,20,13,15,16,6,0,0,77,3,3,29,18,22,11,8,0,0,93
SAL20865,294,442,625,1009,1248,996,341,53,0,5011,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,9,14,27,30,52,37,10,3,0,186,0,0,0,13,6,12,0,0,0,34,7,11,14,44,37,22,6,0,0,141,3,4,10,18,32,16,9,0,0,91,77,81,51,44,80,78,27,0,0,437,106,48,14,21,19,11,0,0,0,227,0,4,11,22,23,14,8,0,0,75,0,3,6,17,21,9,4,0,0,60,0,3,26,53,38,24,14,0,0,156,0,7,12,8,20,15,3,4,0,74,3,22,69,129,144,60,19,4,0,453,4,5,19,23,44,28,8,0,0,123,0,8,46,74,89,64,21,0,0,304,15,38,119,200,273,185,44,3,0,879,26,85,129,218,341,263,63,11,0,1137,20,16,11,18,25,9,11,0,0,119,15,21,26,31,38,36,6,0,0,163
SAL20866,97,161,268,349,472,404,133,13,0,1892,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,3,9,9,22,19,6,0,0,72,0,0,3,0,5,0,0,4,0,8,0,4,12,16,12,13,0,0,0,59,0,0,9,4,18,12,3,0,0,43,38,34,21,19,23,27,3,0,0,162,36,15,10,3,7,3,0,0,0,74,0,5,5,6,3,3,0,0,0,20,3,3,0,5,9,6,0,0,0,22,0,9,8,16,23,9,0,0,0,66,0,0,3,5,8,6,4,0,0,25,5,11,43,33,48,28,6,0,0,173,0,4,5,4,14,6,4,0,0,44,0,0,10,39,42,30,8,0,0,124,5,18,33,83,93,75,23,0,0,334,4,30,51,98,105,111,23,0,0,421,8,4,4,8,7,3,0,0,0,34,3,9,5,13,10,14,5,0,0,61
SAL20867,108,236,1239,1108,929,597,188,27,4,4430,0,0,0,3,3,0,0,0,0,7,0,0,0,4,3,3,0,0,0,11,0,6,33,42,37,13,0,0,0,142,0,0,10,13,9,0,0,0,0,37,0,3,49,28,27,14,3,0,0,124,0,3,21,38,29,15,0,0,0,106,15,57,146,72,72,50,5,0,0,419,53,56,84,41,23,8,4,0,0,263,0,0,24,24,17,11,0,0,0,79,4,3,47,36,32,12,0,0,0,143,0,10,68,88,70,18,0,0,0,264,0,6,48,32,29,10,4,0,0,123,0,42,227,184,161,71,21,0,0,703,0,8,56,41,31,16,4,0,0,154,0,7,77,83,65,41,21,3,0,294,4,30,203,168,139,100,25,0,0,663,3,54,315,212,167,166,36,0,0,955,3,12,39,40,29,27,4,0,0,158,6,16,54,36,38,27,5,0,0,182
SAL20868,89,136,228,320,377,323,99,11,0,1582,0,5,6,6,3,10,0,0,0,31,0,0,0,5,0,0,0,0,0,4,6,3,9,15,26,18,5,0,0,78,0,0,0,0,0,0,0,0,0,3,4,3,3,20,32,10,4,0,0,69,0,4,4,15,9,9,3,0,0,42,35,30,27,21,36,24,0,0,0,175,31,14,3,7,4,0,0,0,0,68,0,0,5,0,4,7,0,0,0,19,6,0,8,4,3,0,0,0,0,19,0,0,0,5,15,3,0,0,0,26,0,4,4,6,5,7,0,0,0,20,0,5,13,18,38,18,3,0,0,88,0,3,7,9,3,9,3,0,0,37,0,0,11,24,29,14,3,0,0,86,0,20,26,51,74,45,16,3,0,229,8,21,58,65,77,78,17,0,0,330,7,5,3,6,3,0,0,0,0,32,5,10,9,13,10,10,3,0,0,62
SAL20869,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20870,10,13,10,14,26,24,8,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,8,6,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,3,0,0,0,7,0,0,0,4,3,4,0,0,0,23,0,0,0,5,10,5,3,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SAL20871,204,550,1341,1386,1071,1117,330,27,0,6013,0,0,0,6,3,6,3,0,0,19,0,0,0,5,0,0,0,0,0,5,8,24,49,81,87,99,32,0,0,384,0,4,7,10,13,7,0,0,0,41,4,3,31,52,30,23,8,0,0,154,5,6,29,43,31,24,5,0,0,143,85,137,123,109,84,88,9,0,0,635,83,42,45,41,55,25,11,0,0,300,4,5,25,28,38,24,3,0,0,127,10,4,16,16,6,5,0,0,0,54,0,13,65,61,32,35,3,0,0,215,3,0,24,13,11,6,7,0,0,69,0,26,85,90,45,41,9,0,0,298,3,14,28,35,37,36,8,0,0,167,0,9,56,51,46,62,10,0,0,229,10,29,149,147,127,110,26,0,0,605,6,96,280,246,277,259,70,3,0,1238,3,9,13,9,5,12,3,0,0,53,3,12,33,31,41,27,8,0,0,166
SAL20872,6,9,25,34,43,26,7,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,13,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,0,3,0,0,0,3,0,0,6,0,0,0,0,0,0,6,0,0,0,4,5,3,0,0,0,18,0,0,5,7,17,7,0,0,0,45,0,0,0,4,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,4
SAL20873,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20875,4,3,4,0,5,13,9,4,0,45,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20876,0,0,0,0,0,4,4,0,0,6,0,0,3,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20877,8,12,31,40,40,47,6,0,0,185,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,4,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,8,0,0,0,20,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,11,0,3,3,6,8,7,0,0,0,29,0,3,10,4,17,12,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20878,274,762,2004,2218,1491,1089,263,17,0,8114,0,0,10,6,8,3,3,0,0,25,0,0,0,0,0,0,0,0,0,6,6,17,69,82,103,79,11,0,0,363,0,0,22,14,4,8,0,0,0,45,0,23,53,41,45,18,3,0,0,186,5,10,31,34,46,33,6,0,0,153,104,169,172,173,156,121,21,0,0,905,137,89,82,54,41,31,5,0,0,438,0,14,48,64,45,23,4,0,0,210,0,10,23,25,12,7,0,0,0,73,0,20,83,104,53,20,5,0,0,291,0,7,30,17,12,7,0,0,0,79,0,31,83,109,48,20,6,0,0,295,8,30,73,63,53,41,6,0,0,274,0,32,102,93,81,54,11,0,0,375,14,44,225,213,142,101,17,0,0,755,12,135,463,495,386,252,55,0,0,1799,3,18,13,7,12,5,6,0,0,68,7,10,57,71,65,24,4,0,0,238
SAL20879,74,110,344,300,229,132,42,0,0,1245,0,0,3,5,0,0,0,0,0,9,0,5,6,6,0,0,0,0,0,8,0,3,13,20,17,11,3,0,0,66,0,0,0,6,4,0,0,0,0,11,0,5,11,7,4,4,0,0,0,30,0,0,0,3,4,3,0,0,0,6,18,17,35,25,13,7,4,0,0,117,28,18,18,8,16,7,0,0,0,89,0,0,3,5,0,3,0,0,0,14,4,0,3,0,3,0,0,0,0,13,0,0,15,18,12,4,0,0,0,54,0,0,0,0,4,3,0,0,0,15,0,5,13,8,10,6,3,0,0,47,0,3,15,12,7,9,0,0,0,45,0,3,25,19,14,8,3,0,0,73,0,4,43,46,20,15,0,0,0,126,6,37,129,114,69,63,8,0,0,418,0,3,6,6,3,0,0,0,0,16,0,5,15,13,5,9,3,0,0,50
