POW_SA2_CODE_2021,IE_AgFF_OMOE_Nil_em,IE_AgFF_OMOE_1_19_em,IE_AgFF_OMOE_20mo_em,IE_AgFF_OMOE_NE_NS,IE_AgFF_Tot,IE_Min_OMOE_Nil_em,IE_Min_OMOE_1_19_em,IE_Min_OMOE_20mo_em,IE_Min_OMOE_NE_NS,IE_Min_Tot,IE_Mnf_OMOE_Nil_em,IE_Mnf_OMOE_1_19_em,IE_Mnf_OMOE_20mo_em,IE_Mnf_OMOE_NE_NS,IE_Mnf_Tot,IE_EGWWS_OMOE_Nil_em,IE_EGWWS_OMOE_1_19_em,IE_EGWWS_OMOE_20mo_em,IE_EGWWS_OMOE_NE_NS,IE_EGWWS_Tot,IE_Const_OMOE_Nil_em,IE_Const_OMOE_1_19_em,IE_Const_OMOE_20mo_em,IE_Const_OMOE_NE_NS,IE_Const_Tot,IE_WST_OMOE_Nil_em,IE_WST_OMOE_1_19_em,IE_WST_OMOE_20mo_em,IE_WST_OMOE_NE_NS,IE_WST_Tot,IE_RetT_OMOE_Nil_em,IE_RetT_OMOE_1_19_em,IE_RetT_OMOE_20mo_em,IE_RetT_OMOE_NE_NS,IE_RetT_Tot,IE_AcFd_OMOE_Nil_em,IE_AcFd_OMOE_1_19_em,IE_AcFd_OMOE_20mo_em,IE_AcFd_OMOE_NE_NS,IE_AcFd_Tot,IE_TPW_OMOE_Nil_em,IE_TPW_OMOE_1_19_em,IE_TPW_OMOE_20mo_em,IE_TPW_OMOE_NE_NS,IE_TPW_Tot,IE_IMT_OMOE_Nil_em,IE_IMT_OMOE_1_19_em,IE_IMT_OMOE_20mo_em,IE_IMT_OMOE_NE_NS,IE_IMT_Tot,IE_FinIns_OMOE_Nil_em,IE_FinIns_OMOE_1_19_em,IE_FinIns_OMOE_20mo_em,IE_FinIns_OMOE_NE_NS,IE_FinIns_Tot,IE_RHRE_OMOE_Nil_em,IE_RHRE_OMOE_1_19_em,IE_RHRE_OMOE_20mo_em,IE_RHRE_OMOE_NE_NS,IE_RHRE_Tot,IE_ProSTS_OMOE_Nil_em,IE_ProSTS_OMOE_1_19_em,IE_ProSTS_OMOE_20mo_em,IE_ProSTS_OMOE_NE_NS,IE_ProSTS_Tot,IE_AdSup_OMOE_Nil_em,IE_AdSup_OMOE_1_19_em,IE_AdSup_OMOE_20mo_em,IE_AdSup_OMOE_NE_NS,IE_AdSup_Tot,IE_PubAS_OMOE_Nil_em,IE_PubAS_OMOE_1_19_em,IE_PubAS_OMOE_20mo_em,IE_PubAS_OMOE_NE_NS,IE_PubAS_Tot,IE_EdTrn_OMOE_Nil_em,IE_EdTrn_OMOE_1_19_em,IE_EdTrn_OMOE_20mo_em,IE_EdTrn_OMOE_NE_NS,IE_EdTrn_Tot,IE_HC_SA_OMOE_Nil_em,IE_HC_SA_OMOE_1_19_em,IE_HC_SA_OMOE_20mo_em,IE_HC_SA_OMOE_NE_NS,IE_HC_SA_Tot,IE_ArtsR_OMOE_Nil_em,IE_ArtsR_OMOE_1_19_em,IE_ArtsR_OMOE_20mo_em,IE_ArtsR_OMOE_NE_NS,IE_ArtsR_Tot,IE_OthSvs_OMOE_Nil_em,IE_OthSvs_OMOE_1_19_em,IE_OthSvs_OMOE_20mo_em,IE_OthSvs_OMOE_NE_NS,IE_OthSvs_Tot,IE_IDNS_OMOE_Nil_em,IE_IDNS_OMOE_1_19_em,IE_IDNS_OMOE_20mo_em,IE_IDNS_OMOE_NE_NS,IE_IDNS_Tot,IE_Tot_OMOE_Nil_em,IE_Tot_OMOE_1_19_em,IE_Tot_OMOE_20mo_em,IE_Tot_OMOE_NE_NS,IE_Tot_Tot,UIE_AgFF_OMOE_Nil_em,UIE_AgFF_OMOE_1_19_em,UIE_AgFF_OMOE_20mo_em,UIE_AgFF_OMOE_NE_NS,UIE_AgFF_Tot,UIE_Min_OMOE_Nil_em,UIE_Min_OMOE_1_19_em,UIE_Min_OMOE_20mo_em,UIE_Min_OMOE_NE_NS,UIE_Min_Tot,UIE_Mnf_OMOE_Nil_em,UIE_Mnf_OMOE_1_19_em,UIE_Mnf_OMOE_20mo_em,UIE_Mnf_OMOE_NE_NS,UIE_Mnf_Tot,UIE_EGWWS_OMOE_Nil_em,UIE_EGWWS_OMOE_1_19_em,UIE_EGWWS_OMOE_20mo_em,UIE_EGWWS_OMOE_NE_NS,UIE_EGWWS_Tot,UIE_Const_OMOE_Nil_em,UIE_Const_OMOE_1_19_em,UIE_Const_OMOE_20mo_em,UIE_Const_OMOE_NE_NS,UIE_Const_Tot,UIE_WST_OMOE_Nil_em,UIE_WST_OMOE_1_19_em,UIE_WST_OMOE_20mo_em,UIE_WST_OMOE_NE_NS,UIE_WST_Tot,UIE_RetT_OMOE_Nil_em,UIE_RetT_OMOE_1_19_em,UIE_RetT_OMOE_20mo_em,UIE_RetT_OMOE_NE_NS,UIE_RetT_Tot,UIE_AcFd_OMOE_Nil_em,UIE_AcFd_OMOE_1_19_em,UIE_AcFd_OMOE_20mo_em,UIE_AcFd_OMOE_NE_NS,UIE_AcFd_Tot,UIE_TPW_OMOE_Nil_em,UIE_TPW_OMOE_1_19_em,UIE_TPW_OMOE_20mo_em,UIE_TPW_OMOE_NE_NS,UIE_TPW_Tot,UIE_IMT_OMOE_Nil_em,UIE_IMT_OMOE_1_19_em,UIE_IMT_OMOE_20mo_em,UIE_IMT_OMOE_NE_NS,UIE_IMT_Tot,UIE_FinIns_OMOE_Nil_em,UIE_FinIns_OMOE_1_19_em,UIE_FinIns_OMOE_20mo_em,UIE_FinIns_OMOE_NE_NS,UIE_FinIns_Tot,UIE_RHRE_OMOE_Nil_em,UIE_RHRE_OMOE_1_19_em,UIE_RHRE_OMOE_20mo_em,UIE_RHRE_OMOE_NE_NS,UIE_RHRE_Tot,UIE_ProSTS_OMOE_Nil_em,UIE_ProSTS_OMOE_1_19_em,UIE_ProSTS_OMOE_20mo_em,UIE_ProSTS_OMOE_NE_NS,UIE_ProSTS_Tot,UIE_AdSup_OMOE_Nil_em,UIE_AdSup_OMOE_1_19_em,UIE_AdSup_OMOE_20mo_em,UIE_AdSup_OMOE_NE_NS,UIE_AdSup_Tot,UIE_PubAS_OMOE_Nil_em,UIE_PubAS_OMOE_1_19_em,UIE_PubAS_OMOE_20mo_em,UIE_PubAS_OMOE_NE_NS,UIE_PubAS_Tot,UIE_EdTrn_OMOE_Nil_em,UIE_EdTrn_OMOE_1_19_em,UIE_EdTrn_OMOE_20mo_em,UIE_EdTrn_OMOE_NE_NS,UIE_EdTrn_Tot,UIE_HC_SA_OMOE_Nil_em,UIE_HC_SA_OMOE_1_19_em,UIE_HC_SA_OMOE_20mo_em,UIE_HC_SA_OMOE_NE_NS,UIE_HC_SA_Tot,UIE_ArtsR_OMOE_Nil_em,UIE_ArtsR_OMOE_1_19_em,UIE_ArtsR_OMOE_20mo_em,UIE_ArtsR_OMOE_NE_NS,UIE_ArtsR_Tot,UIE_OthSvs_OMOE_Nil_em,UIE_OthSvs_OMOE_1_19_em,UIE_OthSvs_OMOE_20mo_em,UIE_OthSvs_OMOE_NE_NS,UIE_OthSvs_Tot
206061516,0,0,0,0,0,0,0,0,0,0,0,15,0,0,14,0,0,0,0,4,19,16,0,0,33,7,10,4,0,18,19,59,0,0,84,0,57,14,0,74,4,5,0,0,9,7,10,0,0,20,20,13,3,0,36,22,18,8,0,51,56,76,29,0,158,15,11,5,0,28,0,5,0,0,0,7,3,0,0,10,18,23,6,0,41,9,8,0,0,14,12,23,3,0,42,5,11,6,0,26,223,367,87,0,671,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,19,0,0,0,21,4,0,0,0,5,17,20,0,0,35,10,15,0,0,24,3,0,0,0,3,15,0,0,0,16,11,0,0,0,12,6,0,0,0,10,71,18,0,0,91,16,0,0,0,16,0,0,0,0,0,18,5,0,0,24,75,10,0,0,89,25,0,0,0,28,32,10,0,0,36
206071139,0,0,0,0,0,0,0,0,0,0,0,32,6,0,41,0,0,0,0,0,11,39,12,0,61,5,15,5,0,27,5,32,17,0,58,5,28,10,0,47,5,5,0,0,15,7,6,3,0,22,8,12,4,0,20,9,8,0,0,11,44,95,18,0,150,7,8,5,0,19,0,0,0,0,6,8,7,0,0,10,9,14,9,0,31,4,12,4,0,20,5,14,0,0,18,5,23,9,0,39,147,346,100,0,597,0,0,0,0,0,0,0,0,0,0,11,7,0,0,14,0,0,0,0,0,24,4,0,0,32,6,0,0,0,12,13,0,0,0,21,0,9,0,0,10,14,0,0,0,14,19,0,0,0,19,5,5,0,0,10,0,0,0,0,0,79,9,0,0,91,15,6,0,0,24,0,0,0,0,0,22,0,0,0,18,54,5,0,0,60,51,4,0,0,52,12,6,0,0,27
206071140,0,0,0,0,0,0,0,0,0,0,3,9,0,0,12,0,0,0,0,0,13,11,0,0,21,0,0,3,0,4,10,19,0,0,34,4,21,3,0,28,5,5,0,0,8,0,5,0,0,5,4,11,0,0,11,0,4,6,0,13,32,26,0,0,61,0,4,0,0,4,0,0,0,0,0,0,4,0,0,7,12,17,0,0,26,0,7,4,0,7,5,3,0,0,13,3,0,0,0,5,99,145,18,0,255,0,0,0,0,0,0,0,0,0,0,3,4,0,0,9,0,0,0,0,0,29,5,0,0,32,0,0,0,0,0,11,8,0,0,14,3,4,0,0,9,0,0,0,0,0,16,0,0,0,16,4,0,0,0,7,0,0,0,0,0,78,5,0,0,83,17,0,0,0,17,0,0,0,0,0,19,0,0,0,18,94,7,0,0,106,32,0,0,0,32,19,7,0,0,24
206071141,0,0,0,0,0,0,0,0,0,0,6,47,8,0,57,0,0,0,0,0,31,46,11,0,85,6,37,7,0,52,9,59,14,0,84,0,55,18,0,74,10,10,5,0,26,21,36,0,0,55,8,15,0,0,25,12,20,0,0,31,66,236,44,0,343,8,8,5,0,25,0,0,0,0,7,6,9,0,0,14,7,16,4,0,31,14,24,3,0,43,8,37,0,0,52,9,33,14,0,56,222,687,151,0,1060,3,0,0,0,3,0,0,0,0,0,29,7,0,0,36,0,0,0,0,0,37,6,0,0,44,11,4,0,0,17,25,10,0,0,37,15,10,0,0,28,35,0,0,0,35,17,0,0,0,21,0,0,0,0,4,0,0,0,0,0,137,20,6,0,160,17,0,0,0,19,0,0,0,0,0,20,0,0,0,27,46,5,0,0,52,81,3,0,0,86,37,6,0,0,43
206071142,0,0,0,0,0,0,0,0,0,0,0,9,10,0,21,0,0,0,0,0,14,16,3,0,33,5,3,0,0,14,23,84,9,0,124,9,100,30,0,138,12,0,3,0,18,6,22,0,0,29,10,7,3,0,20,7,20,9,0,27,66,135,37,0,241,4,12,0,0,9,0,0,0,0,0,7,18,0,0,26,19,55,5,0,75,15,11,3,0,25,18,34,0,0,54,11,25,9,0,48,228,561,123,0,910,0,0,0,0,0,0,0,0,0,0,10,3,0,0,15,0,0,0,0,0,35,3,0,0,40,5,0,0,0,3,22,13,0,0,43,21,19,0,0,44,17,0,0,0,22,32,3,0,0,35,0,0,0,0,0,9,0,0,0,6,127,17,0,0,149,13,0,0,0,16,0,0,0,0,5,42,0,0,0,45,102,49,0,0,150,60,5,0,0,63,61,8,0,0,64
206071143,0,0,0,0,0,0,0,0,0,0,3,7,0,0,18,0,0,0,0,4,17,16,5,0,35,0,0,0,0,4,10,25,8,0,44,0,36,9,0,43,0,0,3,0,4,3,10,0,0,10,7,8,0,0,13,3,3,0,0,7,55,63,5,0,122,8,6,0,0,15,0,0,0,0,0,3,3,0,0,12,13,21,0,0,33,12,7,0,0,23,9,16,0,0,18,3,6,0,0,8,169,225,24,0,420,0,0,0,0,0,0,0,0,0,0,8,3,0,0,13,0,0,0,0,0,29,10,0,0,37,0,0,0,0,0,19,10,0,0,30,9,8,0,0,16,14,0,0,0,14,18,0,0,0,18,0,0,0,0,0,4,0,0,0,4,115,12,0,0,126,19,4,0,0,13,4,0,0,0,4,36,0,0,0,35,138,13,4,0,152,54,3,0,0,56,25,4,0,0,31
206071145,0,0,0,0,0,0,0,0,0,0,4,6,3,0,11,0,0,0,0,0,10,24,8,0,43,3,3,9,0,14,5,7,0,0,17,0,9,0,0,13,4,5,0,0,7,3,8,0,0,5,4,0,0,0,5,0,6,0,0,5,34,27,0,0,64,0,5,5,0,9,0,0,0,0,0,14,4,0,0,19,9,18,3,0,24,10,0,0,0,11,0,14,0,0,15,8,4,6,0,20,106,151,32,0,286,5,0,0,0,5,0,0,0,0,0,11,0,0,0,11,0,0,0,0,0,41,5,0,0,44,0,0,0,0,0,6,0,0,0,13,8,0,0,0,12,5,0,0,0,5,15,0,0,0,15,3,0,0,0,0,0,0,0,0,0,77,3,0,0,81,14,0,0,0,14,0,0,0,0,0,30,3,0,0,31,57,5,0,0,60,49,0,0,0,46,19,3,0,0,23
206071517,0,0,0,0,3,0,0,0,0,0,8,25,6,0,37,3,0,3,0,9,50,91,22,0,164,10,24,7,0,42,32,95,21,0,147,14,79,27,0,117,7,16,0,0,22,22,35,10,0,69,28,47,12,0,90,11,32,11,0,60,132,310,110,0,554,13,34,4,0,55,4,3,0,0,12,13,22,7,0,37,18,44,15,0,81,14,27,10,0,49,25,46,4,0,77,28,46,19,0,100,437,1002,292,6,1740,0,0,0,0,0,0,0,0,0,0,14,3,0,0,21,0,0,0,0,0,74,16,5,0,97,5,0,0,0,5,41,27,4,0,66,13,23,0,0,38,11,0,0,0,11,33,0,0,0,34,12,5,0,0,19,10,0,4,0,15,165,22,7,0,195,14,4,0,0,20,8,0,0,0,8,33,0,0,0,35,94,11,0,0,112,46,3,0,0,47,93,18,0,0,115
206071518,0,0,0,0,3,0,0,0,0,0,6,14,13,0,31,0,0,0,0,0,26,47,12,0,95,0,20,6,0,27,16,55,11,0,86,7,49,10,0,66,5,11,0,0,12,6,9,4,0,14,11,15,5,0,27,10,18,0,0,29,58,101,18,0,180,3,3,0,0,12,3,4,0,0,5,10,3,0,0,15,28,104,11,0,146,3,10,0,0,15,3,23,0,0,30,6,18,6,0,29,215,500,95,3,817,0,0,0,0,0,0,0,0,0,0,10,5,0,0,19,0,0,0,0,0,40,7,3,0,54,6,0,0,0,7,29,11,0,0,36,11,8,0,0,19,9,0,0,0,7,8,0,0,0,8,7,0,0,0,7,0,0,0,0,0,80,7,0,0,90,18,0,0,0,22,6,0,0,0,6,19,5,0,0,24,144,98,3,0,248,28,0,0,0,28,34,14,0,0,43
207011146,0,0,0,0,0,3,0,0,0,3,0,5,0,0,13,0,0,0,0,0,18,19,0,0,35,4,0,0,0,0,6,22,4,0,29,3,19,4,0,25,0,0,0,0,0,0,3,0,0,5,9,8,0,0,12,8,6,0,0,16,40,37,4,0,75,4,4,0,0,14,0,0,0,0,0,6,6,0,0,16,9,16,6,0,33,0,5,0,0,5,3,6,0,0,7,10,8,0,0,15,129,174,15,0,317,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,14,4,0,0,15,3,0,0,0,3,4,11,0,0,17,0,0,0,0,6,9,0,0,0,9,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,32,4,0,0,37,7,0,0,0,7,0,0,0,0,0,19,0,0,0,18,58,5,0,0,68,11,0,0,0,11,18,4,0,0,19
207011147,3,0,0,0,4,0,0,0,0,0,3,10,0,0,10,0,0,0,0,0,38,31,0,0,69,18,9,0,0,25,23,41,8,0,69,5,37,6,0,51,8,8,0,0,17,3,0,0,0,8,35,24,5,0,63,18,19,0,0,34,63,75,10,0,149,9,11,0,0,18,0,0,0,0,0,9,11,3,0,25,34,44,3,0,76,0,6,0,0,3,7,21,0,0,29,12,17,0,0,32,291,368,36,0,693,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,38,11,0,0,46,6,0,0,0,6,16,4,6,0,23,7,10,0,0,20,26,0,0,0,26,3,0,0,0,3,11,4,0,0,14,6,0,0,0,9,60,12,0,0,77,20,3,0,0,21,0,0,0,0,0,35,3,0,0,33,58,22,0,0,75,19,0,0,0,20,33,10,0,0,45
207011148,3,0,0,0,3,0,0,0,0,0,15,6,4,0,15,0,0,0,0,0,49,38,0,0,84,17,11,0,0,32,21,34,0,0,54,3,29,0,0,34,6,6,0,0,11,8,0,0,0,5,28,19,0,0,51,24,14,0,0,40,83,67,4,0,151,8,14,0,0,20,4,0,0,0,6,11,8,0,0,15,25,32,3,0,60,0,3,0,0,3,9,15,0,0,25,26,25,0,0,50,326,317,23,4,662,0,0,0,0,0,0,0,0,0,0,13,0,0,0,12,0,0,0,0,0,46,9,0,0,56,4,0,0,0,4,19,8,10,0,31,9,3,0,0,13,23,0,0,0,23,7,0,0,0,7,18,5,0,0,21,12,0,0,0,10,49,16,0,0,71,14,4,0,0,21,0,0,0,0,5,46,3,0,0,50,47,13,0,0,59,10,0,0,0,10,26,9,0,0,36
207011149,0,0,0,0,4,0,0,0,0,0,10,9,12,0,21,0,0,0,0,0,40,53,0,0,92,13,10,0,0,21,30,51,5,0,85,4,52,3,0,62,4,4,0,0,12,3,3,4,0,6,32,31,6,0,65,16,30,0,0,47,86,94,17,0,193,14,8,3,0,25,0,4,0,0,5,12,19,0,0,28,36,67,9,0,112,3,5,0,0,7,10,31,0,0,36,20,25,6,0,50,331,486,59,0,888,3,0,0,0,0,4,0,0,0,4,8,0,0,0,14,0,0,0,0,0,59,7,0,0,63,10,0,0,0,10,25,13,0,0,40,5,10,0,0,19,9,0,0,0,8,11,0,0,0,11,16,0,0,0,19,10,3,0,0,16,98,10,0,0,107,34,4,0,0,40,0,0,0,0,4,67,5,0,0,77,105,21,3,0,127,29,0,0,0,27,39,15,0,0,49
207011150,0,0,0,0,0,0,0,0,0,0,6,6,0,0,16,0,0,0,0,0,22,39,4,0,59,5,3,0,0,6,22,21,4,0,49,0,21,4,0,26,3,4,0,0,10,7,3,0,0,9,35,21,0,0,64,15,7,0,0,26,97,70,18,0,190,14,7,0,0,18,3,5,0,0,7,9,3,0,0,14,37,52,8,0,97,3,0,0,0,9,6,8,3,0,15,12,9,0,0,25,314,286,42,0,649,6,0,0,0,6,0,0,0,0,0,9,0,0,0,13,0,0,0,0,0,34,3,0,0,36,0,0,0,0,3,18,0,0,0,19,5,3,0,0,14,10,0,0,0,10,11,0,0,0,11,8,3,0,0,15,5,0,0,0,3,115,17,0,0,129,23,3,0,0,28,6,0,0,0,8,42,5,0,0,44,73,22,0,0,92,9,0,0,0,9,27,4,0,0,30
207011152,0,5,0,0,6,0,0,0,0,0,10,6,3,0,20,0,0,0,0,0,33,72,10,0,108,12,8,3,0,20,23,41,15,0,82,11,43,17,0,65,3,3,4,0,8,0,5,0,0,5,27,44,8,0,78,22,34,0,0,50,108,162,35,0,307,4,17,3,0,30,5,0,0,0,7,10,17,3,0,35,33,52,8,0,92,0,7,0,0,5,4,25,0,0,30,20,15,0,0,39,326,556,109,0,995,0,0,0,0,0,0,0,0,0,0,12,0,0,0,17,0,0,0,0,0,51,6,4,0,55,6,0,0,0,4,17,12,6,0,32,0,6,0,0,10,19,0,0,0,19,0,0,0,0,0,13,0,0,0,11,5,0,0,0,5,103,28,0,0,136,29,0,0,0,26,0,0,0,0,0,33,8,0,0,43,73,23,6,0,104,16,0,0,0,15,31,3,0,0,40
207011154,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,14,25,5,0,41,0,3,0,0,3,0,17,0,0,20,3,13,0,0,25,3,3,0,0,6,0,4,0,0,7,8,19,0,0,24,11,6,0,0,19,25,54,3,0,78,4,10,0,0,9,3,0,0,0,3,3,8,0,0,11,8,31,5,0,39,0,0,0,0,6,5,9,0,0,7,3,5,4,0,10,90,197,28,0,322,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,18,0,0,0,16,0,0,0,0,0,8,0,0,0,11,0,4,3,0,6,0,0,0,0,0,0,0,0,0,0,12,0,0,0,6,5,0,0,0,5,46,12,0,0,59,9,3,0,0,8,0,0,0,0,0,15,0,0,0,18,34,3,4,0,36,10,0,0,0,10,12,0,0,0,20
207011155,0,0,0,0,3,0,0,0,0,0,3,15,4,0,28,0,0,0,0,0,32,51,3,0,84,8,21,0,0,26,20,29,7,0,49,9,35,0,0,40,4,5,0,0,7,8,4,0,0,9,27,32,6,0,63,23,22,7,0,49,85,105,15,0,207,10,11,0,0,30,0,4,0,0,3,14,13,0,0,25,22,61,6,0,87,3,4,0,0,3,14,23,0,0,34,19,15,3,0,40,301,433,53,0,795,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,27,16,0,0,43,0,0,0,0,0,22,7,0,0,27,6,8,0,0,11,12,0,0,0,12,3,0,0,0,6,14,6,0,0,16,12,0,0,0,14,81,18,0,0,96,24,0,0,0,27,4,0,0,0,4,41,5,0,0,45,81,12,0,0,95,19,0,0,0,19,24,3,0,0,23
207011519,4,0,0,0,4,0,0,0,0,0,11,0,0,0,9,0,0,0,0,0,17,35,0,0,58,5,0,0,0,7,12,27,5,0,41,5,36,4,0,40,5,3,0,0,11,0,5,3,0,9,18,24,3,0,47,14,7,4,0,25,55,71,24,0,154,6,6,0,0,16,0,0,0,0,3,11,3,0,0,16,13,31,3,0,49,3,0,0,0,4,6,17,0,0,27,8,6,0,0,19,190,289,50,3,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,15,5,0,0,25,0,0,0,0,0,10,4,0,0,17,4,3,0,0,10,11,0,0,0,11,12,0,0,0,10,7,3,0,0,6,6,0,0,0,7,74,7,6,0,86,20,0,0,0,21,0,0,0,0,0,22,8,0,0,26,37,8,0,0,49,13,0,0,0,13,16,7,0,0,23
207011520,0,0,0,0,0,0,0,0,0,4,0,11,4,0,13,0,0,3,0,3,25,27,7,0,60,4,5,3,0,14,21,28,7,0,60,8,43,9,0,56,5,5,0,0,13,4,5,4,0,11,25,30,5,0,62,14,13,8,0,32,69,63,27,0,160,4,10,8,0,27,0,3,0,0,3,10,10,4,0,22,6,30,14,0,54,5,5,0,0,15,10,18,0,0,30,15,12,3,0,24,214,325,104,0,648,5,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,38,3,0,0,39,5,0,0,0,0,15,4,0,0,20,10,10,0,0,21,21,0,0,0,21,10,0,0,0,10,8,0,0,0,6,3,0,0,0,3,70,6,0,0,82,14,4,0,0,25,0,0,0,0,0,34,0,0,0,34,61,18,0,0,74,12,0,0,0,13,29,6,0,0,45
207011521,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,0,7,0,0,7,22,41,0,0,60,4,5,0,0,10,10,20,0,0,34,5,20,4,0,29,0,7,0,0,13,0,3,0,0,3,15,19,0,0,36,9,18,4,0,35,66,76,13,0,157,9,6,4,0,19,0,0,0,0,6,0,6,7,0,16,15,39,8,0,63,4,5,0,0,11,5,6,0,0,11,17,11,6,0,28,190,296,46,0,539,0,0,0,0,0,0,0,0,0,0,8,0,0,0,10,0,0,0,0,0,35,4,0,0,36,0,0,0,0,4,7,5,0,0,9,7,7,0,0,11,6,3,0,0,12,8,0,0,0,8,5,0,0,0,5,6,0,0,0,10,68,19,0,0,91,12,0,0,0,15,0,0,0,0,0,35,5,0,0,36,41,22,0,0,64,18,0,0,0,15,28,9,0,0,41
207011522,3,0,0,0,3,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,22,34,0,0,60,6,9,0,0,14,6,12,4,0,26,0,15,5,0,20,3,0,0,0,6,3,3,0,0,11,21,33,0,0,51,11,8,0,0,22,73,65,3,0,140,3,10,0,0,13,3,0,0,0,6,3,4,0,0,12,22,48,0,0,69,0,0,0,0,0,9,4,0,0,10,16,16,0,0,31,218,260,23,0,500,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,22,6,0,0,32,3,0,0,0,3,20,7,0,0,23,4,8,0,0,10,23,0,0,0,24,7,0,0,0,7,20,0,0,0,20,9,0,0,0,9,58,15,6,0,74,13,6,0,0,15,0,0,0,0,0,33,0,0,0,34,79,17,0,0,99,13,0,0,0,17,17,4,0,0,18
207021156,0,0,0,0,0,0,0,0,0,0,5,5,0,0,10,0,0,0,0,0,22,35,5,0,65,4,4,0,0,13,6,22,3,0,28,3,14,0,0,13,0,4,0,0,9,0,0,0,0,0,11,5,0,0,14,7,5,0,0,12,21,32,3,5,52,4,8,0,0,11,0,4,0,0,4,5,4,6,0,20,8,24,0,0,35,0,3,0,0,3,9,28,0,0,31,4,3,0,0,8,114,204,22,3,340,0,0,0,0,0,0,0,0,0,0,10,0,0,0,15,0,0,0,0,0,25,4,0,0,31,0,0,0,0,0,15,3,0,0,18,4,5,0,0,13,18,4,0,0,21,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,21,6,0,0,27,11,0,0,0,9,0,0,0,0,0,12,0,0,0,14,35,14,0,0,51,10,0,0,0,10,28,9,0,0,36
207021157,0,0,0,0,0,0,0,0,0,0,4,4,0,0,8,0,0,0,0,0,53,45,0,0,101,18,15,0,0,32,25,30,0,0,58,4,46,5,0,56,16,7,0,0,22,10,3,0,0,10,25,12,7,0,40,22,11,3,0,40,58,46,3,0,109,12,3,0,0,21,4,0,0,0,0,4,16,0,0,22,9,45,4,0,62,0,4,0,0,4,3,23,0,0,25,20,6,0,0,26,288,315,42,0,643,0,0,0,0,0,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,52,8,0,0,62,6,0,0,0,6,25,4,0,0,29,8,6,0,0,12,33,0,0,0,27,13,0,0,0,13,21,0,0,0,21,8,0,0,0,8,103,7,4,0,117,28,5,0,0,32,0,0,0,0,0,47,0,0,0,43,68,8,0,0,76,11,0,0,0,13,36,7,0,0,44
207021159,0,0,0,0,0,0,0,0,0,0,5,10,0,0,19,0,0,0,0,0,41,45,0,0,90,7,14,0,0,22,16,13,0,0,26,13,19,3,0,31,3,4,0,0,9,0,4,0,0,3,16,11,0,0,26,7,11,0,0,16,48,55,0,0,108,6,5,0,0,9,0,0,0,0,3,6,12,0,0,13,11,11,0,0,24,4,5,0,0,13,15,18,0,0,30,10,13,0,0,27,211,248,12,0,473,0,0,0,0,0,0,0,0,0,0,13,0,0,0,11,0,0,0,0,0,43,14,0,0,61,3,0,0,0,3,20,7,0,0,21,4,3,0,0,10,14,0,0,0,15,5,0,0,0,5,10,0,0,0,10,9,0,0,0,9,44,9,0,0,52,17,0,0,0,14,0,0,0,0,0,21,0,0,0,20,32,12,0,0,45,5,0,0,0,5,36,0,0,0,40
207021160,0,0,0,0,0,0,0,0,0,0,6,6,0,0,11,0,0,0,0,0,27,17,0,0,52,4,0,0,0,13,10,16,0,0,27,0,12,0,0,13,7,4,0,0,13,0,0,0,0,0,18,3,0,0,23,8,8,0,0,10,48,19,0,0,71,5,6,0,0,13,0,0,0,0,0,3,3,0,0,11,20,14,5,0,36,0,0,0,0,3,0,4,0,0,11,7,4,0,0,13,171,126,13,0,311,0,0,0,0,0,0,0,0,0,0,9,0,0,0,14,0,0,0,0,0,28,14,0,0,37,4,0,0,0,6,10,9,7,0,23,0,5,0,0,4,11,0,0,0,11,7,0,0,0,10,4,0,0,0,4,4,0,0,0,4,30,3,0,0,35,13,3,0,0,15,5,0,0,0,6,37,3,0,0,40,45,7,0,0,51,9,0,0,0,9,18,4,0,0,17
